Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 02:31:00;2023-01-01 06:38:00;151.0;398.0;Machine 01
0;1;2023-01-01 06:38:00;2023-01-01 08:48:00;398.0;528.0;Machine 02
0;2;2023-01-01 08:48:00;2023-01-01 11:18:00;528.0;678.0;Machine 04
0;3;2023-01-01 11:18:00;2023-01-01 13:43:00;678.0;823.0;Machine 06
1;0;2023-01-01 00:00:00;2023-01-01 02:30:00;0.0;150.0;Machine 03
1;1;2023-01-01 02:39:00;2023-01-01 03:45:00;159.0;225.0;Machine 02
1;2;2023-01-01 03:45:00;2023-01-01 05:20:00;225.0;320.0;Machine 06
1;3;2023-01-01 05:20:00;2023-01-01 07:20:00;320.0;440.0;Machine 05
2;0;2023-01-01 01:20:00;2023-01-01 02:22:00;80.0;142.0;Machine 02
2;1;2023-01-01 02:59:00;2023-01-01 04:44:00;179.0;284.0;Machine 04
2;2;2023-01-01 07:40:00;2023-01-01 09:20:00;460.0;560.0;Machine 05
2;3;2023-01-01 09:20:00;2023-01-01 12:05:00;560.0;725.0;Machine 07
3;0;2023-01-01 00:00:00;2023-01-01 01:05:00;0.0;65.0;Machine 02
3;1;2023-01-01 01:05:00;2023-01-01 03:58:00;65.0;238.0;Machine 05
3;2;2023-01-01 05:40:00;2023-01-01 07:56:00;340.0;476.0;Machine 06
3;3;2023-01-01 08:09:00;2023-01-01 10:59:00;489.0;659.0;Machine 06
4;0;2023-01-01 00:10:00;2023-01-01 02:18:00;10.0;138.0;Machine 01
4;1;2023-01-01 02:18:00;2023-01-01 03:44:00;138.0;224.0;Machine 07
4;2;2023-01-01 04:03:00;2023-01-01 05:43:00;243.0;343.0;Machine 02
4;3;2023-01-01 05:43:00;2023-01-01 08:28:00;343.0;508.0;Machine 04
5;0;2023-01-01 00:10:00;2023-01-01 02:44:00;10.0;164.0;Machine 04
5;1;2023-01-01 02:44:00;2023-01-01 04:47:00;164.0;287.0;Machine 03
5;2;2023-01-01 04:47:00;2023-01-01 07:47:00;287.0;467.0;Machine 07
5;3;2023-01-01 08:00:00;2023-01-01 08:50:00;480.0;530.0;Machine 07
6;0;2023-01-01 05:04:00;2023-01-01 07:29:00;304.0;449.0;Machine 03
6;1;2023-01-01 07:47:00;2023-01-01 09:51:00;467.0;591.0;Machine 03
6;2;2023-01-01 09:51:00;2023-01-01 12:16:00;591.0;736.0;Machine 05
6;3;2023-01-01 12:30:00;2023-01-01 14:50:00;750.0;890.0;Machine 05
7;0;2023-01-01 10:02:00;2023-01-01 14:19:00;602.0;859.0;Machine 03
7;1;2023-01-01 14:19:00;2023-01-01 18:03:00;859.0;1083.0;Machine 06
7;2;2023-01-01 18:03:00;2023-01-01 20:28:00;1083.0;1228.0;Machine 05
7;3;2023-01-01 20:28:00;2023-01-01 22:58:00;1228.0;1378.0;Machine 06
