name;value
C_max;5189.0
startT[job:0, stage:0, machine:1];142.0
startT[job:0, stage:0, machine:2];0.0
startT[job:0, stage:0, machine:3];0.0
startT[job:0, stage:1, machine:1];0.0
startT[job:0, stage:1, machine:2];289.0
startT[job:0, stage:1, machine:4];0.0
startT[job:0, stage:2, machine:4];419.0
startT[job:0, stage:2, machine:5];0.0
startT[job:0, stage:2, machine:7];0.0
startT[job:1, stage:0, machine:1];0.0
startT[job:1, stage:0, machine:3];0.0
startT[job:1, stage:1, machine:2];157.0
startT[job:1, stage:1, machine:3];0.0
startT[job:1, stage:1, machine:4];0.0
startT[job:1, stage:2, machine:5];0.0
startT[job:1, stage:2, machine:6];328.0
startT[job:1, stage:2, machine:7];0.0
startT[job:2, stage:0, machine:1];0.0
startT[job:2, stage:0, machine:2];81.0
startT[job:2, stage:1, machine:3];0.0
startT[job:2, stage:1, machine:4];0.0
startT[job:2, stage:1, machine:7];143.0
startT[job:2, stage:2, machine:4];0.0
startT[job:2, stage:2, machine:5];288.0
startT[job:2, stage:2, machine:6];0.0
startT[job:3, stage:0, machine:1];0.0
startT[job:3, stage:0, machine:2];0.0
startT[job:3, stage:1, machine:3];0.0
startT[job:3, stage:1, machine:5];65.0
startT[job:3, stage:2, machine:4];246.0
startT[job:3, stage:2, machine:6];0.0
startT[job:4, stage:0, machine:1];0.0
startT[job:4, stage:0, machine:2];0.0
startT[job:4, stage:0, machine:3];0.0
startT[job:4, stage:1, machine:3];0.0
startT[job:4, stage:1, machine:4];166.0
startT[job:4, stage:1, machine:5];0.0
startT[job:4, stage:2, machine:5];0.0
startT[job:4, stage:2, machine:6];231.0
startT[job:5, stage:0, machine:2];0.0
startT[job:5, stage:0, machine:3];0.0
startT[job:5, stage:0, machine:4];0.0
startT[job:5, stage:1, machine:3];168.0
startT[job:5, stage:1, machine:4];0.0
startT[job:5, stage:1, machine:5];0.0
startT[job:5, stage:2, machine:5];0.0
startT[job:5, stage:2, machine:6];0.0
startT[job:5, stage:2, machine:7];303.0
x[machine: 1, job1|stage1:0|0, job2|stage2:1|0];1.0
x[machine: 1, job1|stage1:0|0, job2|stage2:2|0];1.0
x[machine: 1, job1|stage1:0|0, job2|stage2:3|0];0.0
x[machine: 1, job1|stage1:0|0, job2|stage2:4|0];1.0
x[machine: 1, job1|stage1:0|1, job2|stage2:1|0];1.0
x[machine: 1, job1|stage1:0|1, job2|stage2:2|0];1.0
x[machine: 1, job1|stage1:0|1, job2|stage2:3|0];1.0
x[machine: 1, job1|stage1:0|1, job2|stage2:4|0];1.0
x[machine: 1, job1|stage1:1|0, job2|stage2:2|0];0.0
x[machine: 1, job1|stage1:1|0, job2|stage2:3|0];0.0
x[machine: 1, job1|stage1:1|0, job2|stage2:4|0];0.0
x[machine: 1, job1|stage1:2|0, job2|stage2:3|0];1.0
x[machine: 1, job1|stage1:2|0, job2|stage2:4|0];1.0
x[machine: 1, job1|stage1:3|0, job2|stage2:4|0];1.0
x[machine: 2, job1|stage1:0|0, job2|stage2:1|1];0.0
x[machine: 2, job1|stage1:0|0, job2|stage2:2|0];1.0
x[machine: 2, job1|stage1:0|0, job2|stage2:3|0];1.0
x[machine: 2, job1|stage1:0|0, job2|stage2:4|0];1.0
x[machine: 2, job1|stage1:0|0, job2|stage2:5|0];1.0
x[machine: 2, job1|stage1:0|1, job2|stage2:1|1];1.0
x[machine: 2, job1|stage1:0|1, job2|stage2:2|0];1.0
x[machine: 2, job1|stage1:0|1, job2|stage2:3|0];1.0
x[machine: 2, job1|stage1:0|1, job2|stage2:4|0];1.0
x[machine: 2, job1|stage1:0|1, job2|stage2:5|0];1.0
x[machine: 2, job1|stage1:1|1, job2|stage2:2|0];1.0
x[machine: 2, job1|stage1:1|1, job2|stage2:3|0];1.0
x[machine: 2, job1|stage1:1|1, job2|stage2:4|0];0.0
x[machine: 2, job1|stage1:1|1, job2|stage2:5|0];1.0
x[machine: 2, job1|stage1:2|0, job2|stage2:3|0];1.0
x[machine: 2, job1|stage1:2|0, job2|stage2:4|0];1.0
