Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 01:28:00;Machine 5
Job 0;2023-01-01 01:28:00;2023-01-01 02:36:00;Machine 9
Job 0;2023-01-01 02:36:00;2023-01-01 04:10:00;Machine 7
Job 0;2023-01-01 04:10:00;2023-01-01 05:49:00;Machine 6
Job 0;2023-01-01 05:49:00;2023-01-01 06:56:00;Machine 2
Job 0;2023-01-01 06:56:00;2023-01-01 08:25:00;Machine 3
Job 0;2023-01-01 08:25:00;2023-01-01 09:42:00;Machine 10
Job 0;2023-01-01 09:42:00;2023-01-01 11:21:00;Machine 8
Job 0;2023-01-01 11:21:00;2023-01-01 12:47:00;Machine 1
Job 0;2023-01-01 12:47:00;2023-01-01 14:19:00;Machine 4
Job 1;2023-01-01 00:00:00;2023-01-01 01:12:00;Machine 2
Job 1;2023-01-01 01:12:00;2023-01-01 02:02:00;Machine 4
Job 1;2023-01-01 02:02:00;2023-01-01 03:11:00;Machine 7
Job 1;2023-01-01 03:11:00;2023-01-01 04:26:00;Machine 5
Job 1;2023-01-01 04:26:00;2023-01-01 06:00:00;Machine 3
Job 1;2023-01-01 06:00:00;2023-01-01 07:06:00;Machine 9
Job 1;2023-01-01 07:06:00;2023-01-01 08:38:00;Machine 1
Job 1;2023-01-01 08:38:00;2023-01-01 10:00:00;Machine 2
Job 1;2023-01-01 10:00:00;2023-01-01 11:34:00;Machine 8
Job 1;2023-01-01 11:34:00;2023-01-01 12:37:00;Machine 10
Job 2;2023-01-01 00:00:00;2023-01-01 01:23:00;Machine 3
Job 2;2023-01-01 01:23:00;2023-01-01 02:24:00;Machine 9
Job 2;2023-01-01 02:24:00;2023-01-01 03:47:00;Machine 1
Job 2;2023-01-01 03:47:00;2023-01-01 04:52:00;Machine 2
Job 2;2023-01-01 04:52:00;2023-01-01 05:56:00;Machine 7
Job 2;2023-01-01 05:56:00;2023-01-01 07:21:00;Machine 6
Job 2;2023-01-01 07:21:00;2023-01-01 08:39:00;Machine 8
Job 2;2023-01-01 08:39:00;2023-01-01 10:04:00;Machine 5
Job 2;2023-01-01 10:04:00;2023-01-01 10:59:00;Machine 3
Job 2;2023-01-01 10:59:00;2023-01-01 12:16:00;Machine 4
Job 3;2023-01-01 00:00:00;2023-01-01 01:34:00;Machine 8
Job 3;2023-01-01 01:34:00;2023-01-01 02:42:00;Machine 3
Job 3;2023-01-01 02:42:00;2023-01-01 03:43:00;Machine 2
Job 3;2023-01-01 03:43:00;2023-01-01 05:22:00;Machine 5
Job 3;2023-01-01 05:22:00;2023-01-01 06:16:00;Machine 4
Job 3;2023-01-01 06:16:00;2023-01-01 07:31:00;Machine 7
Job 3;2023-01-01 07:31:00;2023-01-01 08:37:00;Machine 6
Job 3;2023-01-01 08:37:00;2023-01-01 09:53:00;Machine 1
