Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 1
Job 0;2023-01-01 00:00:00;2023-01-01 00:31:00;Machine 5
Job 0;2023-01-01 00:19:00;2023-01-01 00:52:00;Machine 10
Job 0;2023-01-01 00:52:00;2023-01-01 01:24:00;Machine 3
Job 0;2023-01-01 01:24:00;2023-01-01 01:42:00;Machine 14
Job 0;2023-01-01 01:42:00;2023-01-01 02:21:00;Machine 11
Job 0;2023-01-01 02:21:00;2023-01-01 02:55:00;Machine 9
Job 0;2023-01-01 02:55:00;2023-01-01 03:20:00;Machine 7
Job 0;2023-01-01 03:20:00;2023-01-01 03:56:00;Machine 5
Job 0;2023-01-01 03:56:00;2023-01-01 04:36:00;Machine 12
Job 0;2023-01-01 04:36:00;2023-01-01 05:09:00;Machine 13
Job 0;2023-01-01 05:09:00;2023-01-01 05:40:00;Machine 3
Job 0;2023-01-01 05:40:00;2023-01-01 06:10:00;Machine 15
Job 0;2023-01-01 06:10:00;2023-01-01 06:44:00;Machine 4
Job 0;2023-01-01 06:44:00;2023-01-01 07:10:00;Machine 6
Job 0;2023-01-01 07:10:00;2023-01-01 07:23:00;Machine 8
Job 1;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 10
Job 1;2023-01-01 00:00:00;2023-01-01 00:40:00;Machine 2
Job 1;2023-01-01 00:00:00;2023-01-01 00:40:00;Machine 7
Job 1;2023-01-01 00:00:00;2023-01-01 00:26:00;Machine 7
Job 1;2023-01-01 00:11:00;2023-01-01 00:33:00;Machine 11
Job 1;2023-01-01 00:33:00;2023-01-01 00:52:00;Machine 15
Job 1;2023-01-01 00:52:00;2023-01-01 01:04:00;Machine 6
Job 1;2023-01-01 01:04:00;2023-01-01 01:29:00;Machine 5
Job 1;2023-01-01 01:29:00;2023-01-01 02:07:00;Machine 7
Job 1;2023-01-01 02:07:00;2023-01-01 02:36:00;Machine 1
Job 1;2023-01-01 02:36:00;2023-01-01 03:15:00;Machine 8
Job 1;2023-01-01 03:15:00;2023-01-01 03:34:00;Machine 10
Job 1;2023-01-01 03:34:00;2023-01-01 03:56:00;Machine 12
Job 1;2023-01-01 03:56:00;2023-01-01 04:19:00;Machine 2
Job 1;2023-01-01 04:19:00;2023-01-01 04:39:00;Machine 4
Job 1;2023-01-01 05:19:00;2023-01-01 05:38:00;Machine 13
Job 1;2023-01-01 05:38:00;2023-01-01 06:04:00;Machine 5
Job 10;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 8
Job 10;2023-01-01 00:00:00;2023-01-01 00:22:00;Machine 14
Job 10;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 6
Job 10;2023-01-01 00:00:00;2023-01-01 00:39:00;Machine 13
Job 10;2023-01-01 00:00:00;2023-01-01 00:39:00;Machine 12
Job 10;2023-01-01 00:19:00;2023-01-01 00:41:00;Machine 1
Job 10;2023-01-01 00:41:00;2023-01-01 01:17:00;Machine 14
Job 10;2023-01-01 01:17:00;2023-01-01 01:35:00;Machine 7
Job 10;2023-01-01 01:35:00;2023-01-01 01:57:00;Machine 6
Job 10;2023-01-01 01:57:00;2023-01-01 02:14:00;Machine 4
Job 10;2023-01-01 02:14:00;2023-01-01 02:49:00;Machine 15
Job 10;2023-01-01 02:49:00;2023-01-01 03:23:00;Machine 11
Job 10;2023-01-01 03:23:00;2023-01-01 03:46:00;Machine 8
Job 10;2023-01-01 03:46:00;2023-01-01 04:05:00;Machine 9
Job 10;2023-01-01 04:05:00;2023-01-01 04:34:00;Machine 3
Job 10;2023-01-01 04:34:00;2023-01-01 04:56:00;Machine 6
Job 10;2023-01-01 04:56:00;2023-01-01 05:13:00;Machine 9
Job 10;2023-01-01 05:13:00;2023-01-01 05:46:00;Machine 5
Job 11;2023-01-01 00:00:00;2023-01-01 00:32:00;Machine 3
Job 11;2023-01-01 00:32:00;2023-01-01 00:54:00;Machine 4
Job 11;2023-01-01 00:54:00;2023-01-01 01:18:00;Machine 13
Job 11;2023-01-01 01:18:00;2023-01-01 01:31:00;Machine 6
Job 11;2023-01-01 01:31:00;2023-01-01 01:44:00;Machine 5
Job 11;2023-01-01 01:44:00;2023-01-01 01:55:00;Machine 2
Job 11;2023-01-01 01:55:00;2023-01-01 02:06:00;Machine 1
Job 11;2023-01-01 02:06:00;2023-01-01 02:31:00;Machine 14
Job 11;2023-01-01 02:31:00;2023-01-01 02:44:00;Machine 9
Job 11;2023-01-01 02:44:00;2023-01-01 02:59:00;Machine 3
Job 11;2023-01-01 02:59:00;2023-01-01 03:32:00;Machine 11
Job 11;2023-01-01 03:32:00;2023-01-01 03:49:00;Machine 12
Job 11;2023-01-01 03:49:00;2023-01-01 04:05:00;Machine 15
Job 11;2023-01-01 04:05:00;2023-01-01 04:43:00;Machine 10
Job 11;2023-01-01 04:43:00;2023-01-01 05:07:00;Machine 8
Job 12;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 12
Job 12;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 10
Job 12;2023-01-01 00:16:00;2023-01-01 00:32:00;Machine 14
Job 12;2023-01-01 00:32:00;2023-01-01 01:09:00;Machine 2
Job 12;2023-01-01 01:09:00;2023-01-01 01:34:00;Machine 9
Job 12;2023-01-01 01:34:00;2023-01-01 02:00:00;Machine 3
Job 12;2023-01-01 02:00:00;2023-01-01 02:11:00;Machine 3
Job 12;2023-01-01 02:11:00;2023-01-01 02:45:00;Machine 10
Job 12;2023-01-01 02:45:00;2023-01-01 02:59:00;Machine 5
Job 12;2023-01-01 02:59:00;2023-01-01 03:19:00;Machine 1
Job 12;2023-01-01 03:19:00;2023-01-01 03:55:00;Machine 7
Job 12;2023-01-01 03:55:00;2023-01-01 04:07:00;Machine 13
Job 12;2023-01-01 04:07:00;2023-01-01 04:36:00;Machine 6
Job 12;2023-01-01 04:36:00;2023-01-01 05:01:00;Machine 11
Job 12;2023-01-01 05:01:00;2023-01-01 05:33:00;Machine 8
Job 12;2023-01-01 05:33:00;2023-01-01 05:45:00;Machine 12
Job 13;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 11
Job 13;2023-01-01 00:20:00;2023-01-01 00:44:00;Machine 11
Job 13;2023-01-01 00:44:00;2023-01-01 01:11:00;Machine 12
Job 13;2023-01-01 01:11:00;2023-01-01 01:49:00;Machine 10
Job 13;2023-01-01 01:49:00;2023-01-01 02:23:00;Machine 6
Job 13;2023-01-01 02:23:00;2023-01-01 03:02:00;Machine 13
Job 13;2023-01-01 03:02:00;2023-01-01 03:35:00;Machine 8
Job 13;2023-01-01 03:35:00;2023-01-01 04:12:00;Machine 5
Job 13;2023-01-01 04:12:00;2023-01-01 04:43:00;Machine 3
Job 13;2023-01-01 04:43:00;2023-01-01 04:58:00;Machine 14
Job 13;2023-01-01 04:58:00;2023-01-01 05:32:00;Machine 15
Job 13;2023-01-01 05:32:00;2023-01-01 06:05:00;Machine 4
Job 13;2023-01-01 06:05:00;2023-01-01 06:31:00;Machine 7
Job 13;2023-01-01 06:31:00;2023-01-01 07:07:00;Machine 2
Job 13;2023-01-01 07:07:00;2023-01-01 07:21:00;Machine 15
Job 14;2023-01-01 00:00:00;2023-01-01 00:31:00;Machine 1
Job 14;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 6
Job 14;2023-01-01 00:00:00;2023-01-01 00:40:00;Machine 5
Job 14;2023-01-01 00:00:00;2023-01-01 00:26:00;Machine 13
Job 14;2023-01-01 00:00:00;2023-01-01 00:26:00;Machine 3
Job 14;2023-01-01 00:31:00;2023-01-01 00:48:00;Machine 1
Job 14;2023-01-01 00:48:00;2023-01-01 01:01:00;Machine 11
Job 14;2023-01-01 01:01:00;2023-01-01 01:22:00;Machine 2
Job 14;2023-01-01 01:22:00;2023-01-01 01:39:00;Machine 11
Job 14;2023-01-01 01:39:00;2023-01-01 01:58:00;Machine 8
Job 14;2023-01-01 01:58:00;2023-01-01 02:12:00;Machine 14
Job 14;2023-01-01 02:12:00;2023-01-01 02:52:00;Machine 12
Job 14;2023-01-01 02:52:00;2023-01-01 03:24:00;Machine 6
Job 14;2023-01-01 03:24:00;2023-01-01 03:49:00;Machine 12
Job 14;2023-01-01 03:49:00;2023-01-01 04:23:00;Machine 3
Job 14;2023-01-01 04:23:00;2023-01-01 04:46:00;Machine 15
Job 14;2023-01-01 04:46:00;2023-01-01 04:59:00;Machine 7
Job 14;2023-01-01 04:59:00;2023-01-01 05:39:00;Machine 13
Job 15;2023-01-01 00:00:00;2023-01-01 00:38:00;Machine 5
Job 15;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 13
Job 15;2023-01-01 00:38:00;2023-01-01 00:55:00;Machine 13
Job 15;2023-01-01 00:55:00;2023-01-01 01:09:00;Machine 4
Job 15;2023-01-01 01:09:00;2023-01-01 01:26:00;Machine 3
Job 15;2023-01-01 01:26:00;2023-01-01 01:38:00;Machine 5
Job 15;2023-01-01 01:38:00;2023-01-01 02:13:00;Machine 2
Job 15;2023-01-01 02:13:00;2023-01-01 02:48:00;Machine 7
Job 15;2023-01-01 02:48:00;2023-01-01 03:07:00;Machine 1
Job 15;2023-01-01 03:07:00;2023-01-01 03:43:00;Machine 11
Job 15;2023-01-01 03:43:00;2023-01-01 04:02:00;Machine 8
Job 15;2023-01-01 04:02:00;2023-01-01 04:31:00;Machine 10
Job 15;2023-01-01 04:31:00;2023-01-01 05:02:00;Machine 3
Job 15;2023-01-01 05:02:00;2023-01-01 05:28:00;Machine 6
Job 15;2023-01-01 05:28:00;2023-01-01 06:03:00;Machine 12
Job 15;2023-01-01 06:03:00;2023-01-01 06:40:00;Machine 15
Job 16;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 7
Job 16;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 13
Job 16;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 12
Job 16;2023-01-01 00:00:00;2023-01-01 00:36:00;Machine 11
Job 16;2023-01-01 00:00:00;2023-01-01 00:36:00;Machine 4
Job 16;2023-01-01 00:20:00;2023-01-01 00:36:00;Machine 4
Job 16;2023-01-01 00:36:00;2023-01-01 01:09:00;Machine 1
Job 16;2023-01-01 01:09:00;2023-01-01 01:23:00;Machine 7
Job 16;2023-01-01 01:23:00;2023-01-01 01:50:00;Machine 6
Job 16;2023-01-01 01:50:00;2023-01-01 02:21:00;Machine 8
Job 16;2023-01-01 02:37:00;2023-01-01 03:08:00;Machine 7
Job 16;2023-01-01 03:08:00;2023-01-01 03:36:00;Machine 13
Job 16;2023-01-01 03:36:00;2023-01-01 04:13:00;Machine 10
Job 16;2023-01-01 04:13:00;2023-01-01 04:50:00;Machine 5
Job 16;2023-01-01 04:50:00;2023-01-01 05:19:00;Machine 3
Job 16;2023-01-01 05:19:00;2023-01-01 05:57:00;Machine 12
Job 16;2023-01-01 05:57:00;2023-01-01 06:27:00;Machine 2
Job 17;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 7
Job 17;2023-01-01 00:18:00;2023-01-01 00:55:00;Machine 4
Job 17;2023-01-01 00:55:00;2023-01-01 01:11:00;Machine 15
Job 17;2023-01-01 01:11:00;2023-01-01 01:26:00;Machine 7
Job 17;2023-01-01 01:26:00;2023-01-01 01:40:00;Machine 9
Job 17;2023-01-01 01:40:00;2023-01-01 01:51:00;Machine 13
Job 17;2023-01-01 01:51:00;2023-01-01 02:23:00;Machine 14
Job 17;2023-01-01 02:23:00;2023-01-01 02:35:00;Machine 6
Job 17;2023-01-01 02:35:00;2023-01-01 02:46:00;Machine 3
Job 17;2023-01-01 02:46:00;2023-01-01 03:15:00;Machine 11
Job 17;2023-01-01 03:15:00;2023-01-01 03:34:00;Machine 8
Job 17;2023-01-01 03:34:00;2023-01-01 03:46:00;Machine 5
Job 17;2023-01-01 03:46:00;2023-01-01 04:04:00;Machine 10
Job 17;2023-01-01 04:04:00;2023-01-01 04:30:00;Machine 3
Job 17;2023-01-01 04:30:00;2023-01-01 05:09:00;Machine 1
Job 18;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 18;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 3
Job 18;2023-01-01 00:22:00;2023-01-01 00:44:00;Machine 13
Job 18;2023-01-01 00:44:00;2023-01-01 01:19:00;Machine 10
Job 18;2023-01-01 01:19:00;2023-01-01 01:39:00;Machine 15
Job 18;2023-01-01 01:39:00;2023-01-01 02:10:00;Machine 8
Job 18;2023-01-01 02:10:00;2023-01-01 02:29:00;Machine 5
Job 18;2023-01-01 02:29:00;2023-01-01 03:08:00;Machine 4
Job 18;2023-01-01 03:08:00;2023-01-01 03:36:00;Machine 6
Job 18;2023-01-01 03:36:00;2023-01-01 04:09:00;Machine 7
Job 18;2023-01-01 04:09:00;2023-01-01 04:43:00;Machine 11
Job 18;2023-01-01 04:43:00;2023-01-01 05:21:00;Machine 2
Job 18;2023-01-01 05:21:00;2023-01-01 05:41:00;Machine 1
Job 18;2023-01-01 05:41:00;2023-01-01 05:58:00;Machine 14
Job 18;2023-01-01 05:58:00;2023-01-01 06:26:00;Machine 9
Job 19;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 12
Job 19;2023-01-01 00:00:00;2023-01-01 00:30:00;Machine 14
Job 19;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 12
Job 19;2023-01-01 00:12:00;2023-01-01 00:37:00;Machine 13
