Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:51:00;Machine 3
Job 0;2023-01-01 00:51:00;2023-01-01 01:50:00;Machine 8
Job 0;2023-01-01 01:50:00;2023-01-01 02:25:00;Machine 2
Job 0;2023-01-01 02:25:00;2023-01-01 03:38:00;Machine 6
Job 0;2023-01-01 03:38:00;2023-01-01 04:43:00;Machine 10
Job 0;2023-01-01 04:43:00;2023-01-01 05:10:00;Machine 1
Job 0;2023-01-01 05:10:00;2023-01-01 05:23:00;Machine 7
Job 0;2023-01-01 05:23:00;2023-01-01 06:44:00;Machine 4
Job 0;2023-01-01 06:44:00;2023-01-01 07:16:00;Machine 9
Job 0;2023-01-01 07:16:00;2023-01-01 08:30:00;Machine 5
Job 1;2023-01-01 00:00:00;2023-01-01 01:04:00;Machine 6
Job 1;2023-01-01 00:00:00;2023-01-01 00:49:00;Machine 4
Job 1;2023-01-01 00:00:00;2023-01-01 00:55:00;Machine 10
Job 1;2023-01-01 01:04:00;2023-01-01 01:37:00;Machine 8
Job 1;2023-01-01 01:37:00;2023-01-01 02:52:00;Machine 6
Job 1;2023-01-01 02:52:00;2023-01-01 03:25:00;Machine 3
Job 1;2023-01-01 03:25:00;2023-01-01 03:35:00;Machine 9
Job 1;2023-01-01 03:35:00;2023-01-01 04:03:00;Machine 1
Job 1;2023-01-01 04:03:00;2023-01-01 04:41:00;Machine 9
Job 1;2023-01-01 04:41:00;2023-01-01 05:34:00;Machine 7
Job 1;2023-01-01 05:34:00;2023-01-01 06:23:00;Machine 8
Job 1;2023-01-01 06:23:00;2023-01-01 07:18:00;Machine 4
Job 10;2023-01-01 00:00:00;2023-01-01 01:33:00;Machine 5
Job 10;2023-01-01 01:33:00;2023-01-01 01:56:00;Machine 7
Job 10;2023-01-01 01:56:00;2023-01-01 02:47:00;Machine 1
Job 10;2023-01-01 02:47:00;2023-01-01 03:41:00;Machine 9
Job 10;2023-01-01 03:41:00;2023-01-01 04:30:00;Machine 4
Job 10;2023-01-01 04:30:00;2023-01-01 06:06:00;Machine 2
Job 10;2023-01-01 06:06:00;2023-01-01 07:02:00;Machine 3
Job 10;2023-01-01 07:02:00;2023-01-01 07:38:00;Machine 10
Job 10;2023-01-01 07:38:00;2023-01-01 08:31:00;Machine 6
Job 10;2023-01-01 08:31:00;2023-01-01 09:23:00;Machine 8
Job 11;2023-01-01 00:00:00;2023-01-01 01:00:00;Machine 9
Job 11;2023-01-01 00:00:00;2023-01-01 00:38:00;Machine 6
Job 11;2023-01-01 00:00:00;2023-01-01 00:38:00;Machine 10
Job 11;2023-01-01 00:00:00;2023-01-01 00:24:00;Machine 8
Job 11;2023-01-01 00:00:00;2023-01-01 00:37:00;Machine 1
Job 11;2023-01-01 01:00:00;2023-01-01 01:14:00;Machine 1
Job 11;2023-01-01 01:14:00;2023-01-01 02:24:00;Machine 5
Job 11;2023-01-01 02:24:00;2023-01-01 03:19:00;Machine 10
Job 11;2023-01-01 03:19:00;2023-01-01 03:42:00;Machine 2
Job 11;2023-01-01 03:42:00;2023-01-01 05:05:00;Machine 6
Job 11;2023-01-01 05:43:00;2023-01-01 06:07:00;Machine 5
Job 11;2023-01-01 06:07:00;2023-01-01 06:44:00;Machine 9
Job 11;2023-01-01 06:44:00;2023-01-01 07:32:00;Machine 7
Job 12;2023-01-01 00:00:00;2023-01-01 01:02:00;Machine 1
Job 12;2023-01-01 00:00:00;2023-01-01 00:45:00;Machine 1
Job 12;2023-01-01 01:02:00;2023-01-01 01:17:00;Machine 8
Job 12;2023-01-01 01:17:00;2023-01-01 02:26:00;Machine 9
Job 12;2023-01-01 02:26:00;2023-01-01 02:49:00;Machine 10
Job 12;2023-01-01 02:49:00;2023-01-01 04:11:00;Machine 2
Job 12;2023-01-01 04:11:00;2023-01-01 04:37:00;Machine 7
Job 12;2023-01-01 04:37:00;2023-01-01 05:22:00;Machine 3
Job 12;2023-01-01 05:22:00;2023-01-01 05:55:00;Machine 6
Job 12;2023-01-01 05:55:00;2023-01-01 06:07:00;Machine 4
Job 12;2023-01-01 06:07:00;2023-01-01 06:44:00;Machine 3
Job 13;2023-01-01 00:00:00;2023-01-01 01:12:00;Machine 7
Job 13;2023-01-01 00:00:00;2023-01-01 01:27:00;Machine 10
