Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:51:00;Machine 11
Job 0;2023-01-01 00:00:00;2023-01-01 00:45:00;Machine 5
Job 0;2023-01-01 00:00:00;2023-01-01 01:28:00;Machine 6
Job 0;2023-01-01 00:51:00;2023-01-01 01:34:00;Machine 15
Job 0;2023-01-01 01:34:00;2023-01-01 02:54:00;Machine 8
Job 0;2023-01-01 02:54:00;2023-01-01 03:12:00;Machine 5
Job 0;2023-01-01 03:12:00;2023-01-01 03:50:00;Machine 7
Job 0;2023-01-01 03:50:00;2023-01-01 04:14:00;Machine 4
Job 0;2023-01-01 04:14:00;2023-01-01 05:21:00;Machine 3
Job 0;2023-01-01 05:21:00;2023-01-01 05:36:00;Machine 13
Job 0;2023-01-01 05:36:00;2023-01-01 06:00:00;Machine 12
Job 0;2023-01-01 06:00:00;2023-01-01 07:12:00;Machine 14
Job 0;2023-01-01 07:12:00;2023-01-01 07:57:00;Machine 3
Job 0;2023-01-01 07:57:00;2023-01-01 09:17:00;Machine 6
Job 0;2023-01-01 09:17:00;2023-01-01 10:21:00;Machine 10
Job 0;2023-01-01 10:21:00;2023-01-01 11:05:00;Machine 2
Job 0;2023-01-01 11:05:00;2023-01-01 12:33:00;Machine 14
Job 1;2023-01-01 00:00:00;2023-01-01 00:40:00;Machine 7
Job 1;2023-01-01 00:40:00;2023-01-01 02:08:00;Machine 10
Job 1;2023-01-01 02:08:00;2023-01-01 03:25:00;Machine 11
Job 1;2023-01-01 03:25:00;2023-01-01 04:24:00;Machine 6
Job 1;2023-01-01 04:24:00;2023-01-01 04:44:00;Machine 12
Job 1;2023-01-01 04:44:00;2023-01-01 05:36:00;Machine 4
Job 1;2023-01-01 05:36:00;2023-01-01 06:46:00;Machine 9
Job 1;2023-01-01 06:46:00;2023-01-01 07:26:00;Machine 1
Job 1;2023-01-01 07:26:00;2023-01-01 07:58:00;Machine 5
Job 1;2023-01-01 07:58:00;2023-01-01 09:14:00;Machine 14
Job 1;2023-01-01 09:14:00;2023-01-01 09:57:00;Machine 13
Job 1;2023-01-01 09:57:00;2023-01-01 10:28:00;Machine 8
Job 1;2023-01-01 10:28:00;2023-01-01 10:49:00;Machine 3
Job 1;2023-01-01 10:49:00;2023-01-01 10:54:00;Machine 2
Job 1;2023-01-01 10:54:00;2023-01-01 11:41:00;Machine 2
Job 10;2023-01-01 00:00:00;2023-01-01 00:44:00;Machine 4
Job 10;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 9
Job 10;2023-01-01 00:00:00;2023-01-01 00:52:00;Machine 3
Job 10;2023-01-01 00:00:00;2023-01-01 00:52:00;Machine 12
Job 10;2023-01-01 00:00:00;2023-01-01 00:05:00;Machine 9
Job 10;2023-01-01 00:00:00;2023-01-01 00:05:00;Machine 6
Job 10;2023-01-01 00:00:00;2023-01-01 00:42:00;Machine 10
Job 10;2023-01-01 00:44:00;2023-01-01 01:42:00;Machine 7
Job 10;2023-01-01 01:42:00;2023-01-01 01:56:00;Machine 11
Job 10;2023-01-01 01:56:00;2023-01-01 03:01:00;Machine 9
Job 10;2023-01-01 03:01:00;2023-01-01 04:13:00;Machine 2
Job 10;2023-01-01 04:13:00;2023-01-01 04:27:00;Machine 6
Job 10;2023-01-01 05:19:00;2023-01-01 05:40:00;Machine 5
Job 10;2023-01-01 05:40:00;2023-01-01 06:05:00;Machine 10
Job 10;2023-01-01 06:10:00;2023-01-01 07:01:00;Machine 12
Job 10;2023-01-01 07:01:00;2023-01-01 08:02:00;Machine 8
Job 10;2023-01-01 08:02:00;2023-01-01 08:57:00;Machine 15
Job 10;2023-01-01 08:57:00;2023-01-01 09:39:00;Machine 9
Job 10;2023-01-01 09:39:00;2023-01-01 10:15:00;Machine 3
Job 11;2023-01-01 00:00:00;2023-01-01 00:43:00;Machine 14
Job 11;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 15
Job 11;2023-01-01 00:00:00;2023-01-01 01:19:00;Machine 4
Job 11;2023-01-01 00:00:00;2023-01-01 01:19:00;Machine 12
Job 11;2023-01-01 00:00:00;2023-01-01 01:31:00;Machine 4
Job 11;2023-01-01 00:00:00;2023-01-01 00:49:00;Machine 14
Job 11;2023-01-01 00:43:00;2023-01-01 01:55:00;Machine 11
Job 11;2023-01-01 01:55:00;2023-01-01 03:13:00;Machine 6
Job 11;2023-01-01 03:13:00;2023-01-01 03:25:00;Machine 12
Job 11;2023-01-01 03:25:00;2023-01-01 03:42:00;Machine 8
Job 11;2023-01-01 03:42:00;2023-01-01 04:28:00;Machine 1
Job 11;2023-01-01 04:28:00;2023-01-01 04:55:00;Machine 10
Job 11;2023-01-01 04:55:00;2023-01-01 05:46:00;Machine 7
Job 11;2023-01-01 05:46:00;2023-01-01 06:49:00;Machine 3
Job 11;2023-01-01 06:49:00;2023-01-01 08:08:00;Machine 2
Job 11;2023-01-01 09:27:00;2023-01-01 10:58:00;Machine 5
Job 11;2023-01-01 10:58:00;2023-01-01 11:47:00;Machine 13
