Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 01:36:00;Machine 1
Job 0;2023-01-01 01:36:00;2023-01-01 02:45:00;Machine 2
Job 0;2023-01-01 02:45:00;2023-01-01 03:10:00;Machine 3
Job 0;2023-01-01 03:10:00;2023-01-01 03:15:00;Machine 4
Job 0;2023-01-01 03:15:00;2023-01-01 04:10:00;Machine 5
Job 0;2023-01-01 04:10:00;2023-01-01 04:25:00;Machine 6
Job 0;2023-01-01 04:25:00;2023-01-01 05:53:00;Machine 7
Job 0;2023-01-01 05:53:00;2023-01-01 06:04:00;Machine 8
Job 0;2023-01-01 06:04:00;2023-01-01 06:21:00;Machine 9
Job 0;2023-01-01 06:21:00;2023-01-01 07:43:00;Machine 10
Job 1;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 10
Job 1;2023-01-01 00:11:00;2023-01-01 00:59:00;Machine 2
Job 1;2023-01-01 00:59:00;2023-01-01 02:06:00;Machine 3
Job 1;2023-01-01 02:06:00;2023-01-01 02:44:00;Machine 4
Job 1;2023-01-01 02:44:00;2023-01-01 03:02:00;Machine 5
Job 1;2023-01-01 03:02:00;2023-01-01 03:26:00;Machine 8
Job 1;2023-01-01 03:26:00;2023-01-01 04:28:00;Machine 7
Job 1;2023-01-01 04:28:00;2023-01-01 06:00:00;Machine 6
Job 1;2023-01-01 06:00:00;2023-01-01 07:36:00;Machine 10
Job 1;2023-01-01 07:36:00;2023-01-01 08:57:00;Machine 9
Job 2;2023-01-01 00:00:00;2023-01-01 01:07:00;Machine 4
Job 2;2023-01-01 00:00:00;2023-01-01 01:21:00;Machine 3
Job 2;2023-01-01 00:00:00;2023-01-01 01:21:00;Machine 2
Job 2;2023-01-01 01:07:00;2023-01-01 02:10:00;Machine 2
Job 2;2023-01-01 02:10:00;2023-01-01 03:43:00;Machine 1
Job 2;2023-01-01 03:43:00;2023-01-01 05:08:00;Machine 5
Job 2;2023-01-01 05:08:00;2023-01-01 05:33:00;Machine 4
Job 2;2023-01-01 05:33:00;2023-01-01 06:45:00;Machine 6
Job 2;2023-01-01 06:45:00;2023-01-01 07:36:00;Machine 7
Job 2;2023-01-01 08:57:00;2023-01-01 09:55:00;Machine 9
Job 2;2023-01-01 09:55:00;2023-01-01 10:10:00;Machine 10
Job 3;2023-01-01 00:00:00;2023-01-01 00:30:00;Machine 4
Job 3;2023-01-01 00:30:00;2023-01-01 01:05:00;Machine 2
Job 3;2023-01-01 01:05:00;2023-01-01 01:32:00;Machine 1
Job 3;2023-01-01 01:32:00;2023-01-01 02:54:00;Machine 5
Job 3;2023-01-01 02:54:00;2023-01-01 03:38:00;Machine 4
Job 3;2023-01-01 03:38:00;2023-01-01 05:10:00;Machine 8
Job 3;2023-01-01 05:10:00;2023-01-01 05:35:00;Machine 7
Job 3;2023-01-01 05:35:00;2023-01-01 06:24:00;Machine 6
Job 3;2023-01-01 06:24:00;2023-01-01 06:52:00;Machine 10
Job 3;2023-01-01 06:52:00;2023-01-01 08:09:00;Machine 9
Job 4;2023-01-01 00:00:00;2023-01-01 00:53:00;Machine 1
Job 4;2023-01-01 00:53:00;2023-01-01 02:16:00;Machine 1
Job 4;2023-01-01 02:16:00;2023-01-01 03:29:00;Machine 5
Job 4;2023-01-01 03:29:00;2023-01-01 03:55:00;Machine 4
Job 4;2023-01-01 03:55:00;2023-01-01 05:12:00;Machine 3
Job 4;2023-01-01 05:12:00;2023-01-01 05:45:00;Machine 7
Job 4;2023-01-01 05:45:00;2023-01-01 07:17:00;Machine 6
Job 4;2023-01-01 07:17:00;2023-01-01 08:56:00;Machine 10
Job 4;2023-01-01 08:56:00;2023-01-01 09:34:00;Machine 9
Job 4;2023-01-01 09:34:00;2023-01-01 10:12:00;Machine 8
Job 5;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 9
Job 5;2023-01-01 00:20:00;2023-01-01 01:04:00;Machine 1
Job 5;2023-01-01 01:04:00;2023-01-01 02:25:00;Machine 5
Job 5;2023-01-01 02:25:00;2023-01-01 03:53:00;Machine 4
Job 5;2023-01-01 03:53:00;2023-01-01 04:59:00;Machine 3
Job 5;2023-01-01 04:59:00;2023-01-01 06:09:00;Machine 7
Job 5;2023-01-01 06:09:00;2023-01-01 07:40:00;Machine 6
Job 5;2023-01-01 07:40:00;2023-01-01 08:17:00;Machine 10
Job 5;2023-01-01 08:17:00;2023-01-01 09:12:00;Machine 9
Job 5;2023-01-01 09:12:00;2023-01-01 10:48:00;Machine 8
Job 6;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 2
Job 6;2023-01-01 00:21:00;2023-01-01 01:54:00;Machine 3
Job 6;2023-01-01 01:54:00;2023-01-01 02:16:00;Machine 5
Job 6;2023-01-01 02:16:00;2023-01-01 03:12:00;Machine 1
Job 6;2023-01-01 03:12:00;2023-01-01 03:46:00;Machine 4
Job 6;2023-01-01 03:46:00;2023-01-01 04:26:00;Machine 7
Job 6;2023-01-01 04:26:00;2023-01-01 05:19:00;Machine 8
Job 6;2023-01-01 05:19:00;2023-01-01 06:05:00;Machine 10
Job 6;2023-01-01 06:05:00;2023-01-01 06:34:00;Machine 6
Job 6;2023-01-01 06:34:00;2023-01-01 07:37:00;Machine 9
Job 7;2023-01-01 00:00:00;2023-01-01 00:32:00;Machine 2
Job 7;2023-01-01 00:00:00;2023-01-01 01:25:00;Machine 1
Job 7;2023-01-01 00:00:00;2023-01-01 01:25:00;Machine 3
Job 7;2023-01-01 00:32:00;2023-01-01 01:35:00;Machine 3
Job 7;2023-01-01 01:35:00;2023-01-01 02:11:00;Machine 5
Job 7;2023-01-01 02:11:00;2023-01-01 02:37:00;Machine 1
Job 7;2023-01-01 02:37:00;2023-01-01 02:54:00;Machine 4
Job 7;2023-01-01 04:19:00;2023-01-01 04:34:00;Machine 8
Job 7;2023-01-01 04:34:00;2023-01-01 05:29:00;Machine 9
Job 7;2023-01-01 05:29:00;2023-01-01 05:45:00;Machine 10
Job 7;2023-01-01 05:45:00;2023-01-01 07:07:00;Machine 7
Job 8;2023-01-01 00:00:00;2023-01-01 01:13:00;Machine 1
Job 8;2023-01-01 01:13:00;2023-01-01 01:59:00;Machine 3
Job 8;2023-01-01 01:59:00;2023-01-01 03:28:00;Machine 4
Job 8;2023-01-01 03:28:00;2023-01-01 03:52:00;Machine 5
Job 8;2023-01-01 03:52:00;2023-01-01 05:31:00;Machine 2
Job 8;2023-01-01 05:31:00;2023-01-01 07:03:00;Machine 7
Job 8;2023-01-01 07:03:00;2023-01-01 07:10:00;Machine 8
Job 8;2023-01-01 07:10:00;2023-01-01 08:01:00;Machine 10
Job 8;2023-01-01 08:01:00;2023-01-01 08:20:00;Machine 9
Job 8;2023-01-01 08:20:00;2023-01-01 08:34:00;Machine 9
Job 9;2023-01-01 00:00:00;2023-01-01 00:52:00;Machine 2
Job 9;2023-01-01 00:52:00;2023-01-01 01:12:00;Machine 3
Job 9;2023-01-01 01:12:00;2023-01-01 02:22:00;Machine 4
Job 9;2023-01-01 02:22:00;2023-01-01 04:00:00;Machine 5
