Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 5
Job 0;2023-01-01 00:21:00;2023-01-01 01:16:00;Machine 4
Job 0;2023-01-01 01:16:00;2023-01-01 02:27:00;Machine 7
Job 0;2023-01-01 02:27:00;2023-01-01 04:05:00;Machine 15
Job 0;2023-01-01 04:05:00;2023-01-01 04:17:00;Machine 11
Job 0;2023-01-01 04:17:00;2023-01-01 04:51:00;Machine 3
Job 0;2023-01-01 04:51:00;2023-01-01 05:07:00;Machine 10
Job 0;2023-01-01 05:07:00;2023-01-01 05:28:00;Machine 2
Job 0;2023-01-01 05:28:00;2023-01-01 06:21:00;Machine 1
Job 0;2023-01-01 06:21:00;2023-01-01 06:47:00;Machine 8
Job 0;2023-01-01 06:47:00;2023-01-01 07:39:00;Machine 9
Job 0;2023-01-01 07:39:00;2023-01-01 09:14:00;Machine 6
Job 0;2023-01-01 09:14:00;2023-01-01 09:45:00;Machine 13
Job 0;2023-01-01 09:45:00;2023-01-01 10:27:00;Machine 12
Job 0;2023-01-01 10:27:00;2023-01-01 11:06:00;Machine 14
Job 1;2023-01-01 00:00:00;2023-01-01 00:54:00;Machine 12
Job 1;2023-01-01 00:54:00;2023-01-01 02:17:00;Machine 5
Job 1;2023-01-01 02:17:00;2023-01-01 03:34:00;Machine 2
Job 1;2023-01-01 03:34:00;2023-01-01 04:38:00;Machine 8
Job 1;2023-01-01 04:38:00;2023-01-01 05:12:00;Machine 9
Job 1;2023-01-01 05:12:00;2023-01-01 06:31:00;Machine 15
Job 1;2023-01-01 06:31:00;2023-01-01 07:14:00;Machine 13
Job 1;2023-01-01 07:14:00;2023-01-01 08:09:00;Machine 1
Job 1;2023-01-01 08:09:00;2023-01-01 09:26:00;Machine 4
Job 1;2023-01-01 09:26:00;2023-01-01 09:45:00;Machine 7
Job 1;2023-01-01 09:45:00;2023-01-01 10:22:00;Machine 10
Job 1;2023-01-01 10:22:00;2023-01-01 11:41:00;Machine 6
Job 1;2023-01-01 11:41:00;2023-01-01 13:13:00;Machine 11
Job 1;2023-01-01 13:13:00;2023-01-01 14:15:00;Machine 14
Job 1;2023-01-01 14:15:00;2023-01-01 15:21:00;Machine 3
Job 10;2023-01-01 00:00:00;2023-01-01 01:05:00;Machine 8
Job 10;2023-01-01 01:05:00;2023-01-01 02:41:00;Machine 4
Job 10;2023-01-01 02:41:00;2023-01-01 03:28:00;Machine 1
Job 10;2023-01-01 03:28:00;2023-01-01 04:43:00;Machine 5
Job 10;2023-01-01 04:43:00;2023-01-01 05:52:00;Machine 13
Job 10;2023-01-01 05:52:00;2023-01-01 06:50:00;Machine 15
Job 10;2023-01-01 06:50:00;2023-01-01 07:23:00;Machine 11
Job 10;2023-01-01 07:23:00;2023-01-01 08:34:00;Machine 2
Job 10;2023-01-01 08:34:00;2023-01-01 08:56:00;Machine 10
Job 10;2023-01-01 08:56:00;2023-01-01 09:28:00;Machine 14
Job 10;2023-01-01 09:28:00;2023-01-01 10:25:00;Machine 6
Job 10;2023-01-01 10:25:00;2023-01-01 11:44:00;Machine 9
Job 10;2023-01-01 11:44:00;2023-01-01 11:58:00;Machine 3
Job 10;2023-01-01 11:58:00;2023-01-01 12:29:00;Machine 12
Job 10;2023-01-01 12:29:00;2023-01-01 13:29:00;Machine 7
Job 11;2023-01-01 00:00:00;2023-01-01 00:34:00;Machine 2
Job 11;2023-01-01 00:34:00;2023-01-01 01:21:00;Machine 3
Job 11;2023-01-01 01:21:00;2023-01-01 02:19:00;Machine 4
Job 11;2023-01-01 02:19:00;2023-01-01 03:10:00;Machine 6
Job 11;2023-01-01 03:10:00;2023-01-01 04:12:00;Machine 5
Job 11;2023-01-01 04:12:00;2023-01-01 04:56:00;Machine 7
Job 11;2023-01-01 04:56:00;2023-01-01 05:04:00;Machine 10
Job 11;2023-01-01 05:04:00;2023-01-01 05:21:00;Machine 8
Job 11;2023-01-01 05:21:00;2023-01-01 06:58:00;Machine 11
Job 11;2023-01-01 06:58:00;2023-01-01 07:27:00;Machine 9
Job 11;2023-01-01 07:27:00;2023-01-01 07:42:00;Machine 12
Job 11;2023-01-01 07:42:00;2023-01-01 08:48:00;Machine 14
Job 11;2023-01-01 08:48:00;2023-01-01 09:28:00;Machine 13
Job 11;2023-01-01 09:28:00;2023-01-01 10:12:00;Machine 1
Job 11;2023-01-01 10:12:00;2023-01-01 10:50:00;Machine 15
Job 12;2023-01-01 00:00:00;2023-01-01 00:50:00;Machine 4
Job 12;2023-01-01 00:50:00;2023-01-01 01:47:00;Machine 8
Job 12;2023-01-01 01:47:00;2023-01-01 02:48:00;Machine 14
Job 12;2023-01-01 02:48:00;2023-01-01 03:08:00;Machine 6
Job 12;2023-01-01 03:08:00;2023-01-01 04:33:00;Machine 12
Job 12;2023-01-01 04:33:00;2023-01-01 06:03:00;Machine 13
Job 12;2023-01-01 06:03:00;2023-01-01 07:01:00;Machine 3
Job 12;2023-01-01 07:01:00;2023-01-01 08:04:00;Machine 5
Job 12;2023-01-01 08:04:00;2023-01-01 09:28:00;Machine 11
Job 12;2023-01-01 09:28:00;2023-01-01 10:07:00;Machine 2
Job 12;2023-01-01 10:07:00;2023-01-01 11:34:00;Machine 10
Job 12;2023-01-01 11:34:00;2023-01-01 11:55:00;Machine 7
Job 12;2023-01-01 11:55:00;2023-01-01 12:51:00;Machine 15
Job 12;2023-01-01 12:51:00;2023-01-01 13:23:00;Machine 9
Job 12;2023-01-01 13:23:00;2023-01-01 14:20:00;Machine 1
Job 13;2023-01-01 00:00:00;2023-01-01 01:24:00;Machine 10
Job 13;2023-01-01 01:24:00;2023-01-01 02:09:00;Machine 8
Job 13;2023-01-01 02:09:00;2023-01-01 02:24:00;Machine 6
Job 13;2023-01-01 02:24:00;2023-01-01 03:05:00;Machine 15
Job 13;2023-01-01 03:05:00;2023-01-01 03:23:00;Machine 11
Job 13;2023-01-01 03:23:00;2023-01-01 04:45:00;Machine 5
Job 13;2023-01-01 04:45:00;2023-01-01 05:14:00;Machine 12
Job 13;2023-01-01 05:14:00;2023-01-01 06:24:00;Machine 3
Job 13;2023-01-01 06:24:00;2023-01-01 07:31:00;Machine 2
Job 13;2023-01-01 07:31:00;2023-01-01 08:01:00;Machine 4
Job 13;2023-01-01 08:01:00;2023-01-01 08:51:00;Machine 14
Job 13;2023-01-01 08:51:00;2023-01-01 09:14:00;Machine 7
Job 13;2023-01-01 09:14:00;2023-01-01 09:34:00;Machine 1
Job 13;2023-01-01 09:34:00;2023-01-01 09:55:00;Machine 13
Job 13;2023-01-01 09:55:00;2023-01-01 10:33:00;Machine 9
Job 14;2023-01-01 00:00:00;2023-01-01 00:37:00;Machine 10
Job 14;2023-01-01 00:37:00;2023-01-01 01:58:00;Machine 11
Job 14;2023-01-01 01:58:00;2023-01-01 02:59:00;Machine 12
Job 14;2023-01-01 02:59:00;2023-01-01 03:56:00;Machine 15
Job 14;2023-01-01 03:56:00;2023-01-01 04:53:00;Machine 9
Job 14;2023-01-01 04:53:00;2023-01-01 05:45:00;Machine 1
Job 14;2023-01-01 05:45:00;2023-01-01 06:59:00;Machine 8
Job 14;2023-01-01 06:59:00;2023-01-01 08:01:00;Machine 7
Job 14;2023-01-01 08:01:00;2023-01-01 08:31:00;Machine 13
Job 14;2023-01-01 08:31:00;2023-01-01 09:23:00;Machine 2
Job 14;2023-01-01 09:23:00;2023-01-01 10:01:00;Machine 3
Job 14;2023-01-01 10:01:00;2023-01-01 11:09:00;Machine 14
Job 14;2023-01-01 11:09:00;2023-01-01 12:03:00;Machine 5
Job 14;2023-01-01 12:03:00;2023-01-01 12:57:00;Machine 4
Job 14;2023-01-01 12:57:00;2023-01-01 13:13:00;Machine 6
Job 2;2023-01-01 00:00:00;2023-01-01 01:23:00;Machine 10
Job 2;2023-01-01 01:23:00;2023-01-01 02:40:00;Machine 6
Job 2;2023-01-01 02:40:00;2023-01-01 04:07:00;Machine 3
Job 2;2023-01-01 04:07:00;2023-01-01 04:45:00;Machine 8
Job 2;2023-01-01 04:45:00;2023-01-01 05:45:00;Machine 5
Job 2;2023-01-01 05:45:00;2023-01-01 07:23:00;Machine 13
Job 2;2023-01-01 07:23:00;2023-01-01 08:56:00;Machine 1
