Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:00:00;2023-01-01 01:40:00;0.0;100.0;Machine 03
0;1;2023-01-01 01:40:00;2023-01-01 03:43:00;100.0;223.0;Machine 07
0;2;2023-01-01 04:00:00;2023-01-01 07:20:00;240.0;440.0;Machine 07
0;3;2023-01-01 07:23:00;2023-01-01 09:48:00;443.0;588.0;Machine 08
1;0;2023-01-01 02:21:00;2023-01-01 05:55:00;141.0;355.0;Machine 01
1;1;2023-01-01 05:55:00;2023-01-01 07:01:00;355.0;421.0;Machine 02
1;2;2023-01-01 07:40:00;2023-01-01 10:10:00;460.0;610.0;Machine 07
1;3;2023-01-01 10:10:00;2023-01-01 12:40:00;610.0;760.0;Machine 08
2;0;2023-01-01 00:00:00;2023-01-01 01:02:00;0.0;62.0;Machine 02
2;1;2023-01-01 01:24:00;2023-01-01 03:09:00;84.0;189.0;Machine 04
2;2;2023-01-01 03:09:00;2023-01-01 04:49:00;189.0;289.0;Machine 05
2;3;2023-01-01 04:49:00;2023-01-01 07:39:00;289.0;459.0;Machine 06
3;0;2023-01-01 01:21:00;2023-01-01 02:26:00;81.0;146.0;Machine 02
3;1;2023-01-01 05:02:00;2023-01-01 07:55:00;302.0;475.0;Machine 05
3;2;2023-01-01 07:55:00;2023-01-01 10:20:00;475.0;620.0;Machine 04
3;3;2023-01-01 11:49:00;2023-01-01 14:39:00;709.0;879.0;Machine 06
4;0;2023-01-01 00:00:00;2023-01-01 02:08:00;0.0;128.0;Machine 01
4;1;2023-01-01 02:08:00;2023-01-01 02:55:00;128.0;175.0;Machine 05
4;2;2023-01-01 02:55:00;2023-01-01 04:20:00;175.0;260.0;Machine 06
4;3;2023-01-01 04:20:00;2023-01-01 07:05:00;260.0;425.0;Machine 08
5;0;2023-01-01 02:45:00;2023-01-01 05:10:00;165.0;310.0;Machine 02
5;1;2023-01-01 05:10:00;2023-01-01 07:13:00;310.0;433.0;Machine 03
5;2;2023-01-01 08:07:00;2023-01-01 10:07:00;487.0;607.0;Machine 05
5;3;2023-01-01 10:27:00;2023-01-01 11:17:00;627.0;677.0;Machine 07
6;0;2023-01-01 01:54:00;2023-01-01 04:19:00;114.0;259.0;Machine 03
6;1;2023-01-01 07:38:00;2023-01-01 09:42:00;458.0;582.0;Machine 03
6;2;2023-01-01 10:22:00;2023-01-01 12:47:00;622.0;767.0;Machine 05
6;3;2023-01-01 13:57:00;2023-01-01 16:17:00;837.0;977.0;Machine 05
7;0;2023-01-01 03:33:00;2023-01-01 07:38:00;213.0;458.0;Machine 04
7;1;2023-01-01 07:50:00;2023-01-01 11:34:00;470.0;694.0;Machine 06
7;2;2023-01-01 11:34:00;2023-01-01 14:32:00;694.0;872.0;Machine 07
7;3;2023-01-01 14:51:00;2023-01-01 17:21:00;891.0;1041.0;Machine 07
8;0;2023-01-01 07:33:00;2023-01-01 10:03:00;453.0;603.0;Machine 02
8;1;2023-01-01 10:03:00;2023-01-01 13:03:00;603.0;783.0;Machine 03
8;2;2023-01-01 13:03:00;2023-01-01 13:43:00;783.0;823.0;Machine 05
8;3;2023-01-01 13:43:00;2023-01-01 16:33:00;823.0;993.0;Machine 08
