Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 2
Job 0;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 60
Job 0;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 39
Job 0;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 19
Job 0;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 26
Job 1;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 1;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 58
Job 1;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 60
Job 1;2023-01-01 00:11:00;2023-01-01 00:23:00;Machine 38
Job 1;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 40
Job 1;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 24
Job 10;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 10;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 19
Job 10;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 16
Job 10;2023-01-01 00:33:00;2023-01-01 00:44:00;Machine 32
Job 10;2023-01-01 00:44:00;2023-01-01 00:55:00;Machine 57
Job 11;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 11;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 59
Job 11;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 60
Job 11;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 45
Job 11;2023-01-01 00:23:00;2023-01-01 00:37:00;Machine 7
Job 11;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 22
Job 12;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 12;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 60
Job 12;2023-01-01 00:10:00;2023-01-01 00:22:00;Machine 15
Job 12;2023-01-01 00:22:00;2023-01-01 00:33:00;Machine 5
Job 12;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 40
Job 13;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 13;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 58
Job 13;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 59
Job 13;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 60
Job 13;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 9
Job 13;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 13
Job 13;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 30
Job 14;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 14;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 60
Job 14;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 11
Job 14;2023-01-01 00:24:00;2023-01-01 00:39:00;Machine 51
Job 14;2023-01-01 00:39:00;2023-01-01 00:49:00;Machine 56
Job 15;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 3
Job 15;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 58
Job 15;2023-01-01 00:00:00;2023-01-01 00:26:00;Machine 59
Job 15;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 60
Job 15;2023-01-01 00:14:00;2023-01-01 00:27:00;Machine 42
Job 15;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 13
Job 15;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 16
Job 16;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 3
Job 16;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 58
Job 16;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 59
Job 16;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 60
Job 16;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 50
Job 16;2023-01-01 00:27:00;2023-01-01 00:38:00;Machine 25
Job 16;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 10
Job 17;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 17;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 34
Job 17;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 15
Job 17;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 47
Job 17;2023-01-01 00:41:00;2023-01-01 01:05:00;Machine 57
Job 18;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 2
Job 18;2023-01-01 00:00:00;2023-01-01 00:26:00;Machine 58
Job 18;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 59
Job 18;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 60
Job 18;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 10
Job 18;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 42
Job 18;2023-01-01 00:35:00;2023-01-01 00:56:00;Machine 55
Job 19;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 1
Job 19;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 58
Job 19;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 60
Job 19;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 42
Job 19;2023-01-01 00:24:00;2023-01-01 00:36:00;Machine 16
Job 19;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 35
Job 2;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 2
