Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 0;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 20
Job 0;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 20
Job 0;2023-01-01 00:31:00;2023-01-01 00:42:00;Machine 24
Job 0;2023-01-01 00:42:00;2023-01-01 00:56:00;Machine 58
Job 1;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 3
Job 1;2023-01-01 00:19:00;2023-01-01 00:30:00;Machine 23
Job 1;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 28
Job 1;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 28
Job 1;2023-01-01 00:50:00;2023-01-01 01:02:00;Machine 57
Job 10;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 2
Job 10;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 45
Job 10;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 55
Job 10;2023-01-01 00:34:00;2023-01-01 00:47:00;Machine 24
Job 10;2023-01-01 00:47:00;2023-01-01 00:57:00;Machine 60
Job 11;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 11;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 6
Job 11;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 32
Job 11;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 29
Job 11;2023-01-01 00:42:00;2023-01-01 00:53:00;Machine 59
Job 12;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 1
Job 12;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 7
Job 12;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 7
Job 12;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 54
Job 12;2023-01-01 00:42:00;2023-01-01 00:59:00;Machine 60
Job 13;2023-01-01 00:00:00;2023-01-01 00:22:00;Machine 2
Job 13;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 31
Job 13;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 21
Job 13;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 20
Job 13;2023-01-01 00:52:00;2023-01-01 01:02:00;Machine 60
Job 14;2023-01-01 00:00:00;2023-01-01 00:25:00;Machine 2
Job 14;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 29
Job 14;2023-01-01 00:35:00;2023-01-01 00:47:00;Machine 5
Job 14;2023-01-01 00:47:00;2023-01-01 00:57:00;Machine 8
Job 14;2023-01-01 00:57:00;2023-01-01 01:17:00;Machine 57
Job 15;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 1
Job 15;2023-01-01 00:13:00;2023-01-01 00:26:00;Machine 6
Job 15;2023-01-01 00:26:00;2023-01-01 00:37:00;Machine 6
Job 15;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 45
Job 15;2023-01-01 00:47:00;2023-01-01 01:00:00;Machine 59
Job 16;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 2
Job 16;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 18
Job 16;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 7
Job 16;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 23
Job 16;2023-01-01 00:45:00;2023-01-01 00:59:00;Machine 58
Job 17;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 17;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 7
Job 17;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 37
Job 17;2023-01-01 00:30:00;2023-01-01 00:41:00;Machine 30
Job 17;2023-01-01 00:41:00;2023-01-01 01:00:00;Machine 60
Job 18;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 18;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 27
Job 18;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 10
Job 18;2023-01-01 00:31:00;2023-01-01 00:42:00;Machine 24
Job 18;2023-01-01 00:42:00;2023-01-01 00:55:00;Machine 58
Job 19;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 3
Job 19;2023-01-01 00:16:00;2023-01-01 00:26:00;Machine 22
Job 19;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 42
Job 19;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 33
Job 19;2023-01-01 00:46:00;2023-01-01 00:57:00;Machine 60
Job 2;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 2
Job 2;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 37
Job 2;2023-01-01 00:22:00;2023-01-01 00:33:00;Machine 10
Job 2;2023-01-01 00:33:00;2023-01-01 00:46:00;Machine 27
Job 2;2023-01-01 00:46:00;2023-01-01 01:01:00;Machine 57
Job 20;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 2
Job 20;2023-01-01 00:18:00;2023-01-01 00:29:00;Machine 13
Job 20;2023-01-01 00:29:00;2023-01-01 00:39:00;Machine 9
Job 20;2023-01-01 00:39:00;2023-01-01 00:49:00;Machine 54
Job 20;2023-01-01 00:49:00;2023-01-01 01:02:00;Machine 58
Job 21;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 21;2023-01-01 00:13:00;2023-01-01 00:24:00;Machine 42
Job 21;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 26
Job 21;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 41
Job 21;2023-01-01 00:44:00;2023-01-01 00:56:00;Machine 59
Job 22;2023-01-01 00:00:00;2023-01-01 00:24:00;Machine 1
Job 22;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 32
Job 22;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 12
Job 22;2023-01-01 00:44:00;2023-01-01 00:55:00;Machine 55
Job 22;2023-01-01 00:55:00;2023-01-01 01:09:00;Machine 60
Job 23;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 4
Job 23;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 23
Job 23;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 7
Job 23;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 40
Job 23;2023-01-01 00:51:00;2023-01-01 01:05:00;Machine 58
Job 24;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 24;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 10
Job 24;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 13
Job 24;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 17
Job 24;2023-01-01 00:41:00;2023-01-01 00:52:00;Machine 57
Job 25;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 25;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 12
Job 25;2023-01-01 00:23:00;2023-01-01 00:34:00;Machine 21
Job 25;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 15
Job 25;2023-01-01 00:44:00;2023-01-01 00:58:00;Machine 59
Job 26;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 2
Job 26;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 21
Job 26;2023-01-01 00:23:00;2023-01-01 00:34:00;Machine 26
Job 26;2023-01-01 00:34:00;2023-01-01 00:46:00;Machine 17
Job 26;2023-01-01 00:46:00;2023-01-01 01:05:00;Machine 58
Job 27;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 3
Job 27;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 9
Job 27;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 21
Job 27;2023-01-01 00:34:00;2023-01-01 00:46:00;Machine 9
Job 27;2023-01-01 00:46:00;2023-01-01 01:06:00;Machine 58
Job 28;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 4
Job 28;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 49
Job 28;2023-01-01 00:27:00;2023-01-01 00:38:00;Machine 37
Job 28;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 9
Job 28;2023-01-01 00:48:00;2023-01-01 01:01:00;Machine 59
Job 29;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 4
Job 29;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 19
Job 29;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 27
Job 29;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 8
Job 29;2023-01-01 00:45:00;2023-01-01 00:58:00;Machine 60
Job 3;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 3
Job 3;2023-01-01 00:16:00;2023-01-01 00:26:00;Machine 16
Job 3;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 13
Job 3;2023-01-01 00:36:00;2023-01-01 00:51:00;Machine 23
Job 3;2023-01-01 00:51:00;2023-01-01 01:12:00;Machine 58
Job 30;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 30;2023-01-01 00:14:00;2023-01-01 00:28:00;Machine 20
Job 30;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 17
Job 30;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 29
Job 30;2023-01-01 00:48:00;2023-01-01 01:02:00;Machine 57
Job 31;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 31;2023-01-01 00:10:00;2023-01-01 00:30:00;Machine 53
Job 31;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 17
Job 31;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 41
Job 31;2023-01-01 00:50:00;2023-01-01 01:03:00;Machine 60
Job 32;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 1
Job 32;2023-01-01 00:13:00;2023-01-01 00:25:00;Machine 8
Job 32;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 6
Job 32;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 11
Job 32;2023-01-01 00:45:00;2023-01-01 00:58:00;Machine 59
Job 33;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 1
Job 33;2023-01-01 00:15:00;2023-01-01 00:26:00;Machine 5
Job 33;2023-01-01 00:26:00;2023-01-01 00:38:00;Machine 30
Job 33;2023-01-01 00:38:00;2023-01-01 00:51:00;Machine 5
Job 33;2023-01-01 00:51:00;2023-01-01 01:09:00;Machine 58
Job 34;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 34;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 15
Job 34;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 48
Job 34;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 36
Job 34;2023-01-01 00:44:00;2023-01-01 00:54:00;Machine 57
Job 35;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 35;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 18
Job 35;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 31
Job 35;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 25
Job 35;2023-01-01 00:42:00;2023-01-01 00:53:00;Machine 60
Job 36;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 36;2023-01-01 00:11:00;2023-01-01 00:26:00;Machine 24
Job 36;2023-01-01 00:26:00;2023-01-01 00:39:00;Machine 42
Job 36;2023-01-01 00:39:00;2023-01-01 00:49:00;Machine 48
Job 36;2023-01-01 00:49:00;2023-01-01 01:02:00;Machine 58
Job 37;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 37;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 38
Job 37;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 22
Job 37;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 32
Job 37;2023-01-01 00:42:00;2023-01-01 00:54:00;Machine 60
Job 38;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 38;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 9
Job 38;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 13
Job 38;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 27
Job 38;2023-01-01 00:41:00;2023-01-01 00:56:00;Machine 60
Job 39;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 39;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 7
