Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 0;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 7
Job 0;2023-01-01 00:22:00;2023-01-01 00:34:00;Machine 5
Job 0;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 16
Job 0;2023-01-01 00:44:00;2023-01-01 00:54:00;Machine 17
Job 1;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 2
Job 1;2023-01-01 00:17:00;2023-01-01 00:29:00;Machine 9
Job 1;2023-01-01 00:29:00;2023-01-01 00:43:00;Machine 15
Job 1;2023-01-01 00:43:00;2023-01-01 00:53:00;Machine 11
Job 1;2023-01-01 00:53:00;2023-01-01 01:04:00;Machine 17
Job 10;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 3
Job 10;2023-01-01 00:15:00;2023-01-01 00:27:00;Machine 5
Job 10;2023-01-01 00:27:00;2023-01-01 00:41:00;Machine 11
Job 10;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 10
Job 10;2023-01-01 00:51:00;2023-01-01 01:03:00;Machine 17
Job 11;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 2
Job 11;2023-01-01 00:15:00;2023-01-01 00:31:00;Machine 8
Job 11;2023-01-01 00:31:00;2023-01-01 00:45:00;Machine 13
Job 11;2023-01-01 00:45:00;2023-01-01 00:55:00;Machine 16
Job 11;2023-01-01 00:55:00;2023-01-01 01:05:00;Machine 18
Job 12;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 3
Job 12;2023-01-01 00:16:00;2023-01-01 00:26:00;Machine 13
Job 12;2023-01-01 00:26:00;2023-01-01 00:37:00;Machine 9
Job 12;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 15
Job 12;2023-01-01 00:47:00;2023-01-01 01:01:00;Machine 17
Job 13;2023-01-01 00:00:00;2023-01-01 00:25:00;Machine 1
Job 13;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 5
Job 13;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 6
Job 13;2023-01-01 00:45:00;2023-01-01 00:55:00;Machine 5
Job 13;2023-01-01 00:55:00;2023-01-01 01:13:00;Machine 19
Job 14;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 14;2023-01-01 00:12:00;2023-01-01 00:26:00;Machine 11
Job 14;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 12
Job 14;2023-01-01 00:36:00;2023-01-01 00:47:00;Machine 7
Job 14;2023-01-01 00:47:00;2023-01-01 01:05:00;Machine 17
Job 15;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 3
Job 15;2023-01-01 00:15:00;2023-01-01 00:31:00;Machine 10
Job 15;2023-01-01 00:31:00;2023-01-01 00:45:00;Machine 9
Job 15;2023-01-01 00:45:00;2023-01-01 00:57:00;Machine 14
Job 15;2023-01-01 00:57:00;2023-01-01 01:08:00;Machine 18
Job 16;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 16;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 13
Job 16;2023-01-01 00:21:00;2023-01-01 00:38:00;Machine 8
Job 16;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 14
Job 16;2023-01-01 00:48:00;2023-01-01 01:02:00;Machine 19
Job 17;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 17;2023-01-01 00:12:00;2023-01-01 00:25:00;Machine 16
Job 17;2023-01-01 00:25:00;2023-01-01 00:39:00;Machine 7
Job 17;2023-01-01 00:39:00;2023-01-01 00:58:00;Machine 6
Job 17;2023-01-01 00:58:00;2023-01-01 01:11:00;Machine 18
Job 18;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 2
Job 18;2023-01-01 00:18:00;2023-01-01 00:36:00;Machine 11
Job 18;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 15
Job 18;2023-01-01 00:46:00;2023-01-01 00:58:00;Machine 13
Job 18;2023-01-01 00:58:00;2023-01-01 01:08:00;Machine 19
Job 19;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 2
Job 19;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 14
Job 19;2023-01-01 00:31:00;2023-01-01 00:42:00;Machine 15
Job 19;2023-01-01 00:42:00;2023-01-01 00:53:00;Machine 13
Job 19;2023-01-01 00:53:00;2023-01-01 01:06:00;Machine 18
Job 2;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 2;2023-01-01 00:13:00;2023-01-01 00:28:00;Machine 7
Job 2;2023-01-01 00:28:00;2023-01-01 00:39:00;Machine 11
Job 2;2023-01-01 00:39:00;2023-01-01 00:54:00;Machine 16
Job 2;2023-01-01 00:54:00;2023-01-01 01:10:00;Machine 17
Job 20;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 2
Job 20;2023-01-01 00:19:00;2023-01-01 00:29:00;Machine 9
Job 20;2023-01-01 00:29:00;2023-01-01 00:43:00;Machine 6
Job 20;2023-01-01 00:43:00;2023-01-01 00:53:00;Machine 6
Job 20;2023-01-01 00:53:00;2023-01-01 01:09:00;Machine 18
Job 21;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 2
Job 21;2023-01-01 00:17:00;2023-01-01 00:32:00;Machine 12
Job 21;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 10
Job 21;2023-01-01 00:42:00;2023-01-01 00:53:00;Machine 14
Job 21;2023-01-01 00:53:00;2023-01-01 01:08:00;Machine 19
Job 22;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 1
Job 22;2023-01-01 00:13:00;2023-01-01 00:29:00;Machine 11
Job 22;2023-01-01 00:29:00;2023-01-01 00:41:00;Machine 10
Job 22;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 10
Job 22;2023-01-01 00:51:00;2023-01-01 01:12:00;Machine 17
Job 23;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 3
Job 23;2023-01-01 00:15:00;2023-01-01 00:27:00;Machine 5
Job 23;2023-01-01 00:27:00;2023-01-01 00:39:00;Machine 11
Job 23;2023-01-01 00:39:00;2023-01-01 00:49:00;Machine 12
Job 23;2023-01-01 00:49:00;2023-01-01 01:04:00;Machine 17
Job 24;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 2
Job 24;2023-01-01 00:15:00;2023-01-01 00:27:00;Machine 6
Job 24;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 7
Job 24;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 14
Job 24;2023-01-01 00:47:00;2023-01-01 00:59:00;Machine 20
Job 25;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 25;2023-01-01 00:11:00;2023-01-01 00:26:00;Machine 7
Job 25;2023-01-01 00:26:00;2023-01-01 00:37:00;Machine 7
Job 25;2023-01-01 00:37:00;2023-01-01 00:48:00;Machine 10
Job 25;2023-01-01 00:48:00;2023-01-01 01:03:00;Machine 20
Job 26;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 3
Job 26;2023-01-01 00:14:00;2023-01-01 00:26:00;Machine 16
Job 26;2023-01-01 00:26:00;2023-01-01 00:37:00;Machine 5
