Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 4
Job 0;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 14
Job 0;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 8
Job 0;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 27
Job 0;2023-01-01 00:45:00;2023-01-01 01:01:00;Machine 37
Job 1;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 3
Job 1;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 30
Job 1;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 13
Job 1;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 9
Job 1;2023-01-01 00:44:00;2023-01-01 00:56:00;Machine 38
Job 10;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 10;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 7
Job 10;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 30
Job 10;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 11
Job 10;2023-01-01 00:42:00;2023-01-01 00:53:00;Machine 40
Job 11;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 11;2023-01-01 00:10:00;2023-01-01 00:25:00;Machine 14
Job 11;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 29
Job 11;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 36
Job 11;2023-01-01 00:45:00;2023-01-01 00:59:00;Machine 39
Job 12;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 1
Job 12;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 30
Job 12;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 21
Job 12;2023-01-01 00:37:00;2023-01-01 00:51:00;Machine 21
Job 12;2023-01-01 00:51:00;2023-01-01 01:10:00;Machine 37
Job 13;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 3
Job 13;2023-01-01 00:15:00;2023-01-01 00:26:00;Machine 14
Job 13;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 21
Job 13;2023-01-01 00:36:00;2023-01-01 00:48:00;Machine 34
Job 13;2023-01-01 00:48:00;2023-01-01 01:05:00;Machine 37
Job 14;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
