Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 1
Job 0;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 59
Job 0;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 60
Job 0;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 25
Job 0;2023-01-01 00:24:00;2023-01-01 00:36:00;Machine 10
Job 0;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 16
Job 1;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 1;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 58
Job 1;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 59
Job 1;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 60
Job 1;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 36
Job 1;2023-01-01 00:21:00;2023-01-01 00:32:00;Machine 30
Job 1;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 43
Job 2;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 2;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 29
Job 2;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 30
Job 2;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 55
Job 2;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 57
Job 3;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 3;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 58
Job 3;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 59
Job 3;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 60
Job 3;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 12
Job 3;2023-01-01 00:22:00;2023-01-01 00:33:00;Machine 14
Job 3;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 8
Job 4;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 2
Job 4;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 60
Job 4;2023-01-01 00:16:00;2023-01-01 00:27:00;Machine 8
Job 4;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 25
Job 4;2023-01-01 00:37:00;2023-01-01 00:48:00;Machine 29
Job 5;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 5;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 59
Job 5;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 60
Job 5;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 26
Job 5;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 8
Job 5;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 44
Job 6;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 6;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 58
Job 6;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 59
Job 6;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 60
Job 6;2023-01-01 00:14:00;2023-01-01 00:28:00;Machine 41
Job 6;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 5
Job 6;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 9
Job 7;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 2
Job 7;2023-01-01 00:18:00;2023-01-01 00:30:00;Machine 6
Job 7;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 29
Job 7;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 34
Job 7;2023-01-01 00:50:00;2023-01-01 01:08:00;Machine 57
Job 8;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 1
Job 8;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 8
Job 8;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 21
Job 8;2023-01-01 00:33:00;2023-01-01 00:44:00;Machine 22
Job 8;2023-01-01 00:44:00;2023-01-01 00:57:00;Machine 57
Job 9;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 9;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 29
Job 9;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 17
Job 9;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 7
Job 9;2023-01-01 00:41:00;2023-01-01 00:57:00;Machine 57
