Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 1
Job 0;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 35
Job 0;2023-01-01 00:30:00;2023-01-01 00:42:00;Machine 24
Job 0;2023-01-01 00:42:00;2023-01-01 00:54:00;Machine 32
Job 0;2023-01-01 00:54:00;2023-01-01 01:07:00;Machine 39
Job 1;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 3
Job 1;2023-01-01 00:18:00;2023-01-01 00:32:00;Machine 10
Job 1;2023-01-01 00:32:00;2023-01-01 00:43:00;Machine 28
Job 1;2023-01-01 00:43:00;2023-01-01 00:54:00;Machine 12
Job 1;2023-01-01 00:54:00;2023-01-01 01:11:00;Machine 38
Job 10;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 1
Job 10;2023-01-01 00:14:00;2023-01-01 00:25:00;Machine 29
Job 10;2023-01-01 00:25:00;2023-01-01 00:48:00;Machine 9
Job 10;2023-01-01 00:48:00;2023-01-01 00:58:00;Machine 13
Job 10;2023-01-01 00:58:00;2023-01-01 01:21:00;Machine 39
Job 11;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 2
Job 11;2023-01-01 00:16:00;2023-01-01 00:28:00;Machine 8
Job 11;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 6
Job 11;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 12
Job 11;2023-01-01 00:48:00;2023-01-01 00:58:00;Machine 38
Job 12;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 3
Job 12;2023-01-01 00:11:00;2023-01-01 00:25:00;Machine 28
Job 12;2023-01-01 00:25:00;2023-01-01 00:36:00;Machine 22
Job 12;2023-01-01 00:36:00;2023-01-01 00:48:00;Machine 19
Job 12;2023-01-01 00:48:00;2023-01-01 01:08:00;Machine 40
Job 13;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 2
Job 13;2023-01-01 00:14:00;2023-01-01 00:25:00;Machine 10
Job 13;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 22
Job 13;2023-01-01 00:35:00;2023-01-01 00:48:00;Machine 20
Job 13;2023-01-01 00:48:00;2023-01-01 01:00:00;Machine 39
Job 14;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 3
Job 14;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 5
Job 14;2023-01-01 00:27:00;2023-01-01 00:42:00;Machine 28
Job 14;2023-01-01 00:42:00;2023-01-01 00:53:00;Machine 27
Job 14;2023-01-01 00:53:00;2023-01-01 01:03:00;Machine 40
Job 15;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 4
Job 15;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 29
Job 15;2023-01-01 00:22:00;2023-01-01 00:33:00;Machine 8
Job 15;2023-01-01 00:33:00;2023-01-01 00:44:00;Machine 15
Job 15;2023-01-01 00:44:00;2023-01-01 00:54:00;Machine 40
Job 16;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 16;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 27
Job 16;2023-01-01 00:21:00;2023-01-01 00:32:00;Machine 9
Job 16;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 20
Job 16;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 38
Job 17;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 1
Job 17;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 5
