Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 3
Job 0;2023-01-01 00:11:00;2023-01-01 00:24:00;Machine 5
Job 0;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 6
Job 0;2023-01-01 00:34:00;2023-01-01 00:47:00;Machine 14
Job 0;2023-01-01 00:47:00;2023-01-01 00:57:00;Machine 40
Job 1;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 4
Job 1;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 32
Job 1;2023-01-01 00:23:00;2023-01-01 00:34:00;Machine 15
Job 1;2023-01-01 00:34:00;2023-01-01 00:45:00;Machine 22
Job 1;2023-01-01 00:45:00;2023-01-01 00:56:00;Machine 37
Job 10;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 10;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 17
Job 10;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 33
Job 10;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 18
Job 10;2023-01-01 00:41:00;2023-01-01 01:03:00;Machine 39
Job 11;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 11;2023-01-01 00:13:00;2023-01-01 00:28:00;Machine 16
Job 11;2023-01-01 00:28:00;2023-01-01 00:40:00;Machine 10
Job 11;2023-01-01 00:40:00;2023-01-01 00:51:00;Machine 6
Job 11;2023-01-01 00:51:00;2023-01-01 01:01:00;Machine 40
Job 12;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 12;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 26
Job 12;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 5
Job 12;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 13
Job 12;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 39
Job 13;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 13;2023-01-01 00:14:00;2023-01-01 00:28:00;Machine 19
Job 13;2023-01-01 00:28:00;2023-01-01 00:40:00;Machine 15
Job 13;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 25
Job 13;2023-01-01 00:50:00;2023-01-01 01:00:00;Machine 37
Job 14;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 3
Job 14;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 8
Job 14;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 20
Job 14;2023-01-01 00:43:00;2023-01-01 00:53:00;Machine 17
Job 14;2023-01-01 00:53:00;2023-01-01 01:04:00;Machine 40
Job 15;2023-01-01 00:00:00;2023-01-01 00:22:00;Machine 1
Job 15;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 15
Job 15;2023-01-01 00:32:00;2023-01-01 00:50:00;Machine 5
Job 15;2023-01-01 00:50:00;2023-01-01 01:00:00;Machine 16
Job 15;2023-01-01 01:00:00;2023-01-01 01:10:00;Machine 38
Job 16;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 2
Job 16;2023-01-01 00:17:00;2023-01-01 00:28:00;Machine 16
Job 16;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 12
Job 16;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 9
Job 16;2023-01-01 00:48:00;2023-01-01 01:06:00;Machine 37
Job 17;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 1
Job 17;2023-01-01 00:16:00;2023-01-01 00:27:00;Machine 11
Job 17;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 27
Job 17;2023-01-01 00:37:00;2023-01-01 00:48:00;Machine 34
Job 17;2023-01-01 00:48:00;2023-01-01 01:06:00;Machine 39
Job 18;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 3
Job 18;2023-01-01 00:14:00;2023-01-01 00:27:00;Machine 14
Job 18;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 7
Job 18;2023-01-01 00:37:00;2023-01-01 00:52:00;Machine 34
Job 18;2023-01-01 00:52:00;2023-01-01 01:09:00;Machine 39
Job 19;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 19;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 20
Job 19;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 13
Job 19;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 19
Job 19;2023-01-01 00:40:00;2023-01-01 01:00:00;Machine 38
Job 2;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 2;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 12
Job 2;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 15
Job 2;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 5
Job 2;2023-01-01 00:40:00;2023-01-01 01:00:00;Machine 39
Job 3;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 3;2023-01-01 00:11:00;2023-01-01 00:23:00;Machine 19
Job 3;2023-01-01 00:23:00;2023-01-01 00:34:00;Machine 13
Job 3;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 5
Job 3;2023-01-01 00:44:00;2023-01-01 00:54:00;Machine 39
Job 4;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 4;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 22
Job 4;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 11
Job 4;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 24
Job 4;2023-01-01 00:41:00;2023-01-01 00:55:00;Machine 39
Job 5;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 5;2023-01-01 00:10:00;2023-01-01 00:22:00;Machine 6
Job 5;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 6
Job 5;2023-01-01 00:32:00;2023-01-01 00:43:00;Machine 15
Job 5;2023-01-01 00:43:00;2023-01-01 00:55:00;Machine 37
Job 6;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 4
Job 6;2023-01-01 00:17:00;2023-01-01 00:28:00;Machine 23
Job 6;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 8
Job 6;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 14
Job 6;2023-01-01 00:48:00;2023-01-01 00:59:00;Machine 37
Job 7;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 3
Job 7;2023-01-01 00:14:00;2023-01-01 00:33:00;Machine 28
Job 7;2023-01-01 00:33:00;2023-01-01 00:44:00;Machine 14
Job 7;2023-01-01 00:44:00;2023-01-01 00:54:00;Machine 18
Job 7;2023-01-01 00:54:00;2023-01-01 01:06:00;Machine 37
Job 8;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 2
Job 8;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 11
Job 8;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 18
Job 8;2023-01-01 00:32:00;2023-01-01 00:43:00;Machine 15
Job 8;2023-01-01 00:43:00;2023-01-01 00:57:00;Machine 40
