Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 0;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 26
Job 0;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 54
Job 0;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 23
Job 0;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 59
Job 1;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 1;2023-01-01 00:11:00;2023-01-01 00:23:00;Machine 45
Job 1;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 15
Job 1;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 42
Job 1;2023-01-01 00:43:00;2023-01-01 00:56:00;Machine 60
Job 10;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 10;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 19
Job 10;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 12
Job 10;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 39
Job 10;2023-01-01 00:41:00;2023-01-01 00:55:00;Machine 59
Job 11;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 11;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 44
Job 11;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 7
Job 11;2023-01-01 00:33:00;2023-01-01 00:44:00;Machine 36
Job 11;2023-01-01 00:44:00;2023-01-01 00:54:00;Machine 59
Job 12;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 1
Job 12;2023-01-01 00:21:00;2023-01-01 00:32:00;Machine 37
Job 12;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 53
Job 12;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 13
Job 12;2023-01-01 00:52:00;2023-01-01 01:03:00;Machine 59
Job 13;2023-01-01 00:00:00;2023-01-01 00:24:00;Machine 4
Job 13;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 16
Job 13;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 27
Job 13;2023-01-01 00:44:00;2023-01-01 00:56:00;Machine 47
Job 13;2023-01-01 00:56:00;2023-01-01 01:13:00;Machine 58
Job 14;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 14;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 8
Job 14;2023-01-01 00:22:00;2023-01-01 00:33:00;Machine 34
Job 14;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 15
Job 14;2023-01-01 00:43:00;2023-01-01 00:55:00;Machine 60
Job 15;2023-01-01 00:00:00;2023-01-01 00:22:00;Machine 2
Job 15;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 5
Job 15;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 27
Job 15;2023-01-01 00:42:00;2023-01-01 00:53:00;Machine 16
Job 15;2023-01-01 00:53:00;2023-01-01 01:05:00;Machine 59
Job 16;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 1
Job 16;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 36
Job 16;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 19
