Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 4
Job 0;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 11
Job 0;2023-01-01 00:25:00;2023-01-01 00:37:00;Machine 9
Job 0;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 13
Job 0;2023-01-01 00:47:00;2023-01-01 00:59:00;Machine 17
Job 1;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 4
Job 1;2023-01-01 00:17:00;2023-01-01 00:29:00;Machine 9
Job 1;2023-01-01 00:29:00;2023-01-01 00:44:00;Machine 14
Job 1;2023-01-01 00:44:00;2023-01-01 01:07:00;Machine 13
Job 1;2023-01-01 01:07:00;2023-01-01 01:19:00;Machine 17
Job 10;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 4
Job 10;2023-01-01 00:17:00;2023-01-01 00:28:00;Machine 12
Job 10;2023-01-01 00:28:00;2023-01-01 00:43:00;Machine 7
Job 10;2023-01-01 00:43:00;2023-01-01 01:03:00;Machine 8
Job 10;2023-01-01 01:03:00;2023-01-01 01:16:00;Machine 19
Job 11;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 3
Job 11;2023-01-01 00:20:00;2023-01-01 00:32:00;Machine 7
Job 11;2023-01-01 00:32:00;2023-01-01 00:47:00;Machine 9
Job 11;2023-01-01 00:47:00;2023-01-01 00:57:00;Machine 8
Job 11;2023-01-01 00:57:00;2023-01-01 01:07:00;Machine 18
Job 12;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 1
Job 12;2023-01-01 00:16:00;2023-01-01 00:28:00;Machine 5
Job 12;2023-01-01 00:28:00;2023-01-01 00:39:00;Machine 8
Job 12;2023-01-01 00:39:00;2023-01-01 00:49:00;Machine 6
Job 12;2023-01-01 00:49:00;2023-01-01 01:06:00;Machine 17
Job 13;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 1
Job 13;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 10
Job 13;2023-01-01 00:23:00;2023-01-01 00:34:00;Machine 12
Job 13;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 12
Job 13;2023-01-01 00:44:00;2023-01-01 00:54:00;Machine 17
