Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 0;2023-01-01 00:11:00;2023-01-01 00:23:00;Machine 8
Job 0;2023-01-01 00:23:00;2023-01-01 00:34:00;Machine 7
Job 0;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 8
Job 0;2023-01-01 00:44:00;2023-01-01 00:56:00;Machine 17
Job 1;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 1
Job 1;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 12
Job 1;2023-01-01 00:23:00;2023-01-01 00:36:00;Machine 5
Job 1;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 11
Job 1;2023-01-01 00:46:00;2023-01-01 01:01:00;Machine 17
Job 10;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 3
Job 10;2023-01-01 00:14:00;2023-01-01 00:33:00;Machine 15
Job 10;2023-01-01 00:33:00;2023-01-01 00:44:00;Machine 15
Job 10;2023-01-01 00:44:00;2023-01-01 00:55:00;Machine 6
Job 10;2023-01-01 00:55:00;2023-01-01 01:09:00;Machine 17
Job 11;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 11;2023-01-01 00:13:00;2023-01-01 00:24:00;Machine 14
Job 11;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 10
Job 11;2023-01-01 00:34:00;2023-01-01 00:47:00;Machine 8
Job 11;2023-01-01 00:47:00;2023-01-01 00:59:00;Machine 20
Job 12;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 4
Job 12;2023-01-01 00:18:00;2023-01-01 00:32:00;Machine 12
Job 12;2023-01-01 00:32:00;2023-01-01 00:46:00;Machine 14
Job 12;2023-01-01 00:46:00;2023-01-01 00:56:00;Machine 14
Job 12;2023-01-01 00:56:00;2023-01-01 01:13:00;Machine 17
Job 13;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 1
Job 13;2023-01-01 00:17:00;2023-01-01 00:30:00;Machine 7
Job 13;2023-01-01 00:30:00;2023-01-01 00:45:00;Machine 15
Job 13;2023-01-01 00:45:00;2023-01-01 00:57:00;Machine 15
Job 13;2023-01-01 00:57:00;2023-01-01 01:08:00;Machine 20
Job 14;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 14;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 6
Job 14;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 16
Job 14;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 9
Job 14;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 18
Job 15;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 15;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 12
Job 15;2023-01-01 00:23:00;2023-01-01 00:34:00;Machine 5
Job 15;2023-01-01 00:34:00;2023-01-01 00:49:00;Machine 11
Job 15;2023-01-01 00:49:00;2023-01-01 00:59:00;Machine 19
Job 16;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 4
Job 16;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 7
Job 16;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 9
Job 16;2023-01-01 00:35:00;2023-01-01 00:49:00;Machine 11
Job 16;2023-01-01 00:49:00;2023-01-01 01:01:00;Machine 17
