Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 0;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 9
Job 0;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 14
Job 0;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 15
Job 0;2023-01-01 00:44:00;2023-01-01 01:04:00;Machine 59
Job 1;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 1
Job 1;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 12
Job 1;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 18
Job 1;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 22
Job 1;2023-01-01 00:43:00;2023-01-01 00:55:00;Machine 59
Job 10;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 3
Job 10;2023-01-01 00:14:00;2023-01-01 00:26:00;Machine 37
Job 10;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 16
Job 10;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 45
Job 10;2023-01-01 00:46:00;2023-01-01 00:58:00;Machine 59
Job 11;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 11;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 12
Job 11;2023-01-01 00:20:00;2023-01-01 00:32:00;Machine 5
Job 11;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 26
Job 11;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 58
Job 12;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 12;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 43
Job 12;2023-01-01 00:21:00;2023-01-01 00:33:00;Machine 37
Job 12;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 10
Job 12;2023-01-01 00:43:00;2023-01-01 00:53:00;Machine 58
Job 13;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 13;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 29
Job 13;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 43
Job 13;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 27
Job 13;2023-01-01 00:43:00;2023-01-01 00:56:00;Machine 58
Job 14;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 3
Job 14;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 29
Job 14;2023-01-01 00:31:00;2023-01-01 00:42:00;Machine 36
Job 14;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 16
Job 14;2023-01-01 00:52:00;2023-01-01 01:15:00;Machine 60
Job 15;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 15;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 34
Job 15;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 35
Job 15;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 20
Job 15;2023-01-01 00:41:00;2023-01-01 00:57:00;Machine 58
Job 16;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 1
Job 16;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 42
Job 16;2023-01-01 00:23:00;2023-01-01 00:35:00;Machine 35
Job 16;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 20
Job 16;2023-01-01 00:45:00;2023-01-01 00:55:00;Machine 60
Job 17;2023-01-01 00:00:00;2023-01-01 00:25:00;Machine 1
Job 17;2023-01-01 00:25:00;2023-01-01 00:36:00;Machine 49
Job 17;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 18
Job 17;2023-01-01 00:46:00;2023-01-01 00:56:00;Machine 8
Job 17;2023-01-01 00:56:00;2023-01-01 01:07:00;Machine 60
Job 18;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 18;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 32
Job 18;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 6
Job 18;2023-01-01 00:34:00;2023-01-01 00:47:00;Machine 9
Job 18;2023-01-01 00:47:00;2023-01-01 00:57:00;Machine 59
Job 19;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 19;2023-01-01 00:10:00;2023-01-01 00:23:00;Machine 28
Job 19;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 6
Job 19;2023-01-01 00:33:00;2023-01-01 00:52:00;Machine 38
Job 19;2023-01-01 00:52:00;2023-01-01 01:02:00;Machine 57
Job 2;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 2;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 19
Job 2;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 39
Job 2;2023-01-01 00:31:00;2023-01-01 00:42:00;Machine 14
Job 2;2023-01-01 00:42:00;2023-01-01 01:00:00;Machine 58
Job 20;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 20;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 18
Job 20;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 8
Job 20;2023-01-01 00:30:00;2023-01-01 00:42:00;Machine 9
Job 20;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 57
Job 21;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 4
Job 21;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 5
Job 21;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 28
Job 21;2023-01-01 00:35:00;2023-01-01 00:46:00;Machine 12
Job 21;2023-01-01 00:46:00;2023-01-01 00:58:00;Machine 58
Job 22;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 3
Job 22;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 6
Job 22;2023-01-01 00:31:00;2023-01-01 00:43:00;Machine 11
Job 22;2023-01-01 00:43:00;2023-01-01 00:54:00;Machine 10
Job 22;2023-01-01 00:54:00;2023-01-01 01:10:00;Machine 58
Job 23;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 3
Job 23;2023-01-01 00:17:00;2023-01-01 00:30:00;Machine 21
Job 23;2023-01-01 00:30:00;2023-01-01 00:41:00;Machine 45
Job 23;2023-01-01 00:41:00;2023-01-01 00:54:00;Machine 13
Job 23;2023-01-01 00:54:00;2023-01-01 01:05:00;Machine 60
Job 24;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 24;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 7
Job 24;2023-01-01 00:24:00;2023-01-01 00:35:00;Machine 19
Job 24;2023-01-01 00:35:00;2023-01-01 00:46:00;Machine 45
Job 24;2023-01-01 00:46:00;2023-01-01 00:59:00;Machine 59
Job 25;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 25;2023-01-01 00:12:00;2023-01-01 00:28:00;Machine 10
Job 25;2023-01-01 00:28:00;2023-01-01 00:39:00;Machine 11
Job 25;2023-01-01 00:39:00;2023-01-01 00:49:00;Machine 23
Job 25;2023-01-01 00:49:00;2023-01-01 01:02:00;Machine 58
Job 26;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 26;2023-01-01 00:11:00;2023-01-01 00:25:00;Machine 48
Job 26;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 15
Job 26;2023-01-01 00:35:00;2023-01-01 00:52:00;Machine 24
Job 26;2023-01-01 00:52:00;2023-01-01 01:05:00;Machine 60
Job 27;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 3
Job 27;2023-01-01 00:16:00;2023-01-01 00:26:00;Machine 5
Job 27;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 19
Job 27;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 12
Job 27;2023-01-01 00:46:00;2023-01-01 00:57:00;Machine 60
Job 28;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 3
Job 28;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 13
Job 28;2023-01-01 00:25:00;2023-01-01 00:36:00;Machine 27
Job 28;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 37
Job 28;2023-01-01 00:46:00;2023-01-01 00:56:00;Machine 58
Job 29;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 1
Job 29;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 49
Job 29;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 35
Job 29;2023-01-01 00:35:00;2023-01-01 00:49:00;Machine 17
Job 29;2023-01-01 00:49:00;2023-01-01 00:59:00;Machine 59
Job 3;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 3;2023-01-01 00:11:00;2023-01-01 00:26:00;Machine 41
Job 3;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 17
Job 3;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 8
Job 3;2023-01-01 00:46:00;2023-01-01 01:03:00;Machine 60
Job 30;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 30;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 11
Job 30;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 24
Job 30;2023-01-01 00:34:00;2023-01-01 00:45:00;Machine 8
Job 30;2023-01-01 00:45:00;2023-01-01 01:00:00;Machine 60
Job 31;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 1
Job 31;2023-01-01 00:18:00;2023-01-01 00:28:00;Machine 31
Job 31;2023-01-01 00:28:00;2023-01-01 00:43:00;Machine 54
Job 31;2023-01-01 00:43:00;2023-01-01 00:58:00;Machine 29
Job 31;2023-01-01 00:58:00;2023-01-01 01:14:00;Machine 59
Job 32;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 2
Job 32;2023-01-01 00:19:00;2023-01-01 00:30:00;Machine 34
Job 32;2023-01-01 00:30:00;2023-01-01 00:41:00;Machine 10
Job 32;2023-01-01 00:41:00;2023-01-01 00:52:00;Machine 16
Job 32;2023-01-01 00:52:00;2023-01-01 01:11:00;Machine 58
Job 33;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 33;2023-01-01 00:13:00;2023-01-01 00:25:00;Machine 45
Job 33;2023-01-01 00:25:00;2023-01-01 00:36:00;Machine 36
Job 33;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 25
Job 33;2023-01-01 00:46:00;2023-01-01 00:56:00;Machine 60
Job 34;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 34;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 23
Job 34;2023-01-01 00:23:00;2023-01-01 00:37:00;Machine 45
Job 34;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 44
Job 34;2023-01-01 00:47:00;2023-01-01 01:07:00;Machine 58
Job 35;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 3
Job 35;2023-01-01 00:18:00;2023-01-01 00:28:00;Machine 50
Job 35;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 20
Job 35;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 55
Job 35;2023-01-01 00:48:00;2023-01-01 00:59:00;Machine 60
Job 36;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 2
Job 36;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 5
Job 36;2023-01-01 00:25:00;2023-01-01 00:42:00;Machine 54
Job 36;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 33
Job 36;2023-01-01 00:52:00;2023-01-01 01:11:00;Machine 60
Job 37;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 3
Job 37;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 5
Job 37;2023-01-01 00:25:00;2023-01-01 00:36:00;Machine 11
Job 37;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 19
Job 37;2023-01-01 00:46:00;2023-01-01 01:04:00;Machine 58
Job 38;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 38;2023-01-01 00:11:00;2023-01-01 00:23:00;Machine 30
Job 38;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 7
Job 38;2023-01-01 00:33:00;2023-01-01 00:44:00;Machine 39
Job 38;2023-01-01 00:44:00;2023-01-01 00:54:00;Machine 60
Job 39;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 39;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 8
Job 39;2023-01-01 00:20:00;2023-01-01 00:34:00;Machine 20
Job 39;2023-01-01 00:34:00;2023-01-01 00:45:00;Machine 8
Job 39;2023-01-01 00:45:00;2023-01-01 00:55:00;Machine 58
Job 4;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 4;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 18
Job 4;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 41
Job 4;2023-01-01 00:30:00;2023-01-01 00:41:00;Machine 20
Job 4;2023-01-01 00:41:00;2023-01-01 00:57:00;Machine 60
Job 40;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 2
Job 40;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 27
Job 40;2023-01-01 00:31:00;2023-01-01 00:43:00;Machine 27
Job 40;2023-01-01 00:43:00;2023-01-01 00:53:00;Machine 11
Job 40;2023-01-01 00:53:00;2023-01-01 01:10:00;Machine 58
Job 41;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 41;2023-01-01 00:13:00;2023-01-01 00:25:00;Machine 37
Job 41;2023-01-01 00:25:00;2023-01-01 00:36:00;Machine 39
Job 41;2023-01-01 00:36:00;2023-01-01 00:47:00;Machine 6
Job 41;2023-01-01 00:47:00;2023-01-01 00:58:00;Machine 57
Job 42;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 1
Job 42;2023-01-01 00:19:00;2023-01-01 00:31:00;Machine 30
Job 42;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 34
Job 42;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 6
Job 42;2023-01-01 00:51:00;2023-01-01 01:03:00;Machine 58
Job 43;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 4
Job 43;2023-01-01 00:18:00;2023-01-01 00:30:00;Machine 37
Job 43;2023-01-01 00:30:00;2023-01-01 00:42:00;Machine 48
Job 43;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 39
Job 43;2023-01-01 00:52:00;2023-01-01 01:06:00;Machine 60
Job 44;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 4
Job 44;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 10
Job 44;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 9
Job 44;2023-01-01 00:32:00;2023-01-01 00:47:00;Machine 13
Job 44;2023-01-01 00:47:00;2023-01-01 01:06:00;Machine 59
Job 45;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 45;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 23
Job 45;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 22
Job 45;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 49
Job 45;2023-01-01 00:44:00;2023-01-01 00:57:00;Machine 58
Job 46;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 46;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 28
Job 46;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 24
Job 46;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 42
Job 46;2023-01-01 00:43:00;2023-01-01 00:56:00;Machine 57
Job 47;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 47;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 7
Job 47;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 36
Job 47;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 5
Job 47;2023-01-01 00:40:00;2023-01-01 00:56:00;Machine 60
Job 48;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 3
Job 48;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 41
Job 48;2023-01-01 00:21:00;2023-01-01 00:32:00;Machine 6
Job 48;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 39
Job 48;2023-01-01 00:42:00;2023-01-01 00:57:00;Machine 59
Job 49;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 4
Job 49;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 38
Job 49;2023-01-01 00:25:00;2023-01-01 00:38:00;Machine 32
Job 49;2023-01-01 00:38:00;2023-01-01 00:51:00;Machine 6
Job 49;2023-01-01 00:51:00;2023-01-01 01:09:00;Machine 60
Job 5;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 2
Job 5;2023-01-01 00:17:00;2023-01-01 00:28:00;Machine 20
Job 5;2023-01-01 00:28:00;2023-01-01 00:41:00;Machine 53
Job 5;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 29
Job 5;2023-01-01 00:51:00;2023-01-01 01:05:00;Machine 58
Job 6;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 1
Job 6;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 45
Job 6;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 56
Job 6;2023-01-01 00:37:00;2023-01-01 00:50:00;Machine 16
Job 6;2023-01-01 00:50:00;2023-01-01 01:05:00;Machine 60
Job 7;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 7;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 6
Job 7;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 37
Job 7;2023-01-01 00:33:00;2023-01-01 00:44:00;Machine 16
Job 7;2023-01-01 00:44:00;2023-01-01 01:01:00;Machine 58
Job 8;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 8;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 24
Job 8;2023-01-01 00:22:00;2023-01-01 00:34:00;Machine 8
Job 8;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 50
Job 8;2023-01-01 00:44:00;2023-01-01 01:04:00;Machine 57
Job 9;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 1
Job 9;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 45
Job 9;2023-01-01 00:23:00;2023-01-01 00:36:00;Machine 31
Job 9;2023-01-01 00:36:00;2023-01-01 00:47:00;Machine 37
Job 9;2023-01-01 00:47:00;2023-01-01 00:57:00;Machine 57
