Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 0;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 38
Job 0;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 39
Job 0;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 40
Job 0;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 14
Job 0;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 26
Job 0;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 11
Job 1;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 1
Job 1;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 8
Job 1;2023-01-01 00:30:00;2023-01-01 00:49:00;Machine 20
Job 1;2023-01-01 00:49:00;2023-01-01 01:00:00;Machine 36
Job 1;2023-01-01 01:00:00;2023-01-01 01:18:00;Machine 37
Job 2;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 1
Job 2;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 26
Job 2;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 9
Job 2;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 10
Job 2;2023-01-01 00:45:00;2023-01-01 00:57:00;Machine 37
Job 3;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 3;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 38
Job 3;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 39
Job 3;2023-01-01 00:00:00;2023-01-01 00:28:00;Machine 40
Job 3;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 6
Job 3;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 36
Job 3;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 18
Job 4;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 4;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 38
Job 4;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 39
Job 4;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 40
Job 4;2023-01-01 00:10:00;2023-01-01 00:22:00;Machine 26
Job 4;2023-01-01 00:22:00;2023-01-01 00:45:00;Machine 29
Job 4;2023-01-01 00:45:00;2023-01-01 00:56:00;Machine 26
Job 5;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 2
Job 5;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 38
Job 5;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 39
Job 5;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 40
Job 5;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 23
Job 5;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 36
Job 5;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 12
Job 6;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 6;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 39
Job 6;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 13
Job 6;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 24
Job 6;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 17
Job 7;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 2
Job 7;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 39
Job 7;2023-01-01 00:16:00;2023-01-01 00:26:00;Machine 29
Job 7;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 5
Job 7;2023-01-01 00:36:00;2023-01-01 00:47:00;Machine 36
Job 8;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 8;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 39
Job 8;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 23
Job 8;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 17
Job 8;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 23
Job 9;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 2
Job 9;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 38
Job 9;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 39
Job 9;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 40
Job 9;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 13
Job 9;2023-01-01 00:27:00;2023-01-01 00:39:00;Machine 36
Job 9;2023-01-01 00:39:00;2023-01-01 00:49:00;Machine 19
