Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 0;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 25
Job 0;2023-01-01 00:21:00;2023-01-01 00:35:00;Machine 32
Job 0;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 35
Job 0;2023-01-01 00:45:00;2023-01-01 00:58:00;Machine 58
Job 1;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 2
Job 1;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 15
Job 1;2023-01-01 00:33:00;2023-01-01 00:44:00;Machine 7
Job 1;2023-01-01 00:44:00;2023-01-01 00:58:00;Machine 43
Job 1;2023-01-01 00:58:00;2023-01-01 01:08:00;Machine 58
Job 2;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 4
Job 2;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 13
Job 2;2023-01-01 00:25:00;2023-01-01 00:36:00;Machine 14
Job 2;2023-01-01 00:36:00;2023-01-01 00:48:00;Machine 30
Job 2;2023-01-01 00:48:00;2023-01-01 00:58:00;Machine 59
Job 3;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 3;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 20
Job 3;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 12
Job 3;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 22
Job 3;2023-01-01 00:40:00;2023-01-01 00:51:00;Machine 60
Job 4;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 4;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 5
Job 4;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 17
Job 4;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 16
Job 4;2023-01-01 00:43:00;2023-01-01 01:05:00;Machine 58
Job 5;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 4
Job 5;2023-01-01 00:20:00;2023-01-01 00:32:00;Machine 17
Job 5;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 11
Job 5;2023-01-01 00:42:00;2023-01-01 00:56:00;Machine 27
Job 5;2023-01-01 00:56:00;2023-01-01 01:07:00;Machine 60
Job 6;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 6;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 33
Job 6;2023-01-01 00:23:00;2023-01-01 00:34:00;Machine 15
Job 6;2023-01-01 00:34:00;2023-01-01 00:45:00;Machine 5
Job 6;2023-01-01 00:45:00;2023-01-01 01:00:00;Machine 60
Job 7;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 2
Job 7;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 13
Job 7;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 7
Job 7;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 14
Job 7;2023-01-01 00:50:00;2023-01-01 01:01:00;Machine 60
Job 8;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 2
Job 8;2023-01-01 00:16:00;2023-01-01 00:28:00;Machine 15
Job 8;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 14
Job 8;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 11
Job 8;2023-01-01 00:48:00;2023-01-01 01:01:00;Machine 59
Job 9;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 9;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 13
Job 9;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 17
Job 9;2023-01-01 00:31:00;2023-01-01 00:42:00;Machine 21
Job 9;2023-01-01 00:42:00;2023-01-01 01:01:00;Machine 58
