Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 0;2023-01-01 00:11:00;2023-01-01 00:36:00;Machine 33
Job 0;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 36
Job 0;2023-01-01 00:46:00;2023-01-01 00:59:00;Machine 14
Job 0;2023-01-01 00:59:00;2023-01-01 01:11:00;Machine 38
Job 1;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 4
Job 1;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 21
Job 1;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 24
Job 1;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 15
Job 1;2023-01-01 00:47:00;2023-01-01 01:01:00;Machine 37
Job 10;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 10;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 7
Job 10;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 6
Job 10;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 11
Job 10;2023-01-01 00:41:00;2023-01-01 00:54:00;Machine 40
Job 11;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 1
Job 11;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 8
Job 11;2023-01-01 00:24:00;2023-01-01 00:36:00;Machine 7
Job 11;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 22
Job 11;2023-01-01 00:46:00;2023-01-01 00:57:00;Machine 40
Job 12;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 1
Job 12;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 24
Job 12;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 23
Job 12;2023-01-01 00:33:00;2023-01-01 00:45:00;Machine 21
Job 12;2023-01-01 00:45:00;2023-01-01 00:55:00;Machine 38
Job 13;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 13;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 14
Job 13;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 16
