Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 4
Job 0;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 38
Job 0;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 22
Job 0;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 45
Job 0;2023-01-01 00:47:00;2023-01-01 00:58:00;Machine 57
Job 1;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 1;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 33
Job 1;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 11
Job 1;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 38
Job 1;2023-01-01 00:40:00;2023-01-01 00:55:00;Machine 58
Job 10;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 4
Job 10;2023-01-01 00:18:00;2023-01-01 00:28:00;Machine 40
Job 10;2023-01-01 00:28:00;2023-01-01 00:40:00;Machine 44
Job 10;2023-01-01 00:40:00;2023-01-01 00:53:00;Machine 27
Job 10;2023-01-01 00:53:00;2023-01-01 01:04:00;Machine 57
Job 11;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 3
Job 11;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 10
Job 11;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 7
Job 11;2023-01-01 00:43:00;2023-01-01 00:53:00;Machine 9
Job 11;2023-01-01 00:53:00;2023-01-01 01:06:00;Machine 57
Job 12;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 1
Job 12;2023-01-01 00:13:00;2023-01-01 00:30:00;Machine 11
Job 12;2023-01-01 00:30:00;2023-01-01 00:41:00;Machine 18
Job 12;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 29
Job 12;2023-01-01 00:51:00;2023-01-01 01:01:00;Machine 57
Job 13;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 2
Job 13;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 20
Job 13;2023-01-01 00:27:00;2023-01-01 00:39:00;Machine 15
Job 13;2023-01-01 00:39:00;2023-01-01 00:51:00;Machine 8
Job 13;2023-01-01 00:51:00;2023-01-01 01:06:00;Machine 59
Job 14;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 14;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 31
Job 14;2023-01-01 00:21:00;2023-01-01 00:33:00;Machine 29
Job 14;2023-01-01 00:33:00;2023-01-01 00:52:00;Machine 29
Job 14;2023-01-01 00:52:00;2023-01-01 01:08:00;Machine 57
Job 15;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 15;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 6
Job 15;2023-01-01 00:22:00;2023-01-01 00:34:00;Machine 49
Job 15;2023-01-01 00:34:00;2023-01-01 00:45:00;Machine 22
Job 15;2023-01-01 00:45:00;2023-01-01 00:57:00;Machine 58
Job 16;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 16;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 52
Job 16;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 15
Job 16;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 26
Job 16;2023-01-01 00:40:00;2023-01-01 00:55:00;Machine 60
Job 17;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 17;2023-01-01 00:13:00;2023-01-01 00:24:00;Machine 44
Job 17;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 18
Job 17;2023-01-01 00:34:00;2023-01-01 00:45:00;Machine 42
Job 17;2023-01-01 00:45:00;2023-01-01 01:01:00;Machine 57
Job 18;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 18;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 31
Job 18;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 18
Job 18;2023-01-01 00:32:00;2023-01-01 00:44:00;Machine 52
Job 18;2023-01-01 00:44:00;2023-01-01 00:59:00;Machine 57
Job 19;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 19;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 54
Job 19;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 6
Job 19;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 33
Job 19;2023-01-01 00:41:00;2023-01-01 00:53:00;Machine 57
Job 2;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 1
Job 2;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 14
Job 2;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 30
Job 2;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 9
Job 2;2023-01-01 00:51:00;2023-01-01 01:06:00;Machine 60
Job 20;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 3
Job 20;2023-01-01 00:16:00;2023-01-01 00:27:00;Machine 38
Job 20;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 52
Job 20;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 37
Job 20;2023-01-01 00:47:00;2023-01-01 00:57:00;Machine 57
Job 21;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 1
Job 21;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 18
Job 21;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 12
Job 21;2023-01-01 00:35:00;2023-01-01 00:46:00;Machine 49
Job 21;2023-01-01 00:46:00;2023-01-01 01:01:00;Machine 59
Job 22;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 22;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 39
Job 22;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 19
Job 22;2023-01-01 00:32:00;2023-01-01 00:43:00;Machine 5
Job 22;2023-01-01 00:43:00;2023-01-01 00:53:00;Machine 58
Job 23;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 3
Job 23;2023-01-01 00:16:00;2023-01-01 00:27:00;Machine 16
Job 23;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 6
Job 23;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 15
Job 23;2023-01-01 00:47:00;2023-01-01 01:08:00;Machine 58
Job 24;2023-01-01 00:00:00;2023-01-01 00:24:00;Machine 2
Job 24;2023-01-01 00:24:00;2023-01-01 00:35:00;Machine 16
Job 24;2023-01-01 00:35:00;2023-01-01 00:46:00;Machine 9
Job 24;2023-01-01 00:46:00;2023-01-01 01:01:00;Machine 8
Job 24;2023-01-01 01:01:00;2023-01-01 01:15:00;Machine 58
Job 25;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 2
Job 25;2023-01-01 00:14:00;2023-01-01 00:25:00;Machine 15
Job 25;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 48
Job 25;2023-01-01 00:35:00;2023-01-01 00:47:00;Machine 20
Job 25;2023-01-01 00:47:00;2023-01-01 01:01:00;Machine 60
Job 26;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 1
Job 26;2023-01-01 00:18:00;2023-01-01 00:29:00;Machine 28
Job 26;2023-01-01 00:29:00;2023-01-01 00:39:00;Machine 14
Job 26;2023-01-01 00:39:00;2023-01-01 00:49:00;Machine 39
Job 26;2023-01-01 00:49:00;2023-01-01 01:09:00;Machine 57
Job 27;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 2
Job 27;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 20
Job 27;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 6
Job 27;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 23
Job 27;2023-01-01 00:43:00;2023-01-01 00:55:00;Machine 58
Job 28;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 28;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 13
Job 28;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 34
Job 28;2023-01-01 00:31:00;2023-01-01 00:42:00;Machine 8
Job 28;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 59
Job 29;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 29;2023-01-01 00:11:00;2023-01-01 00:23:00;Machine 6
Job 29;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 33
Job 29;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 28
Job 29;2023-01-01 00:43:00;2023-01-01 00:55:00;Machine 59
Job 3;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 3;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 17
Job 3;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 41
Job 3;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 8
Job 3;2023-01-01 00:41:00;2023-01-01 01:07:00;Machine 59
Job 30;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 2
Job 30;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 51
Job 30;2023-01-01 00:24:00;2023-01-01 00:36:00;Machine 28
Job 30;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 14
Job 30;2023-01-01 00:46:00;2023-01-01 00:59:00;Machine 57
Job 31;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 3
Job 31;2023-01-01 00:11:00;2023-01-01 00:23:00;Machine 9
Job 31;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 20
Job 31;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 38
Job 31;2023-01-01 00:43:00;2023-01-01 00:54:00;Machine 59
Job 32;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 32;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 37
Job 32;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 21
Job 32;2023-01-01 00:32:00;2023-01-01 00:45:00;Machine 21
Job 32;2023-01-01 00:45:00;2023-01-01 00:57:00;Machine 57
Job 33;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 33;2023-01-01 00:14:00;2023-01-01 00:27:00;Machine 17
Job 33;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 55
Job 33;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 5
Job 33;2023-01-01 00:47:00;2023-01-01 00:59:00;Machine 59
Job 34;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 4
Job 34;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 8
Job 34;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 35
Job 34;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 24
Job 34;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 60
Job 35;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 2
Job 35;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 13
Job 35;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 40
Job 35;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 18
Job 35;2023-01-01 00:45:00;2023-01-01 00:56:00;Machine 59
Job 36;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 36;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 17
Job 36;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 6
Job 36;2023-01-01 00:30:00;2023-01-01 00:46:00;Machine 9
Job 36;2023-01-01 00:46:00;2023-01-01 01:00:00;Machine 60
Job 37;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 3
Job 37;2023-01-01 00:15:00;2023-01-01 00:26:00;Machine 23
Job 37;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 6
Job 37;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 16
Job 37;2023-01-01 00:46:00;2023-01-01 00:58:00;Machine 60
Job 38;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 1
Job 38;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 5
Job 38;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 31
Job 38;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 5
Job 38;2023-01-01 00:44:00;2023-01-01 00:56:00;Machine 58
Job 39;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 39;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 43
Job 39;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 18
Job 39;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 24
Job 39;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 60
Job 4;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 4
Job 4;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 37
Job 4;2023-01-01 00:22:00;2023-01-01 00:34:00;Machine 6
Job 4;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 47
Job 4;2023-01-01 00:44:00;2023-01-01 01:02:00;Machine 59
Job 40;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 40;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 13
Job 40;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 15
Job 40;2023-01-01 00:32:00;2023-01-01 00:43:00;Machine 20
Job 40;2023-01-01 00:43:00;2023-01-01 00:55:00;Machine 59
Job 41;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 1
Job 41;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 28
Job 41;2023-01-01 00:22:00;2023-01-01 00:35:00;Machine 19
Job 41;2023-01-01 00:35:00;2023-01-01 00:46:00;Machine 56
Job 41;2023-01-01 00:46:00;2023-01-01 00:59:00;Machine 60
Job 42;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 42;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 8
Job 42;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 25
Job 42;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 49
Job 42;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 60
Job 43;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 43;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 40
Job 43;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 16
Job 43;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 20
Job 43;2023-01-01 00:42:00;2023-01-01 01:07:00;Machine 57
Job 44;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 2
Job 44;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 33
Job 44;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 25
Job 44;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 9
Job 44;2023-01-01 00:44:00;2023-01-01 01:03:00;Machine 59
Job 45;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 1
Job 45;2023-01-01 00:14:00;2023-01-01 00:26:00;Machine 46
Job 45;2023-01-01 00:26:00;2023-01-01 00:37:00;Machine 33
