Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 0;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 58
Job 0;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 59
Job 0;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 60
Job 0;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 10
Job 0;2023-01-01 00:20:00;2023-01-01 00:32:00;Machine 32
Job 0;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 7
Job 1;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 3
Job 1;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 58
Job 1;2023-01-01 00:00:00;2023-01-01 00:26:00;Machine 59
Job 1;2023-01-01 00:00:00;2023-01-01 00:28:00;Machine 60
Job 1;2023-01-01 00:20:00;2023-01-01 00:32:00;Machine 40
Job 1;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 33
Job 1;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 31
Job 2;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 2;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 58
Job 2;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 59
Job 2;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 60
Job 2;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 14
Job 2;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 13
Job 2;2023-01-01 00:34:00;2023-01-01 00:46:00;Machine 7
Job 3;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 3;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 41
Job 3;2023-01-01 00:23:00;2023-01-01 00:34:00;Machine 29
Job 3;2023-01-01 00:34:00;2023-01-01 00:46:00;Machine 49
Job 3;2023-01-01 00:46:00;2023-01-01 00:56:00;Machine 57
Job 4;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 4;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 60
Job 4;2023-01-01 00:11:00;2023-01-01 00:23:00;Machine 44
Job 4;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 36
Job 4;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 7
Job 5;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 2
Job 5;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 58
Job 5;2023-01-01 00:13:00;2023-01-01 00:28:00;Machine 5
Job 5;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 9
Job 5;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 42
Job 6;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 1
Job 6;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 58
Job 6;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 16
Job 6;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 43
Job 6;2023-01-01 00:32:00;2023-01-01 00:43:00;Machine 48
Job 7;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 7;2023-01-01 00:11:00;2023-01-01 00:23:00;Machine 26
Job 7;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 15
Job 7;2023-01-01 00:33:00;2023-01-01 00:45:00;Machine 16
Job 7;2023-01-01 00:45:00;2023-01-01 00:56:00;Machine 57
Job 8;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 2
Job 8;2023-01-01 00:20:00;2023-01-01 00:39:00;Machine 11
Job 8;2023-01-01 00:39:00;2023-01-01 00:51:00;Machine 36
Job 8;2023-01-01 00:51:00;2023-01-01 01:01:00;Machine 28
Job 8;2023-01-01 01:01:00;2023-01-01 01:15:00;Machine 57
Job 9;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 9;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 51
Job 9;2023-01-01 00:21:00;2023-01-01 00:33:00;Machine 14
Job 9;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 36
Job 9;2023-01-01 00:43:00;2023-01-01 00:54:00;Machine 57
