Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-17 09:31:00;2023-01-17 17:31:00;23611.0;24091.0;Machine 18
0;1;2023-01-16 13:31:00;2023-01-17 09:31:00;22411.0;23611.0;Machine 13
0;2;2023-01-15 09:31:00;2023-01-16 13:31:00;20731.0;22411.0;Machine 09
0;3;2023-01-11 07:58:00;2023-01-12 03:58:00;14878.0;16078.0;Machine 10
0;4;2023-01-08 09:13:00;2023-01-08 21:13:00;10633.0;11353.0;Machine 08
0;5;2023-01-07 17:36:00;2023-01-08 01:36:00;9696.0;10176.0;Machine 12
0;6;2023-01-04 04:53:00;2023-01-04 20:53:00;4613.0;5573.0;Machine 19
1;0;2023-01-04 15:00:00;2023-01-04 18:00:00;5220.0;5400.0;Machine 18
1;1;2023-01-04 07:00:00;2023-01-04 15:00:00;4740.0;5220.0;Machine 17
1;2;2023-01-04 01:00:00;2023-01-04 07:00:00;4380.0;4740.0;Machine 06
1;3;2023-01-03 23:00:00;2023-01-04 01:00:00;4260.0;4380.0;Machine 12
1;4;2023-01-03 20:00:00;2023-01-03 23:00:00;4080.0;4260.0;Machine 10
1;5;2023-01-03 16:00:00;2023-01-03 20:00:00;3840.0;4080.0;Machine 07
2;0;2023-01-15 00:15:00;2023-01-15 12:15:00;20175.0;20895.0;Machine 18
2;1;2023-01-13 00:15:00;2023-01-15 00:15:00;17295.0;20175.0;Machine 17
2;2;2023-01-09 18:05:00;2023-01-12 18:05:00;12605.0;16925.0;Machine 16
2;3;2023-01-08 06:05:00;2023-01-09 18:05:00;10445.0;12605.0;Machine 10
2;4;2023-01-06 22:05:00;2023-01-07 10:05:00;8525.0;9245.0;Machine 09
2;5;2023-01-05 23:47:00;2023-01-06 17:47:00;7187.0;8267.0;Machine 08
2;6;2023-01-05 17:47:00;2023-01-05 23:47:00;6827.0;7187.0;Machine 12
2;7;2023-01-04 07:36:00;2023-01-05 07:36:00;4776.0;6216.0;Machine 20
2;8;2023-01-03 21:48:00;2023-01-05 09:48:00;4188.0;6348.0;Machine 04
2;9;2023-01-03 03:48:00;2023-01-03 21:48:00;3108.0;4188.0;Machine 03
2;10;2023-01-01 18:00:00;2023-01-03 00:00:00;1080.0;2880.0;Machine 00
2;11;2023-01-01 00:00:00;2023-01-01 18:00:00;0.0;1080.0;Machine 03
3;0;2023-01-06 11:05:00;2023-01-06 15:05:00;7865.0;8105.0;Machine 18
3;1;2023-01-05 14:18:00;2023-01-06 00:18:00;6618.0;7218.0;Machine 14
3;2;2023-01-05 00:18:00;2023-01-05 14:18:00;5778.0;6618.0;Machine 09
3;3;2023-01-04 14:18:00;2023-01-05 00:18:00;5178.0;5778.0;Machine 11
3;4;2023-01-04 08:18:00;2023-01-04 14:18:00;4818.0;5178.0;Machine 08
3;5;2023-01-04 04:18:00;2023-01-04 08:18:00;4578.0;4818.0;Machine 12
3;6;2023-01-03 20:18:00;2023-01-04 04:18:00;4098.0;4578.0;Machine 20
4;0;2023-01-03 20:00:00;2023-01-04 00:00:00;4080.0;4320.0;Machine 18
4;1;2023-01-03 10:00:00;2023-01-03 20:00:00;3480.0;4080.0;Machine 14
4;2;2023-01-02 20:00:00;2023-01-03 10:00:00;2640.0;3480.0;Machine 09
4;3;2023-01-02 10:00:00;2023-01-02 20:00:00;2040.0;2640.0;Machine 10
4;4;2023-01-02 04:00:00;2023-01-02 10:00:00;1680.0;2040.0;Machine 05
4;5;2023-01-02 00:00:00;2023-01-02 04:00:00;1440.0;1680.0;Machine 12
4;6;2023-01-01 16:00:00;2023-01-02 00:00:00;960.0;1440.0;Machine 20
5;0;2023-01-07 23:58:00;2023-01-08 03:58:00;10078.0;10318.0;Machine 18
5;1;2023-01-07 07:06:00;2023-01-07 23:06:00;9066.0;10026.0;Machine 17
5;2;2023-01-06 02:00:00;2023-01-07 02:00:00;7320.0;8760.0;Machine 16
5;3;2023-01-03 18:24:00;2023-01-04 06:24:00;3984.0;4704.0;Machine 11
5;4;2023-01-03 10:24:00;2023-01-03 18:24:00;3504.0;3984.0;Machine 09
5;5;2023-01-01 10:00:00;2023-01-01 16:00:00;600.0;960.0;Machine 06
5;6;2023-01-01 08:00:00;2023-01-01 10:00:00;480.0;600.0;Machine 12
5;7;2023-01-01 00:00:00;2023-01-01 08:00:00;0.0;480.0;Machine 19
5;8;2023-01-05 14:00:00;2023-01-06 02:00:00;6600.0;7320.0;Machine 04
5;9;2023-01-05 08:00:00;2023-01-05 14:00:00;6240.0;6600.0;Machine 03
5;10;2023-01-04 22:00:00;2023-01-05 08:00:00;5640.0;6240.0;Machine 00
