Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:27:00;2023-01-01 00:29:00;27.0;29.0;Machine 03
0;1;2023-01-01 00:22:00;2023-01-01 00:27:00;22.0;27.0;Machine 00
0;2;2023-01-01 00:20:00;2023-01-01 00:23:00;20.0;23.0;Machine 04
1;0;2023-01-01 00:16:00;2023-01-01 00:20:00;16.0;20.0;Machine 02
1;1;2023-01-01 00:14:00;2023-01-01 00:16:00;14.0;16.0;Machine 03
1;2;2023-01-01 00:01:00;2023-01-01 00:03:00;1.0;3.0;Machine 04
2;0;2023-01-01 00:10:00;2023-01-01 00:12:00;10.0;12.0;Machine 04
2;1;2023-01-01 00:02:00;2023-01-01 00:06:00;2.0;6.0;Machine 02
2;2;2023-01-01 00:06:00;2023-01-01 00:10:00;6.0;10.0;Machine 00
3;0;2023-01-01 00:10:00;2023-01-01 00:13:00;10.0;13.0;Machine 02
3;1;2023-01-01 00:05:00;2023-01-01 00:08:00;5.0;8.0;Machine 05
3;2;2023-01-01 00:00:00;2023-01-01 00:05:00;0.0;5.0;Machine 01
4;0;2023-01-01 00:17:00;2023-01-01 00:19:00;17.0;19.0;Machine 00
4;1;2023-01-01 00:12:00;2023-01-01 00:17:00;12.0;17.0;Machine 05
4;2;2023-01-01 00:01:00;2023-01-01 00:05:00;1.0;5.0;Machine 03
