Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-08 10:30:00;2023-01-08 18:30:00;10710.0;11190.0;Machine 18
0;1;2023-01-07 11:06:00;2023-01-08 07:06:00;9306.0;10506.0;Machine 14
0;2;2023-01-06 07:06:00;2023-01-07 11:06:00;7626.0;9306.0;Machine 09
0;3;2023-01-05 11:06:00;2023-01-06 07:06:00;6426.0;7626.0;Machine 11
0;4;2023-01-04 20:06:00;2023-01-05 08:06:00;5526.0;6246.0;Machine 06
0;5;2023-01-04 12:06:00;2023-01-04 20:06:00;5046.0;5526.0;Machine 12
0;6;2023-01-03 20:06:00;2023-01-04 12:06:00;4086.0;5046.0;Machine 19
1;0;2023-01-05 03:37:00;2023-01-05 06:37:00;5977.0;6157.0;Machine 18
1;1;2023-01-04 19:37:00;2023-01-05 03:37:00;5497.0;5977.0;Machine 17
1;2;2023-01-04 09:13:00;2023-01-04 15:13:00;4873.0;5233.0;Machine 06
1;3;2023-01-03 23:07:00;2023-01-04 01:07:00;4267.0;4387.0;Machine 12
1;4;2023-01-03 20:07:00;2023-01-03 23:07:00;4087.0;4267.0;Machine 11
1;5;2023-01-03 16:07:00;2023-01-03 20:07:00;3847.0;4087.0;Machine 05
2;0;2023-01-20 17:58:00;2023-01-21 05:58:00;28438.0;29158.0;Machine 18
2;1;2023-01-18 17:58:00;2023-01-20 17:58:00;25558.0;28438.0;Machine 17
2;2;2023-01-15 17:58:00;2023-01-18 17:58:00;21238.0;25558.0;Machine 15
2;3;2023-01-14 05:58:00;2023-01-15 17:58:00;19078.0;21238.0;Machine 11
2;4;2023-01-13 17:58:00;2023-01-14 05:58:00;18358.0;19078.0;Machine 09
2;5;2023-01-12 23:58:00;2023-01-13 17:58:00;17278.0;18358.0;Machine 05
2;6;2023-01-11 04:26:00;2023-01-11 10:26:00;14666.0;15026.0;Machine 12
2;7;2023-01-10 04:26:00;2023-01-11 04:26:00;13226.0;14666.0;Machine 20
2;8;2023-01-07 12:59:00;2023-01-09 00:59:00;9419.0;11579.0;Machine 04
2;9;2023-01-03 09:36:00;2023-01-04 03:36:00;3456.0;4536.0;Machine 03
2;10;2023-01-02 03:36:00;2023-01-03 09:36:00;1656.0;3456.0;Machine 00
2;11;2023-01-01 09:36:00;2023-01-02 03:36:00;576.0;1656.0;Machine 03
3;0;2023-01-06 07:40:00;2023-01-06 11:40:00;7660.0;7900.0;Machine 18
3;1;2023-01-05 14:18:00;2023-01-06 00:18:00;6618.0;7218.0;Machine 13
3;2;2023-01-05 00:18:00;2023-01-05 14:18:00;5778.0;6618.0;Machine 09
3;3;2023-01-04 14:18:00;2023-01-05 00:18:00;5178.0;5778.0;Machine 11
3;4;2023-01-04 08:18:00;2023-01-04 14:18:00;4818.0;5178.0;Machine 08
3;5;2023-01-04 04:18:00;2023-01-04 08:18:00;4578.0;4818.0;Machine 12
3;6;2023-01-03 20:18:00;2023-01-04 04:18:00;4098.0;4578.0;Machine 20
4;0;2023-01-04 19:43:00;2023-01-04 23:43:00;5503.0;5743.0;Machine 18
4;1;2023-01-03 10:00:00;2023-01-03 20:00:00;3480.0;4080.0;Machine 14
4;2;2023-01-02 20:00:00;2023-01-03 10:00:00;2640.0;3480.0;Machine 09
4;3;2023-01-02 10:00:00;2023-01-02 20:00:00;2040.0;2640.0;Machine 10
4;4;2023-01-02 04:00:00;2023-01-02 10:00:00;1680.0;2040.0;Machine 06
4;5;2023-01-02 00:00:00;2023-01-02 04:00:00;1440.0;1680.0;Machine 12
4;6;2023-01-01 16:00:00;2023-01-02 00:00:00;960.0;1440.0;Machine 20
5;0;2023-01-07 23:06:00;2023-01-08 03:06:00;10026.0;10266.0;Machine 18
5;1;2023-01-07 07:06:00;2023-01-07 23:06:00;9066.0;10026.0;Machine 17
5;2;2023-01-06 02:00:00;2023-01-07 02:00:00;7320.0;8760.0;Machine 16
5;3;2023-01-02 00:00:00;2023-01-02 12:00:00;1440.0;2160.0;Machine 11
5;4;2023-01-01 16:00:00;2023-01-02 00:00:00;960.0;1440.0;Machine 09
5;5;2023-01-01 10:00:00;2023-01-01 16:00:00;600.0;960.0;Machine 05
5;6;2023-01-01 08:00:00;2023-01-01 10:00:00;480.0;600.0;Machine 12
5;7;2023-01-01 00:00:00;2023-01-01 08:00:00;0.0;480.0;Machine 20
5;8;2023-01-05 14:00:00;2023-01-06 02:00:00;6600.0;7320.0;Machine 04
5;9;2023-01-05 08:00:00;2023-01-05 14:00:00;6240.0;6600.0;Machine 03
5;10;2023-01-04 22:00:00;2023-01-05 08:00:00;5640.0;6240.0;Machine 02
5;11;2023-01-04 16:00:00;2023-01-04 22:00:00;5280.0;5640.0;Machine 03
6;0;2023-01-06 12:33:00;2023-01-06 15:33:00;7953.0;8133.0;Machine 18
6;1;2023-01-06 01:57:00;2023-01-06 09:57:00;7317.0;7797.0;Machine 17
6;2;2023-01-05 04:18:00;2023-01-05 10:18:00;6018.0;6378.0;Machine 05
6;3;2023-01-05 02:18:00;2023-01-05 04:18:00;5898.0;6018.0;Machine 12
6;4;2023-01-04 23:18:00;2023-01-05 02:18:00;5718.0;5898.0;Machine 10
6;5;2023-01-04 16:00:00;2023-01-04 20:00:00;5280.0;5520.0;Machine 08
7;0;2023-01-06 01:16:00;2023-01-06 04:16:00;7276.0;7456.0;Machine 18
7;1;2023-01-05 17:16:00;2023-01-06 01:16:00;6796.0;7276.0;Machine 17
7;2;2023-01-05 09:23:00;2023-01-05 15:23:00;6323.0;6683.0;Machine 08
7;3;2023-01-05 07:23:00;2023-01-05 09:23:00;6203.0;6323.0;Machine 12
7;4;2023-01-05 00:54:00;2023-01-05 03:54:00;5814.0;5994.0;Machine 11
7;5;2023-01-04 16:00:00;2023-01-04 20:00:00;5280.0;5520.0;Machine 07
8;0;2023-01-05 07:36:00;2023-01-05 09:36:00;6216.0;6336.0;Machine 18
8;1;2023-01-04 20:47:00;2023-01-05 01:47:00;5567.0;5867.0;Machine 14
8;2;2023-01-04 13:47:00;2023-01-04 20:47:00;5147.0;5567.0;Machine 09
8;3;2023-01-04 08:47:00;2023-01-04 13:47:00;4847.0;5147.0;Machine 11
8;4;2023-01-04 05:47:00;2023-01-04 08:47:00;4667.0;4847.0;Machine 07
8;5;2023-01-04 01:19:00;2023-01-04 03:19:00;4399.0;4519.0;Machine 12
8;6;2023-01-03 16:00:00;2023-01-03 20:00:00;3840.0;4080.0;Machine 20
9;0;2023-01-10 22:35:00;2023-01-11 06:35:00;14315.0;14795.0;Machine 18
9;1;2023-01-10 02:35:00;2023-01-10 22:35:00;13115.0;14315.0;Machine 14
9;2;2023-01-08 22:35:00;2023-01-10 02:35:00;11435.0;13115.0;Machine 09
9;3;2023-01-06 23:12:00;2023-01-07 19:12:00;8592.0;9792.0;Machine 10
9;4;2023-01-05 23:29:00;2023-01-06 11:29:00;7169.0;7889.0;Machine 05
9;5;2023-01-05 15:29:00;2023-01-05 23:29:00;6689.0;7169.0;Machine 12
9;6;2023-01-04 16:00:00;2023-01-05 08:00:00;5280.0;6240.0;Machine 20
10;0;2023-01-06 15:45:00;2023-01-06 16:45:00;8145.0;8205.0;Machine 18
10;1;2023-01-05 13:35:00;2023-01-06 01:35:00;6575.0;7295.0;Machine 20
11;0;2023-01-09 08:29:00;2023-01-09 12:29:00;12029.0;12269.0;Machine 18
11;1;2023-01-08 22:29:00;2023-01-09 08:29:00;11429.0;12029.0;Machine 13
11;2;2023-01-08 08:29:00;2023-01-08 22:29:00;10589.0;11429.0;Machine 09
11;3;2023-01-07 05:41:00;2023-01-07 15:41:00;8981.0;9581.0;Machine 11
11;4;2023-01-06 23:41:00;2023-01-07 05:41:00;8621.0;8981.0;Machine 06
11;5;2023-01-06 09:47:00;2023-01-06 13:47:00;7787.0;8027.0;Machine 12
11;6;2023-01-06 01:47:00;2023-01-06 09:47:00;7307.0;7787.0;Machine 20
12;0;2023-01-11 09:40:00;2023-01-11 15:40:00;14980.0;15340.0;Machine 18
12;1;2023-01-10 06:35:00;2023-01-11 06:35:00;13355.0;14795.0;Machine 17
12;2;2023-01-08 18:35:00;2023-01-10 06:35:00;11195.0;13355.0;Machine 16
12;3;2023-01-07 23:36:00;2023-01-08 17:36:00;10056.0;11136.0;Machine 10
12;4;2023-01-07 11:36:00;2023-01-07 23:36:00;9336.0;10056.0;Machine 09
12;5;2023-01-06 18:42:00;2023-01-07 03:42:00;8322.0;8862.0;Machine 08
12;6;2023-01-06 02:58:00;2023-01-06 05:58:00;7378.0;7558.0;Machine 12
12;7;2023-01-05 08:00:00;2023-01-05 20:00:00;6240.0;6960.0;Machine 19
12;8;2023-01-04 19:24:00;2023-01-05 13:24:00;5484.0;6564.0;Machine 04
12;9;2023-01-02 04:35:00;2023-01-02 13:35:00;1715.0;2255.0;Machine 03
12;10;2023-01-01 09:00:00;2023-01-02 00:00:00;540.0;1440.0;Machine 01
12;11;2023-01-01 00:00:00;2023-01-01 09:00:00;0.0;540.0;Machine 03
13;0;2023-01-07 18:00:00;2023-01-07 19:00:00;9720.0;9780.0;Machine 18
13;1;2023-01-07 06:00:00;2023-01-07 18:00:00;9000.0;9720.0;Machine 19
14;0;2023-01-11 15:52:00;2023-01-11 17:52:00;15352.0;15472.0;Machine 18
14;1;2023-01-11 08:04:00;2023-01-11 13:04:00;14884.0;15184.0;Machine 14
14;2;2023-01-10 11:52:00;2023-01-10 18:52:00;13672.0;14092.0;Machine 09
14;3;2023-01-08 18:17:00;2023-01-08 23:17:00;11177.0;11477.0;Machine 10
14;4;2023-01-07 16:18:00;2023-01-07 19:18:00;9618.0;9798.0;Machine 05
14;5;2023-01-07 14:18:00;2023-01-07 16:18:00;9498.0;9618.0;Machine 12
14;6;2023-01-07 10:18:00;2023-01-07 14:18:00;9258.0;9498.0;Machine 20
15;0;2023-01-09 16:23:00;2023-01-09 20:23:00;12503.0;12743.0;Machine 18
15;1;2023-01-09 00:23:00;2023-01-09 16:23:00;11543.0;12503.0;Machine 17
15;2;2023-01-07 21:57:00;2023-01-08 21:57:00;9957.0;11397.0;Machine 15
15;3;2023-01-06 10:42:00;2023-01-06 22:42:00;7842.0;8562.0;Machine 10
15;4;2023-01-05 22:54:00;2023-01-06 06:54:00;7134.0;7614.0;Machine 09
15;5;2023-01-05 16:54:00;2023-01-05 22:54:00;6774.0;7134.0;Machine 08
15;6;2023-01-05 04:36:00;2023-01-05 06:36:00;6036.0;6156.0;Machine 12
15;7;2023-01-04 12:36:00;2023-01-04 20:36:00;5076.0;5556.0;Machine 19
15;8;2023-01-07 00:53:00;2023-01-07 12:53:00;8693.0;9413.0;Machine 04
15;9;2023-01-05 21:05:00;2023-01-06 03:05:00;7025.0;7385.0;Machine 03
15;10;2023-01-05 04:24:00;2023-01-05 14:24:00;6024.0;6624.0;Machine 01
15;11;2023-01-04 22:24:00;2023-01-05 04:24:00;5664.0;6024.0;Machine 03
16;0;2023-01-11 07:34:00;2023-01-11 09:34:00;14854.0;14974.0;Machine 18
16;1;2023-01-11 02:34:00;2023-01-11 07:34:00;14554.0;14854.0;Machine 13
16;2;2023-01-10 18:58:00;2023-01-11 01:58:00;14098.0;14518.0;Machine 09
16;3;2023-01-06 19:05:00;2023-01-07 00:05:00;8345.0;8645.0;Machine 11
16;4;2023-01-05 23:53:00;2023-01-06 02:53:00;7193.0;7373.0;Machine 08
16;5;2023-01-05 12:59:00;2023-01-05 14:59:00;6539.0;6659.0;Machine 12
16;6;2023-01-05 08:59:00;2023-01-05 12:59:00;6299.0;6539.0;Machine 20
17;0;2023-01-06 16:51:00;2023-01-06 17:51:00;8211.0;8271.0;Machine 18
17;1;2023-01-05 20:18:00;2023-01-06 08:18:00;6978.0;7698.0;Machine 19
18;0;2023-01-08 23:42:00;2023-01-09 03:42:00;11502.0;11742.0;Machine 18
18;1;2023-01-08 07:42:00;2023-01-08 23:42:00;10542.0;11502.0;Machine 17
18;2;2023-01-07 07:42:00;2023-01-08 07:42:00;9102.0;10542.0;Machine 16
18;3;2023-01-05 22:36:00;2023-01-06 10:36:00;7116.0;7836.0;Machine 10
18;4;2023-01-05 14:36:00;2023-01-05 22:36:00;6636.0;7116.0;Machine 09
18;5;2023-01-04 22:42:00;2023-01-05 04:42:00;5682.0;6042.0;Machine 08
18;6;2023-01-04 20:42:00;2023-01-04 22:42:00;5562.0;5682.0;Machine 12
18;7;2023-01-04 04:48:00;2023-01-04 12:48:00;4608.0;5088.0;Machine 20
18;8;2023-01-06 12:12:00;2023-01-07 00:12:00;7932.0;8652.0;Machine 04
18;9;2023-01-06 06:12:00;2023-01-06 12:12:00;7572.0;7932.0;Machine 03
18;10;2023-01-05 20:12:00;2023-01-06 06:12:00;6972.0;7572.0;Machine 01
18;11;2023-01-05 14:12:00;2023-01-05 20:12:00;6612.0;6972.0;Machine 03
19;0;2023-01-06 18:03:00;2023-01-06 21:03:00;8283.0;8463.0;Machine 18
19;1;2023-01-06 10:03:00;2023-01-06 18:03:00;7803.0;8283.0;Machine 17
19;2;2023-01-06 01:59:00;2023-01-06 07:59:00;7319.0;7679.0;Machine 06
19;3;2023-01-05 23:59:00;2023-01-06 01:59:00;7199.0;7319.0;Machine 12
19;4;2023-01-05 12:28:00;2023-01-05 15:28:00;6508.0;6688.0;Machine 10
19;5;2023-01-05 08:28:00;2023-01-05 12:28:00;6268.0;6508.0;Machine 07
20;0;2023-01-05 00:13:00;2023-01-05 02:13:00;5773.0;5893.0;Machine 18
20;1;2023-01-04 13:00:00;2023-01-04 18:00:00;5100.0;5400.0;Machine 14
20;2;2023-01-04 06:00:00;2023-01-04 13:00:00;4680.0;5100.0;Machine 09
20;3;2023-01-04 01:00:00;2023-01-04 06:00:00;4380.0;4680.0;Machine 10
20;4;2023-01-03 22:00:00;2023-01-04 01:00:00;4200.0;4380.0;Machine 05
20;5;2023-01-03 20:00:00;2023-01-03 22:00:00;4080.0;4200.0;Machine 12
20;6;2023-01-03 16:00:00;2023-01-03 20:00:00;3840.0;4080.0;Machine 19
21;0;2023-01-07 15:24:00;2023-01-07 16:24:00;9564.0;9624.0;Machine 18
21;1;2023-01-06 17:24:00;2023-01-07 05:24:00;8244.0;8964.0;Machine 19
22;0;2023-01-06 23:08:00;2023-01-07 00:08:00;8588.0;8648.0;Machine 18
22;1;2023-01-06 10:00:00;2023-01-06 22:00:00;7800.0;8520.0;Machine 20
23;0;2023-01-13 14:10:00;2023-01-13 18:10:00;18130.0;18370.0;Machine 18
23;1;2023-01-12 22:10:00;2023-01-13 14:10:00;17170.0;18130.0;Machine 17
23;2;2023-01-11 22:10:00;2023-01-12 22:10:00;15730.0;17170.0;Machine 15
23;3;2023-01-11 10:10:00;2023-01-11 22:10:00;15010.0;15730.0;Machine 10
23;4;2023-01-11 02:10:00;2023-01-11 10:10:00;14530.0;15010.0;Machine 09
23;5;2023-01-08 15:29:00;2023-01-08 21:29:00;11009.0;11369.0;Machine 05
23;6;2023-01-08 13:29:00;2023-01-08 15:29:00;10889.0;11009.0;Machine 12
23;7;2023-01-08 02:42:00;2023-01-08 10:42:00;10242.0;10722.0;Machine 19
23;8;2023-01-11 05:11:00;2023-01-11 17:11:00;14711.0;15431.0;Machine 04
23;9;2023-01-10 23:11:00;2023-01-11 05:11:00;14351.0;14711.0;Machine 03
23;10;2023-01-09 22:00:00;2023-01-10 08:00:00;12840.0;13440.0;Machine 01
23;11;2023-01-09 16:00:00;2023-01-09 22:00:00;12480.0;12840.0;Machine 03
24;0;2023-01-06 04:22:00;2023-01-06 07:22:00;7462.0;7642.0;Machine 18
24;1;2023-01-05 07:35:00;2023-01-05 15:35:00;6215.0;6695.0;Machine 17
24;2;2023-01-05 01:35:00;2023-01-05 07:35:00;5855.0;6215.0;Machine 07
24;3;2023-01-04 23:35:00;2023-01-05 01:35:00;5735.0;5855.0;Machine 12
24;4;2023-01-04 20:00:00;2023-01-04 23:00:00;5520.0;5700.0;Machine 10
24;5;2023-01-04 16:00:00;2023-01-04 20:00:00;5280.0;5520.0;Machine 06
25;0;2023-01-22 23:09:00;2023-01-23 11:09:00;31629.0;32349.0;Machine 18
25;1;2023-01-20 23:09:00;2023-01-22 23:09:00;28749.0;31629.0;Machine 17
25;2;2023-01-17 23:09:00;2023-01-20 23:09:00;24429.0;28749.0;Machine 16
25;3;2023-01-16 11:09:00;2023-01-17 23:09:00;22269.0;24429.0;Machine 10
25;4;2023-01-15 11:09:00;2023-01-16 11:09:00;20829.0;22269.0;Machine 09
25;5;2023-01-11 03:33:00;2023-01-11 21:33:00;14613.0;15693.0;Machine 08
25;6;2023-01-10 21:33:00;2023-01-11 03:33:00;14253.0;14613.0;Machine 12
25;7;2023-01-09 17:32:00;2023-01-10 17:32:00;12572.0;14012.0;Machine 19
25;8;2023-01-13 06:34:00;2023-01-14 18:34:00;17674.0;19834.0;Machine 04
25;9;2023-01-10 04:30:00;2023-01-10 22:30:00;13230.0;14310.0;Machine 03
25;10;2023-01-08 22:30:00;2023-01-10 04:30:00;11430.0;13230.0;Machine 02
25;11;2023-01-08 04:30:00;2023-01-08 22:30:00;10350.0;11430.0;Machine 03
26;0;2023-01-14 03:46:00;2023-01-14 07:46:00;18946.0;19186.0;Machine 18
26;1;2023-01-13 17:46:00;2023-01-14 03:46:00;18346.0;18946.0;Machine 14
26;2;2023-01-13 03:46:00;2023-01-13 17:46:00;17506.0;18346.0;Machine 09
26;3;2023-01-11 23:03:00;2023-01-12 09:03:00;15783.0;16383.0;Machine 10
26;4;2023-01-11 10:40:00;2023-01-11 16:40:00;15040.0;15400.0;Machine 06
26;5;2023-01-09 22:09:00;2023-01-10 02:09:00;12849.0;13089.0;Machine 12
26;6;2023-01-09 10:10:00;2023-01-09 18:10:00;12130.0;12610.0;Machine 20
27;0;2023-01-15 06:04:00;2023-01-15 10:04:00;20524.0;20764.0;Machine 18
27;1;2023-01-14 20:04:00;2023-01-15 06:04:00;19924.0;20524.0;Machine 13
27;2;2023-01-14 06:04:00;2023-01-14 20:04:00;19084.0;19924.0;Machine 09
27;3;2023-01-10 03:45:00;2023-01-10 13:45:00;13185.0;13785.0;Machine 11
27;4;2023-01-08 11:48:00;2023-01-08 17:48:00;10788.0;11148.0;Machine 07
27;5;2023-01-08 07:48:00;2023-01-08 11:48:00;10548.0;10788.0;Machine 12
27;6;2023-01-07 23:48:00;2023-01-08 07:48:00;10068.0;10548.0;Machine 20
28;0;2023-01-12 15:11:00;2023-01-12 19:11:00;16751.0;16991.0;Machine 18
28;1;2023-01-11 23:11:00;2023-01-12 15:11:00;15791.0;16751.0;Machine 17
28;2;2023-01-10 23:11:00;2023-01-11 23:11:00;14351.0;15791.0;Machine 16
28;3;2023-01-10 11:11:00;2023-01-10 23:11:00;13631.0;14351.0;Machine 10
28;4;2023-01-10 03:11:00;2023-01-10 11:11:00;13151.0;13631.0;Machine 09
28;5;2023-01-08 04:36:00;2023-01-08 10:36:00;10356.0;10716.0;Machine 08
28;6;2023-01-08 02:24:00;2023-01-08 04:24:00;10224.0;10344.0;Machine 12
28;7;2023-01-07 18:24:00;2023-01-08 02:24:00;9744.0;10224.0;Machine 19
28;8;2023-01-09 14:22:00;2023-01-10 02:22:00;12382.0;13102.0;Machine 04
28;9;2023-01-07 06:30:00;2023-01-07 12:30:00;9030.0;9390.0;Machine 03
28;10;2023-01-06 18:53:00;2023-01-07 04:53:00;8333.0;8933.0;Machine 02
28;11;2023-01-06 12:53:00;2023-01-06 18:53:00;7973.0;8333.0;Machine 03
29;0;2023-01-08 07:24:00;2023-01-08 10:24:00;10524.0;10704.0;Machine 18
29;1;2023-01-07 23:24:00;2023-01-08 07:24:00;10044.0;10524.0;Machine 17
29;2;2023-01-07 13:49:00;2023-01-07 19:49:00;9469.0;9829.0;Machine 07
29;3;2023-01-06 18:06:00;2023-01-06 20:06:00;8286.0;8406.0;Machine 12
29;4;2023-01-06 15:06:00;2023-01-06 18:06:00;8106.0;8286.0;Machine 11
29;5;2023-01-06 08:52:00;2023-01-06 12:52:00;7732.0;7972.0;Machine 06
