Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:20:00;2023-01-01 00:22:00;20.0;22.0;Machine 04
0;1;2023-01-01 00:17:00;2023-01-01 00:19:00;17.0;19.0;Machine 01
0;2;2023-01-01 00:02:00;2023-01-01 00:07:00;2.0;7.0;Machine 03
1;0;2023-01-01 00:23:00;2023-01-01 00:25:00;23.0;25.0;Machine 01
1;1;2023-01-01 00:21:00;2023-01-01 00:23:00;21.0;23.0;Machine 02
1;2;2023-01-01 00:17:00;2023-01-01 00:22:00;17.0;22.0;Machine 03
2;0;2023-01-01 00:22:00;2023-01-01 00:26:00;22.0;26.0;Machine 00
2;1;2023-01-01 00:12:00;2023-01-01 00:17:00;12.0;17.0;Machine 02
2;2;2023-01-01 00:07:00;2023-01-01 00:11:00;7.0;11.0;Machine 01
3;0;2023-01-01 00:12:00;2023-01-01 00:16:00;12.0;16.0;Machine 04
3;1;2023-01-01 00:10:00;2023-01-01 00:12:00;10.0;12.0;Machine 00
3;2;2023-01-01 00:07:00;2023-01-01 00:10:00;7.0;10.0;Machine 06
4;0;2023-01-01 00:04:00;2023-01-01 00:06:00;4.0;6.0;Machine 04
4;1;2023-01-01 00:01:00;2023-01-01 00:03:00;1.0;3.0;Machine 06
4;2;2023-01-01 00:00:00;2023-01-01 00:04:00;0.0;4.0;Machine 02
5;0;2023-01-01 00:20:00;2023-01-01 00:22:00;20.0;22.0;Machine 06
5;1;2023-01-01 00:09:00;2023-01-01 00:13:00;9.0;13.0;Machine 03
5;2;2023-01-01 00:17:00;2023-01-01 00:20:00;17.0;20.0;Machine 05
6;0;2023-01-01 00:02:00;2023-01-01 00:04:00;2.0;4.0;Machine 00
6;1;2023-01-01 00:00:00;2023-01-01 00:02:00;0.0;2.0;Machine 01
6;2;2023-01-01 00:00:00;2023-01-01 00:02:00;0.0;2.0;Machine 05
