Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:29:00;2023-01-01 00:33:00;29.0;33.0;Machine 01
0;1;2023-01-01 00:00:00;2023-01-01 00:02:00;0.0;2.0;Machine 01
0;2;2023-01-01 00:26:00;2023-01-01 00:29:00;26.0;29.0;Machine 02
0;3;2023-01-01 00:24:00;2023-01-01 00:26:00;24.0;26.0;Machine 07
1;0;2023-01-01 00:06:00;2023-01-01 00:08:00;6.0;8.0;Machine 01
1;1;2023-01-01 00:03:00;2023-01-01 00:06:00;3.0;6.0;Machine 05
1;2;2023-01-01 00:04:00;2023-01-01 00:06:00;4.0;6.0;Machine 02
1;3;2023-01-01 00:00:00;2023-01-01 00:02:00;0.0;2.0;Machine 04
2;0;2023-01-01 00:17:00;2023-01-01 00:19:00;16.999999999999943;18.999999999999943;Machine 03
2;1;2023-01-01 00:15:00;2023-01-01 00:17:00;15.0;17.0;Machine 04
2;2;2023-01-01 00:14:00;2023-01-01 00:16:00;14.0;16.0;Machine 07
2;3;2023-01-01 00:12:00;2023-01-01 00:14:00;12.0;14.0;Machine 00
3;0;2023-01-01 00:30:00;2023-01-01 00:32:00;30.000000000000355;32.000000000000355;Machine 06
3;1;2023-01-01 00:25:00;2023-01-01 00:30:00;24.99999999999966;29.99999999999966;Machine 03
3;2;2023-01-01 00:28:00;2023-01-01 00:30:00;28.000000000000355;30.000000000000355;Machine 05
3;3;2023-01-01 00:15:00;2023-01-01 00:18:00;14.999999999999998;18.0;Machine 05
4;0;2023-01-01 00:20:00;2023-01-01 00:23:00;20.0;23.0;Machine 01
4;1;2023-01-01 00:01:00;2023-01-01 00:03:00;1.0;3.0;Machine 03
4;2;2023-01-01 00:04:00;2023-01-01 00:09:00;3.9999999999999996;9.0;Machine 00
4;3;2023-01-01 00:08:00;2023-01-01 00:12:00;8.0;12.0;Machine 05
5;0;2023-01-01 00:32:00;2023-01-01 00:34:00;32.0;34.0;Machine 04
5;1;2023-01-01 00:23:00;2023-01-01 00:26:00;23.0;26.0;Machine 04
5;2;2023-01-01 00:20:00;2023-01-01 00:24:00;20.0;24.0;Machine 05
5;3;2023-01-01 00:14:00;2023-01-01 00:16:00;14.000000000000131;16.00000000000013;Machine 06
6;0;2023-01-01 00:20:00;2023-01-01 00:24:00;20.0;24.0;Machine 00
6;1;2023-01-01 00:16:00;2023-01-01 00:20:00;16.0;20.0;Machine 02
6;2;2023-01-01 00:07:00;2023-01-01 00:09:00;7.0;9.0;Machine 03
6;3;2023-01-01 00:02:00;2023-01-01 00:04:00;1.9999999999998876;3.9999999999998876;Machine 06
7;0;2023-01-01 00:47:00;2023-01-01 00:50:00;46.999999999999815;49.999999999999815;Machine 00
7;1;2023-01-01 00:43:00;2023-01-01 00:47:00;42.999999999999815;46.999999999999815;Machine 03
7;2;2023-01-01 00:39:00;2023-01-01 00:42:00;38.999999999999716;41.999999999999716;Machine 01
7;3;2023-01-01 00:41:00;2023-01-01 00:43:00;40.999999999999815;42.999999999999815;Machine 06
8;0;2023-01-01 00:07:00;2023-01-01 00:10:00;6.999999999999888;9.999999999999888;Machine 06
8;1;2023-01-01 00:02:00;2023-01-01 00:05:00;2.0000000000000124;5.000000000000012;Machine 07
8;2;2023-01-01 00:05:00;2023-01-01 00:07:00;5.000000000000001;7.000000000000001;Machine 04
8;3;2023-01-01 00:00:00;2023-01-01 00:02:00;0.0;2.0;Machine 02
