Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:07:00;2023-01-01 00:11:00;7.0;11.0;Machine 07
0;1;2023-01-01 00:04:00;2023-01-01 00:07:00;4.0;7.0;Machine 00
0;2;2023-01-01 00:00:00;2023-01-01 00:04:00;0.0;4.0;Machine 02
0;3;2023-01-01 00:03:00;2023-01-01 00:05:00;3.0;5.0;Machine 07
1;0;2023-01-01 00:21:00;2023-01-01 00:26:00;21.0;26.0;Machine 03
1;1;2023-01-01 00:13:00;2023-01-01 00:17:00;13.0;17.0;Machine 00
1;2;2023-01-01 00:17:00;2023-01-01 00:21:00;17.0;21.0;Machine 05
1;3;2023-01-01 00:07:00;2023-01-01 00:10:00;7.0;10.0;Machine 02
2;0;2023-01-01 00:10:00;2023-01-01 00:12:00;10.0;12.0;Machine 06
2;1;2023-01-01 00:01:00;2023-01-01 00:04:00;1.0;4.0;Machine 05
2;2;2023-01-01 00:04:00;2023-01-01 00:06:00;4.0;6.0;Machine 01
2;3;2023-01-01 00:02:00;2023-01-01 00:07:00;2.0;7.0;Machine 04
3;0;2023-01-01 00:31:00;2023-01-01 00:33:00;31.0;33.0;Machine 07
3;1;2023-01-01 00:25:00;2023-01-01 00:28:00;25.0;28.0;Machine 06
3;2;2023-01-01 00:21:00;2023-01-01 00:24:00;21.0;24.0;Machine 07
3;3;2023-01-01 00:15:00;2023-01-01 00:17:00;15.0;17.0;Machine 07
4;0;2023-01-01 00:21:00;2023-01-01 00:23:00;21.0;23.0;Machine 06
4;1;2023-01-01 00:05:00;2023-01-01 00:09:00;5.0;9.0;Machine 03
4;2;2023-01-01 00:14:00;2023-01-01 00:19:00;14.0;19.0;Machine 01
4;3;2023-01-01 00:19:00;2023-01-01 00:21:00;19.0;21.0;Machine 00
5;0;2023-01-01 00:42:00;2023-01-01 00:45:00;42.0;45.0;Machine 01
5;1;2023-01-01 00:15:00;2023-01-01 00:19:00;15.0;19.0;Machine 03
5;2;2023-01-01 00:39:00;2023-01-01 00:42:00;39.0;42.0;Machine 07
5;3;2023-01-01 00:35:00;2023-01-01 00:39:00;35.0;39.0;Machine 03
6;0;2023-01-01 00:17:00;2023-01-01 00:19:00;17.0;19.0;Machine 02
6;1;2023-01-01 00:10:00;2023-01-01 00:12:00;10.0;12.0;Machine 05
6;2;2023-01-01 00:13:00;2023-01-01 00:17:00;13.0;17.0;Machine 04
6;3;2023-01-01 00:03:00;2023-01-01 00:07:00;3.0;7.0;Machine 06
7;0;2023-01-01 00:38:00;2023-01-01 00:40:00;38.0;40.0;Machine 04
7;1;2023-01-01 00:27:00;2023-01-01 00:29:00;27.0;29.0;Machine 02
7;2;2023-01-01 00:00:00;2023-01-01 00:03:00;0.0;3.0;Machine 03
7;3;2023-01-01 00:34:00;2023-01-01 00:38:00;34.0;38.0;Machine 06
8;0;2023-01-01 00:36:00;2023-01-01 00:41:00;36.0;41.0;Machine 05
8;1;2023-01-01 00:25:00;2023-01-01 00:30:00;25.0;30.0;Machine 04
8;2;2023-01-01 00:30:00;2023-01-01 00:33:00;30.0;33.0;Machine 01
8;3;2023-01-01 00:33:00;2023-01-01 00:36:00;33.0;36.0;Machine 00
