Job;Op;Start;Finish;Start_f;Finish_f;Resource
4;0;2023-01-01 00:00:00.000000000;2023-01-01 02:08:00.000000000;0.0;128.0;Machine 1
2;0;2023-01-01 02:24:00.000000000;2023-01-01 03:51:00.000000000;143.99999999999878;230.99999999999878;Machine 1
1;0;2023-01-01 04:02:00.000000000;2023-01-01 07:36:00.000000000;241.9999999999983;455.9999999999983;Machine 1
3;0;2023-01-01 00:00:00.000000000;2023-01-01 01:05:00.000000000;0.0;65.0;Machine 2
6;0;2023-01-01 01:27:00.000000000;2023-01-01 04:04:00.000000000;86.99999999999923;243.99999999999923;Machine 2
4;2;2023-01-01 04:20:00.000000000;2023-01-01 06:00:00.000000000;259.99999999999886;359.99999999999886;Machine 2
1;1;2023-01-01 07:36:00.000000000;2023-01-01 08:42:00.000000000;455.9999999999976;521.9999999999976;Machine 2
0;0;2023-01-01 00:00:00.000000000;2023-01-01 01:40:00.000000000;0.0;100.0;Machine 3
5;1;2023-01-01 02:34:00.000000000;2023-01-01 04:37:00.000000000;153.99999999999636;276.99999999999636;Machine 3
6;1;2023-01-01 04:51:59.999954340;2023-01-01 06:55:59.999954340;291.9999992391704;415.9999992391704;Machine 3
7;0;2023-01-01 07:06:59.999954340;2023-01-01 11:23:59.999954340;426.9999992391706;683.9999992391706;Machine 3
5;0;2023-01-01 00:00:00.000000000;2023-01-01 02:34:00.000000000;0.0;154.0;Machine 4
4;1;2023-01-01 02:48:59.999949960;2023-01-01 03:53:59.999949960;168.99999916553497;233.99999916553497;Machine 4
0;2;2023-01-01 04:09:59.999946960;2023-01-01 06:39:59.999946960;249.99999911610044;399.9999991161004;Machine 4
4;3;2023-01-01 06:54:59.999946960;2023-01-01 09:39:59.999946960;414.9999991161003;579.9999991161003;Machine 4
3;1;2023-01-01 01:05:00.000000000;2023-01-01 03:58:00.000000000;64.99999999999932;237.99999999999932;Machine 5
5;2;2023-01-01 04:37:00.000000000;2023-01-01 06:37:00.000000000;276.9999999999982;396.9999999999982;Machine 5
2;2;2023-01-01 06:52:00.000000000;2023-01-01 08:32:00.000000000;411.99999999999363;511.99999999999363;Machine 5
6;2;2023-01-01 08:48:59.999956800;2023-01-01 11:13:59.999956800;528.9999992796335;673.9999992796335;Machine 5
6;3;2023-01-01 11:27:59.999956800;2023-01-01 13:47:59.999956800;687.9999992796356;827.9999992796356;Machine 5
7;2;2023-01-01 15:07:59.999947440;2023-01-01 17:32:59.999947440;907.9999991235917;1052.9999991235918;Machine 5
3;2;2023-01-01 03:58:00.000000000;2023-01-01 06:14:00.000000000;237.99999999999113;373.99999999999113;Machine 6
3;3;2023-01-01 06:27:00.000000000;2023-01-01 09:17:00.000000000;386.9999999999907;556.9999999999907;Machine 6
1;2;2023-01-01 09:32:59.999950860;2023-01-01 11:07:59.999950860;572.9999991814221;667.9999991814221;Machine 6
7;1;2023-01-01 11:23:59.999947440;2023-01-01 15:07:59.999947440;683.9999991236092;907.9999991236092;Machine 6
7;3;2023-01-01 17:32:59.999954340;2023-01-01 20:02:59.999954340;1052.9999992391686;1202.9999992391686;Machine 6
0;1;2023-01-01 01:40:00.000000000;2023-01-01 03:43:00.000000000;99.99999999999977;222.99999999999977;Machine 7
2;1;2023-01-01 04:01:59.999955420;2023-01-01 06:26:59.999955420;241.99999925736182;386.9999992573618;Machine 7
5;3;2023-01-01 06:41:59.999955120;2023-01-01 07:31:59.999955120;401.9999992523618;451.9999992523618;Machine 7
0;3;2023-01-01 07:47:59.999955120;2023-01-01 11:17:59.999955120;467.99999925234806;677.9999992523481;Machine 7
1;3;2023-01-01 11:31:59.999955120;2023-01-01 14:01:59.999955120;691.999999252348;841.999999252348;Machine 7
2;3;2023-01-01 14:16:59.999955120;2023-01-01 17:01:59.999955120;856.9999992522808;1021.9999992522808;Machine 7
