Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-02 15:40:00;2023-01-02 18:05:00;2380.0;2525.0;Machine 07
0;1;2023-01-02 09:37:00;2023-01-02 12:17:00;2017.0;2177.0;Machine 04
0;2;2023-01-02 05:52:00;2023-01-02 07:54:00;1792.0;1914.0;Machine 06
0;3;2023-01-02 01:46:00;2023-01-02 05:52:00;1546.0;1792.0;Machine 00
1;0;2023-01-01 23:40:00;2023-01-02 02:10:00;1420.0;1570.0;Machine 07
1;1;2023-01-01 21:10:00;2023-01-01 23:40:00;1270.0;1420.0;Machine 06
1;2;2023-01-01 17:53:00;2023-01-01 18:59:00;1073.0;1139.0;Machine 01
1;3;2023-01-01 13:48:00;2023-01-01 17:22:00;828.0;1042.0;Machine 00
2;0;2023-01-02 07:09:00;2023-01-02 09:54:00;1869.0;2034.0;Machine 07
2;1;2023-01-02 04:36:00;2023-01-02 07:09:00;1716.0;1869.0;Machine 05
2;2;2023-01-02 00:17:00;2023-01-02 03:17:00;1457.0;1637.0;Machine 02
2;3;2023-01-01 08:00:00;2023-01-01 09:02:00;480.0;542.0;Machine 01
3;0;2023-01-02 23:20:00;2023-01-03 03:30:00;2840.0;3090.0;Machine 04
3;1;2023-01-02 21:04:00;2023-01-02 23:20:00;2704.0;2840.0;Machine 05
3;2;2023-01-02 13:17:00;2023-01-02 17:27:00;2237.0;2487.0;Machine 02
3;3;2023-01-02 10:25:00;2023-01-02 11:52:00;2065.0;2152.0;Machine 00
4;0;2023-01-01 17:20:00;2023-01-01 20:20:00;1040.0;1220.0;Machine 05
4;1;2023-01-01 11:36:00;2023-01-01 13:16:00;696.0;796.0;Machine 01
4;2;2023-01-01 10:08:00;2023-01-01 11:34:00;608.0;694.0;Machine 06
4;3;2023-01-01 08:00:00;2023-01-01 10:08:00;480.0;608.0;Machine 00
5;0;2023-01-02 00:40:00;2023-01-02 02:40:00;1480.0;1600.0;Machine 03
5;1;2023-01-01 22:40:00;2023-01-02 00:40:00;1360.0;1480.0;Machine 04
5;2;2023-01-01 17:13:00;2023-01-01 19:43:00;1033.0;1183.0;Machine 03
5;3;2023-01-01 08:00:00;2023-01-01 10:34:00;480.0;634.0;Machine 03
6;0;2023-01-01 17:23:00;2023-01-01 19:43:00;1043.0;1183.0;Machine 04
6;1;2023-01-01 13:13:00;2023-01-01 15:58:00;793.0;958.0;Machine 05
6;2;2023-01-01 10:25:00;2023-01-01 13:13:00;625.0;793.0;Machine 04
6;3;2023-01-01 08:00:00;2023-01-01 10:25:00;480.0;625.0;Machine 02
7;0;2023-01-03 22:35:00;2023-01-04 01:05:00;4235.0;4385.0;Machine 06
7;1;2023-01-03 19:50:00;2023-01-03 22:35:00;4070.0;4235.0;Machine 05
7;2;2023-01-03 15:22:00;2023-01-03 19:50:00;3802.0;4070.0;Machine 04
7;3;2023-01-03 11:05:00;2023-01-03 15:22:00;3545.0;3802.0;Machine 02
8;0;2023-01-02 19:45:00;2023-01-02 22:35:00;2625.0;2795.0;Machine 07
8;1;2023-01-02 17:06:00;2023-01-02 17:56:00;2466.0;2516.0;Machine 06
8;2;2023-01-02 13:26:00;2023-01-02 17:06:00;2246.0;2466.0;Machine 03
8;3;2023-01-02 09:55:00;2023-01-02 12:25:00;2035.0;2185.0;Machine 01
9;0;2023-01-03 11:50:00;2023-01-03 14:20:00;3590.0;3740.0;Machine 06
9;1;2023-01-03 09:25:00;2023-01-03 11:50:00;3445.0;3590.0;Machine 04
9;2;2023-01-03 05:41:00;2023-01-03 09:25:00;3221.0;3445.0;Machine 05
9;3;2023-01-03 01:37:00;2023-01-03 05:41:00;2977.0;3221.0;Machine 03
10;0;2023-01-02 10:26:00;2023-01-02 12:56:00;2066.0;2216.0;Machine 05
10;1;2023-01-01 19:06:00;2023-01-01 19:56:00;1146.0;1196.0;Machine 06
10;2;2023-01-01 15:53:00;2023-01-01 18:53:00;953.0;1133.0;Machine 02
10;3;2023-01-01 11:35:00;2023-01-01 14:05:00;695.0;845.0;Machine 02
11;0;2023-01-03 03:29:00;2023-01-03 07:19:00;3089.0;3319.0;Machine 07
11;1;2023-01-03 00:31:00;2023-01-03 03:29:00;2911.0;3089.0;Machine 06
11;2;2023-01-02 20:47:00;2023-01-03 00:31:00;2687.0;2911.0;Machine 02
11;3;2023-01-01 23:16:00;2023-01-02 05:13:00;1396.0;1753.0;Machine 01
