Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:23:00;2023-01-01 00:25:00;23.0;25.0;Machine 05
0;1;2023-01-01 00:19:00;2023-01-01 00:23:00;19.0;23.0;Machine 00
0;2;2023-01-01 00:05:00;2023-01-01 00:08:00;5.0;8.0;Machine 06
1;0;2023-01-01 00:08:00;2023-01-01 00:10:00;8.0;10.0;Machine 02
1;1;2023-01-01 00:03:00;2023-01-01 00:07:00;3.0;7.0;Machine 01
1;2;2023-01-01 00:01:00;2023-01-01 00:04:00;1.0;4.0;Machine 00
2;0;2023-01-01 00:12:00;2023-01-01 00:14:00;12.0;14.0;Machine 04
2;1;2023-01-01 00:04:00;2023-01-01 00:06:00;4.0;6.0;Machine 04
2;2;2023-01-01 00:01:00;2023-01-01 00:04:00;1.0;4.0;Machine 02
3;0;2023-01-01 00:22:00;2023-01-01 00:25:00;22.0;25.0;Machine 02
3;1;2023-01-01 00:19:00;2023-01-01 00:22:00;19.0;22.0;Machine 03
3;2;2023-01-01 00:12:00;2023-01-01 00:17:00;12.0;17.0;Machine 02
4;0;2023-01-01 00:23:00;2023-01-01 00:25:00;23.0;25.0;Machine 01
4;1;2023-01-01 00:18:00;2023-01-01 00:23:00;18.0;23.0;Machine 04
4;2;2023-01-01 00:19:00;2023-01-01 00:22:00;19.0;22.0;Machine 06
5;0;2023-01-01 00:12:00;2023-01-01 00:16:00;12.0;16.0;Machine 06
5;1;2023-01-01 00:08:00;2023-01-01 00:11:00;8.0;11.0;Machine 00
5;2;2023-01-01 00:00:00;2023-01-01 00:02:00;0.0;2.0;Machine 06
6;0;2023-01-01 00:12:00;2023-01-01 00:14:00;12.0;14.0;Machine 03
6;1;2023-01-01 00:02:00;2023-01-01 00:04:00;2.0;4.0;Machine 05
6;2;2023-01-01 00:08:00;2023-01-01 00:10:00;8.0;10.0;Machine 05
7;0;2023-01-01 00:15:00;2023-01-01 00:17:00;15.0;17.0;Machine 05
7;1;2023-01-01 00:12:00;2023-01-01 00:15:00;12.0;15.0;Machine 01
7;2;2023-01-01 00:05:00;2023-01-01 00:07:00;5.0;7.0;Machine 03
