Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:31:00;2023-01-01 00:34:00;31.0;34.0;Machine 03
0;1;2023-01-01 00:29:00;2023-01-01 00:31:00;29.0;31.0;Machine 02
0;2;2023-01-01 00:25:00;2023-01-01 00:27:00;25.0;27.0;Machine 06
0;3;2023-01-01 00:08:00;2023-01-01 00:11:00;8.0;11.0;Machine 03
1;0;2023-01-01 00:15:00;2023-01-01 00:17:00;15.0;17.0;Machine 01
1;1;2023-01-01 00:05:00;2023-01-01 00:10:00;5.0;10.0;Machine 00
1;2;2023-01-01 00:10:00;2023-01-01 00:15:00;10.0;15.0;Machine 06
1;3;2023-01-01 00:01:00;2023-01-01 00:03:00;1.0;3.0;Machine 04
2;0;2023-01-01 00:13:00;2023-01-01 00:17:00;13.0;17.0;Machine 05
2;1;2023-01-01 00:08:00;2023-01-01 00:10:00;8.0;10.0;Machine 02
2;2;2023-01-01 00:06:00;2023-01-01 00:08:00;6.0;8.0;Machine 04
2;3;2023-01-01 00:00:00;2023-01-01 00:03:00;0.0;3.0;Machine 03
3;0;2023-01-01 00:37:00;2023-01-01 00:39:00;37.0;39.0;Machine 05
3;1;2023-01-01 00:23:00;2023-01-01 00:25:00;23.0;25.0;Machine 05
3;2;2023-01-01 00:35:00;2023-01-01 00:37:00;35.0;37.0;Machine 02
3;3;2023-01-01 00:30:00;2023-01-01 00:35:00;30.0;35.0;Machine 06
4;0;2023-01-01 00:18:00;2023-01-01 00:20:00;18.0;20.0;Machine 00
4;1;2023-01-01 00:03:00;2023-01-01 00:05:00;3.0;5.0;Machine 05
4;2;2023-01-01 00:16:00;2023-01-01 00:18:00;16.0;18.0;Machine 03
4;3;2023-01-01 00:01:00;2023-01-01 00:03:00;1.0;3.0;Machine 02
5;0;2023-01-01 00:08:00;2023-01-01 00:12:00;8.0;12.0;Machine 01
5;1;2023-01-01 00:03:00;2023-01-01 00:06:00;3.0;6.0;Machine 01
5;2;2023-01-01 00:02:00;2023-01-01 00:06:00;2.0;6.0;Machine 06
5;3;2023-01-01 00:01:00;2023-01-01 00:03:00;1.0;3.0;Machine 00
6;0;2023-01-01 00:28:00;2023-01-01 00:30:00;28.0;30.0;Machine 04
6;1;2023-01-01 00:20:00;2023-01-01 00:24:00;20.0;24.0;Machine 02
6;2;2023-01-01 00:22:00;2023-01-01 00:25:00;22.0;25.0;Machine 00
6;3;2023-01-01 00:14:00;2023-01-01 00:17:00;14.0;17.0;Machine 02
7;0;2023-01-01 00:33:00;2023-01-01 00:37:00;33.0;37.0;Machine 01
7;1;2023-01-01 00:23:00;2023-01-01 00:25:00;23.0;25.0;Machine 03
7;2;2023-01-01 00:28:00;2023-01-01 00:33:00;28.0;33.0;Machine 00
7;3;2023-01-01 00:13:00;2023-01-01 00:18:00;13.0;18.0;Machine 04
