Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:20:00;2023-01-01 00:22:00;20.0;22.0;Machine 04
0;1;2023-01-01 00:18:00;2023-01-01 00:20:00;18.0;20.0;Machine 01
0;2;2023-01-01 00:07:00;2023-01-01 00:12:00;7.0;12.0;Machine 03
1;0;2023-01-01 00:26:00;2023-01-01 00:28:00;26.0;28.0;Machine 01
1;1;2023-01-01 00:24:00;2023-01-01 00:26:00;24.0;26.0;Machine 00
1;2;2023-01-01 00:21:00;2023-01-01 00:26:00;21.0;26.0;Machine 03
2;0;2023-01-01 00:18:00;2023-01-01 00:20:00;18.0;20.0;Machine 02
2;1;2023-01-01 00:07:00;2023-01-01 00:12:00;7.0;12.0;Machine 02
2;2;2023-01-01 00:03:00;2023-01-01 00:07:00;3.0;7.0;Machine 01
3;0;2023-01-01 00:12:00;2023-01-01 00:16:00;12.0;16.0;Machine 04
3;1;2023-01-01 00:10:00;2023-01-01 00:12:00;10.0;12.0;Machine 00
3;2;2023-01-01 00:07:00;2023-01-01 00:10:00;7.0;10.0;Machine 06
4;0;2023-01-01 00:04:00;2023-01-01 00:06:00;4.0;6.0;Machine 04
4;1;2023-01-01 00:01:00;2023-01-01 00:03:00;1.0;3.0;Machine 06
4;2;2023-01-01 00:00:00;2023-01-01 00:04:00;0.0;4.0;Machine 02
5;0;2023-01-01 00:20:00;2023-01-01 00:22:00;20.0;22.0;Machine 06
5;1;2023-01-01 00:15:00;2023-01-01 00:20:00;15.0;20.0;Machine 05
5;2;2023-01-01 00:10:00;2023-01-01 00:13:00;10.0;13.0;Machine 05
6;0;2023-01-01 00:05:00;2023-01-01 00:07:00;5.0;7.0;Machine 00
6;1;2023-01-01 00:00:00;2023-01-01 00:05:00;0.0;5.0;Machine 05
6;2;2023-01-01 00:00:00;2023-01-01 00:04:00;0.0;4.0;Machine 03
