Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 14:24:00;2023-01-01 16:49:00;864.0;1009.0;Machine 07
0;1;2023-01-01 11:54:00;2023-01-01 14:24:00;714.0;864.0;Machine 03
0;2;2023-01-01 09:40:00;2023-01-01 11:42:00;580.0;702.0;Machine 06
0;3;2023-01-01 08:00:00;2023-01-01 09:40:00;480.0;580.0;Machine 02
1;0;2023-01-01 20:54:00;2023-01-01 22:54:00;1254.0;1374.0;Machine 04
1;1;2023-01-01 18:19:00;2023-01-01 20:49:00;1099.0;1249.0;Machine 06
1;2;2023-01-01 17:13:00;2023-01-01 18:19:00;1033.0;1099.0;Machine 01
1;3;2023-01-01 13:39:00;2023-01-01 17:13:00;819.0;1033.0;Machine 00
2;0;2023-01-01 22:53:00;2023-01-02 01:38:00;1373.0;1538.0;Machine 07
2;1;2023-01-01 14:04:00;2023-01-01 15:44:00;844.0;944.0;Machine 04
2;2;2023-01-01 09:02:00;2023-01-01 10:47:00;542.0;647.0;Machine 03
2;3;2023-01-01 08:00:00;2023-01-01 09:02:00;480.0;542.0;Machine 01
3;0;2023-01-01 18:28:00;2023-01-01 21:18:00;1108.0;1278.0;Machine 05
3;1;2023-01-01 12:20:00;2023-01-01 14:36:00;740.0;876.0;Machine 05
3;2;2023-01-01 09:27:00;2023-01-01 12:20:00;567.0;740.0;Machine 04
3;3;2023-01-01 08:00:00;2023-01-01 09:27:00;480.0;567.0;Machine 00
4;0;2023-01-02 09:19:00;2023-01-02 12:04:00;1999.0;2164.0;Machine 07
4;1;2023-01-02 07:54:00;2023-01-02 09:19:00;1914.0;1999.0;Machine 05
4;2;2023-01-01 20:47:00;2023-01-01 21:52:00;1247.0;1312.0;Machine 03
4;3;2023-01-01 18:39:00;2023-01-01 20:47:00;1119.0;1247.0;Machine 00
5;0;2023-01-02 02:15:00;2023-01-02 03:05:00;1575.0;1625.0;Machine 06
5;1;2023-01-02 00:15:00;2023-01-02 02:15:00;1455.0;1575.0;Machine 04
5;2;2023-01-01 17:35:00;2023-01-01 19:37:00;1055.0;1177.0;Machine 02
5;3;2023-01-01 12:07:00;2023-01-01 14:32:00;727.0;872.0;Machine 01
6;0;2023-01-02 17:31:00;2023-01-02 19:51:00;2491.0;2631.0;Machine 04
6;1;2023-01-02 14:43:00;2023-01-02 17:28:00;2323.0;2488.0;Machine 05
6;2;2023-01-02 12:39:00;2023-01-02 14:43:00;2199.0;2323.0;Machine 02
6;3;2023-01-02 10:02:00;2023-01-02 12:39:00;2042.0;2199.0;Machine 01
7;0;2023-01-02 14:48:00;2023-01-02 17:18:00;2328.0;2478.0;Machine 07
7;1;2023-01-02 11:21:00;2023-01-02 14:19:00;2121.0;2299.0;Machine 06
7;2;2023-01-02 06:53:00;2023-01-02 11:21:00;1853.0;2121.0;Machine 04
7;3;2023-01-02 00:54:00;2023-01-02 05:11:00;1494.0;1751.0;Machine 02
8;0;2023-01-02 19:49:00;2023-01-02 22:39:00;2629.0;2799.0;Machine 07
8;1;2023-01-02 18:47:00;2023-01-02 19:37:00;2567.0;2617.0;Machine 06
8;2;2023-01-02 08:37:00;2023-01-02 11:37:00;1957.0;2137.0;Machine 02
8;3;2023-01-02 05:04:00;2023-01-02 07:34:00;1744.0;1894.0;Machine 01
