Job;Op;Start;Finish;Start_f;Finish_f;Resource
0;0;2023-01-01 00:10:00;2023-01-01 00:13:00;10.0;13.0;Machine 05
0;1;2023-01-01 00:07:00;2023-01-01 00:10:00;7.0;10.0;Machine 00
0;2;2023-01-01 00:04:00;2023-01-01 00:06:00;4.0;6.0;Machine 06
0;3;2023-01-01 00:02:00;2023-01-01 00:04:00;2.0;4.0;Machine 04
1;0;2023-01-01 00:35:00;2023-01-01 00:37:00;35.0;37.0;Machine 01
1;1;2023-01-01 00:30:00;2023-01-01 00:35:00;30.0;35.0;Machine 00
1;2;2023-01-01 00:25:00;2023-01-01 00:30:00;25.0;30.0;Machine 06
1;3;2023-01-01 00:01:00;2023-01-01 00:05:00;1.0;5.0;Machine 05
2;0;2023-01-01 00:18:00;2023-01-01 00:20:00;18.0;20.0;Machine 02
2;1;2023-01-01 00:03:00;2023-01-01 00:05:00;3.0;5.0;Machine 02
2;2;2023-01-01 00:15:00;2023-01-01 00:18:00;15.0;18.0;Machine 00
2;3;2023-01-01 00:00:00;2023-01-01 00:03:00;0.0;3.0;Machine 03
3;0;2023-01-01 00:18:00;2023-01-01 00:20:00;18.0;20.0;Machine 05
3;1;2023-01-01 00:06:00;2023-01-01 00:09:00;6.0;9.0;Machine 04
3;2;2023-01-01 00:15:00;2023-01-01 00:17:00;15.0;17.0;Machine 04
3;3;2023-01-01 00:09:00;2023-01-01 00:14:00;9.0;14.0;Machine 06
4;0;2023-01-01 00:18:00;2023-01-01 00:20:00;18.0;20.0;Machine 03
4;1;2023-01-01 00:00:00;2023-01-01 00:03:00;0.0;3.0;Machine 00
4;2;2023-01-01 00:13:00;2023-01-01 00:15:00;13.0;15.0;Machine 03
4;3;2023-01-01 00:01:00;2023-01-01 00:04:00;1.0;4.0;Machine 01
5;0;2023-01-01 00:26:00;2023-01-01 00:30:00;26.0;30.0;Machine 01
5;1;2023-01-01 00:21:00;2023-01-01 00:24:00;21.0;24.0;Machine 01
5;2;2023-01-01 00:17:00;2023-01-01 00:21:00;17.0;21.0;Machine 06
5;3;2023-01-01 00:24:00;2023-01-01 00:26:00;24.0;26.0;Machine 00
6;0;2023-01-01 00:39:00;2023-01-01 00:41:00;39.0;41.0;Machine 02
6;1;2023-01-01 00:09:00;2023-01-01 00:13:00;9.0;13.0;Machine 02
6;2;2023-01-01 00:36:00;2023-01-01 00:39:00;36.0;39.0;Machine 05
6;3;2023-01-01 00:34:00;2023-01-01 00:36:00;34.0;36.0;Machine 04
7;0;2023-01-01 00:40:00;2023-01-01 00:44:00;40.0;44.0;Machine 01
7;1;2023-01-01 00:30:00;2023-01-01 00:33:00;30.0;33.0;Machine 02
7;2;2023-01-01 00:33:00;2023-01-01 00:37:00;33.0;37.0;Machine 03
7;3;2023-01-01 00:25:00;2023-01-01 00:30:00;25.0;30.0;Machine 04
