Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 0;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 13
Job 0;2023-01-01 00:20:00;2023-01-01 00:40:00;Machine 12
Job 0;2023-01-01 00:40:00;2023-01-01 01:03:00;Machine 17
Job 0;2023-01-01 01:03:00;2023-01-01 01:23:00;Machine 38
Job 1;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 2
Job 1;2023-01-01 00:19:00;2023-01-01 00:32:00;Machine 31
Job 1;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 25
Job 1;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 5
Job 1;2023-01-01 00:52:00;2023-01-01 01:02:00;Machine 37
Job 10;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 1
Job 10;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 8
Job 10;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 11
Job 10;2023-01-01 00:33:00;2023-01-01 00:46:00;Machine 27
Job 10;2023-01-01 00:46:00;2023-01-01 00:58:00;Machine 39
Job 11;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 3
Job 11;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 11
Job 11;2023-01-01 00:21:00;2023-01-01 00:33:00;Machine 7
Job 11;2023-01-01 00:33:00;2023-01-01 00:53:00;Machine 9
Job 11;2023-01-01 00:53:00;2023-01-01 01:08:00;Machine 38
Job 12;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 4
Job 12;2023-01-01 00:16:00;2023-01-01 00:27:00;Machine 24
Job 12;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 12
Job 12;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 7
Job 12;2023-01-01 00:47:00;2023-01-01 01:02:00;Machine 39
Job 13;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 13;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 29
Job 13;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 6
Job 13;2023-01-01 00:31:00;2023-01-01 00:44:00;Machine 15
Job 13;2023-01-01 00:44:00;2023-01-01 00:54:00;Machine 38
Job 14;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 14;2023-01-01 00:13:00;2023-01-01 00:24:00;Machine 27
Job 14;2023-01-01 00:24:00;2023-01-01 00:36:00;Machine 5
Job 14;2023-01-01 00:36:00;2023-01-01 00:51:00;Machine 33
Job 14;2023-01-01 00:51:00;2023-01-01 01:05:00;Machine 38
Job 15;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 15;2023-01-01 00:11:00;2023-01-01 00:28:00;Machine 25
Job 15;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 18
Job 15;2023-01-01 00:38:00;2023-01-01 00:57:00;Machine 15
Job 15;2023-01-01 00:57:00;2023-01-01 01:07:00;Machine 38
Job 16;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 16;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 14
Job 16;2023-01-01 00:23:00;2023-01-01 00:34:00;Machine 36
Job 16;2023-01-01 00:34:00;2023-01-01 00:46:00;Machine 15
Job 16;2023-01-01 00:46:00;2023-01-01 00:58:00;Machine 37
Job 17;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 17;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 8
Job 17;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 22
Job 17;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 10
Job 17;2023-01-01 00:40:00;2023-01-01 01:03:00;Machine 37
Job 18;2023-01-01 00:00:00;2023-01-01 00:28:00;Machine 3
Job 18;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 26
Job 18;2023-01-01 00:38:00;2023-01-01 00:50:00;Machine 5
Job 18;2023-01-01 00:50:00;2023-01-01 01:02:00;Machine 5
Job 18;2023-01-01 01:02:00;2023-01-01 01:18:00;Machine 37
Job 19;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 19;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 23
Job 19;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 25
Job 19;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 33
Job 19;2023-01-01 00:43:00;2023-01-01 01:05:00;Machine 39
Job 2;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 2;2023-01-01 00:13:00;2023-01-01 00:25:00;Machine 18
Job 2;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 19
Job 2;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 15
Job 2;2023-01-01 00:45:00;2023-01-01 00:58:00;Machine 37
Job 20;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 20;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 8
Job 20;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 10
Job 20;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 5
Job 20;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 38
Job 21;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 21;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 20
Job 21;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 7
Job 21;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 34
Job 21;2023-01-01 00:40:00;2023-01-01 00:51:00;Machine 38
Job 22;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 1
Job 22;2023-01-01 00:23:00;2023-01-01 00:35:00;Machine 29
Job 22;2023-01-01 00:35:00;2023-01-01 00:47:00;Machine 11
Job 22;2023-01-01 00:47:00;2023-01-01 01:05:00;Machine 12
Job 22;2023-01-01 01:05:00;2023-01-01 01:24:00;Machine 37
Job 23;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 23;2023-01-01 00:10:00;2023-01-01 00:23:00;Machine 15
Job 23;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 13
Job 23;2023-01-01 00:33:00;2023-01-01 00:56:00;Machine 16
Job 23;2023-01-01 00:56:00;2023-01-01 01:06:00;Machine 39
Job 24;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 24;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 19
Job 24;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 24
Job 24;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 18
Job 24;2023-01-01 00:42:00;2023-01-01 00:53:00;Machine 38
Job 25;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 25;2023-01-01 00:11:00;2023-01-01 00:24:00;Machine 24
Job 25;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 15
Job 25;2023-01-01 00:34:00;2023-01-01 00:46:00;Machine 19
Job 25;2023-01-01 00:46:00;2023-01-01 01:01:00;Machine 39
Job 26;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 2
Job 26;2023-01-01 00:23:00;2023-01-01 00:36:00;Machine 8
Job 26;2023-01-01 00:36:00;2023-01-01 00:47:00;Machine 18
Job 26;2023-01-01 00:47:00;2023-01-01 00:57:00;Machine 22
Job 26;2023-01-01 00:57:00;2023-01-01 01:11:00;Machine 38
Job 27;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 1
Job 27;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 26
Job 27;2023-01-01 00:25:00;2023-01-01 00:36:00;Machine 7
Job 27;2023-01-01 00:36:00;2023-01-01 00:48:00;Machine 20
Job 27;2023-01-01 00:48:00;2023-01-01 01:10:00;Machine 38
Job 28;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 28;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 16
Job 28;2023-01-01 00:22:00;2023-01-01 00:34:00;Machine 7
Job 28;2023-01-01 00:34:00;2023-01-01 00:47:00;Machine 5
Job 28;2023-01-01 00:47:00;2023-01-01 00:59:00;Machine 40
Job 29;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 1
Job 29;2023-01-01 00:13:00;2023-01-01 00:24:00;Machine 5
Job 29;2023-01-01 00:24:00;2023-01-01 00:35:00;Machine 25
Job 29;2023-01-01 00:35:00;2023-01-01 00:46:00;Machine 17
Job 29;2023-01-01 00:46:00;2023-01-01 00:57:00;Machine 39
Job 3;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 4
Job 3;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 26
Job 3;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 12
Job 3;2023-01-01 00:35:00;2023-01-01 00:50:00;Machine 14
Job 3;2023-01-01 00:50:00;2023-01-01 01:01:00;Machine 39
Job 30;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 4
Job 30;2023-01-01 00:12:00;2023-01-01 00:24:00;Machine 24
Job 30;2023-01-01 00:24:00;2023-01-01 00:36:00;Machine 25
Job 30;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 8
Job 30;2023-01-01 00:46:00;2023-01-01 01:02:00;Machine 37
Job 31;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 31;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 34
Job 31;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 32
Job 31;2023-01-01 00:30:00;2023-01-01 00:41:00;Machine 18
Job 31;2023-01-01 00:41:00;2023-01-01 00:55:00;Machine 37
Job 32;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 2
Job 32;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 23
Job 32;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 21
Job 32;2023-01-01 00:37:00;2023-01-01 00:50:00;Machine 27
Job 32;2023-01-01 00:50:00;2023-01-01 01:07:00;Machine 38
Job 33;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 4
Job 33;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 11
Job 33;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 6
Job 33;2023-01-01 00:32:00;2023-01-01 00:46:00;Machine 10
Job 33;2023-01-01 00:46:00;2023-01-01 01:03:00;Machine 38
Job 34;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 2
Job 34;2023-01-01 00:19:00;2023-01-01 00:30:00;Machine 19
Job 34;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 16
Job 34;2023-01-01 00:40:00;2023-01-01 00:51:00;Machine 34
Job 34;2023-01-01 00:51:00;2023-01-01 01:01:00;Machine 38
Job 35;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 2
Job 35;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 5
Job 35;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 33
Job 35;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 26
Job 35;2023-01-01 00:43:00;2023-01-01 00:56:00;Machine 37
Job 36;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 4
Job 36;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 31
Job 36;2023-01-01 00:25:00;2023-01-01 00:40:00;Machine 18
Job 36;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 6
Job 36;2023-01-01 00:50:00;2023-01-01 01:04:00;Machine 38
Job 37;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 37;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 35
Job 37;2023-01-01 00:21:00;2023-01-01 00:32:00;Machine 16
Job 37;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 14
Job 37;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 40
Job 38;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 38;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 21
Job 38;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 27
Job 38;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 23
Job 38;2023-01-01 00:41:00;2023-01-01 01:03:00;Machine 37
Job 39;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 39;2023-01-01 00:11:00;2023-01-01 00:26:00;Machine 10
Job 39;2023-01-01 00:26:00;2023-01-01 00:39:00;Machine 11
Job 39;2023-01-01 00:39:00;2023-01-01 00:49:00;Machine 23
Job 39;2023-01-01 00:49:00;2023-01-01 01:01:00;Machine 39
Job 4;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 4;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 10
Job 4;2023-01-01 00:23:00;2023-01-01 00:35:00;Machine 36
Job 4;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 18
Job 4;2023-01-01 00:45:00;2023-01-01 00:58:00;Machine 40
Job 40;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 1
Job 40;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 9
Job 40;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 6
Job 40;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 19
Job 40;2023-01-01 00:47:00;2023-01-01 01:07:00;Machine 38
Job 41;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 41;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 12
Job 41;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 36
Job 41;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 20
Job 41;2023-01-01 00:40:00;2023-01-01 00:57:00;Machine 40
Job 42;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 42;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 30
Job 42;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 10
Job 42;2023-01-01 00:30:00;2023-01-01 00:46:00;Machine 21
Job 42;2023-01-01 00:46:00;2023-01-01 01:07:00;Machine 38
Job 43;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 43;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 36
Job 43;2023-01-01 00:21:00;2023-01-01 00:34:00;Machine 18
Job 43;2023-01-01 00:34:00;2023-01-01 00:45:00;Machine 30
Job 43;2023-01-01 00:45:00;2023-01-01 00:56:00;Machine 39
Job 44;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 44;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 7
Job 44;2023-01-01 00:23:00;2023-01-01 00:34:00;Machine 9
Job 44;2023-01-01 00:34:00;2023-01-01 00:47:00;Machine 34
Job 44;2023-01-01 00:47:00;2023-01-01 01:06:00;Machine 37
Job 45;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 45;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 25
Job 45;2023-01-01 00:23:00;2023-01-01 00:34:00;Machine 15
Job 45;2023-01-01 00:34:00;2023-01-01 00:45:00;Machine 12
Job 45;2023-01-01 00:45:00;2023-01-01 00:57:00;Machine 40
Job 46;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 46;2023-01-01 00:13:00;2023-01-01 00:26:00;Machine 22
Job 46;2023-01-01 00:26:00;2023-01-01 00:37:00;Machine 35
Job 46;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 25
Job 46;2023-01-01 00:47:00;2023-01-01 00:57:00;Machine 40
Job 47;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 47;2023-01-01 00:14:00;2023-01-01 00:26:00;Machine 35
Job 47;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 24
Job 47;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 19
Job 47;2023-01-01 00:46:00;2023-01-01 00:57:00;Machine 37
Job 48;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 1
Job 48;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 23
Job 48;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 11
Job 48;2023-01-01 00:37:00;2023-01-01 00:50:00;Machine 17
Job 48;2023-01-01 00:50:00;2023-01-01 01:09:00;Machine 37
Job 49;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 49;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 14
Job 49;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 19
Job 49;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 14
Job 49;2023-01-01 00:40:00;2023-01-01 00:51:00;Machine 38
Job 5;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 4
Job 5;2023-01-01 00:16:00;2023-01-01 00:26:00;Machine 9
Job 5;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 9
Job 5;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 23
