Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 0;2023-01-01 00:13:00;2023-01-01 00:25:00;Machine 11
Job 0;2023-01-01 00:25:00;2023-01-01 00:36:00;Machine 10
Job 0;2023-01-01 00:36:00;2023-01-01 00:52:00;Machine 5
Job 0;2023-01-01 00:52:00;2023-01-01 01:07:00;Machine 18
Job 1;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 1
Job 1;2023-01-01 00:12:00;2023-01-01 00:24:00;Machine 13
Job 1;2023-01-01 00:24:00;2023-01-01 00:36:00;Machine 16
Job 1;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 13
Job 1;2023-01-01 00:46:00;2023-01-01 00:59:00;Machine 18
Job 2;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 2
Job 2;2023-01-01 00:14:00;2023-01-01 00:26:00;Machine 5
Job 2;2023-01-01 00:26:00;2023-01-01 00:37:00;Machine 16
Job 2;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 16
Job 2;2023-01-01 00:47:00;2023-01-01 01:00:00;Machine 19
Job 3;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 2
Job 3;2023-01-01 00:19:00;2023-01-01 00:32:00;Machine 8
Job 3;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 15
Job 3;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 16
Job 3;2023-01-01 00:52:00;2023-01-01 01:04:00;Machine 20
Job 4;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 2
Job 4;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 11
Job 4;2023-01-01 00:23:00;2023-01-01 00:35:00;Machine 12
Job 4;2023-01-01 00:35:00;2023-01-01 00:46:00;Machine 7
Job 4;2023-01-01 00:46:00;2023-01-01 00:58:00;Machine 19
Job 5;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 1
Job 5;2023-01-01 00:12:00;2023-01-01 00:30:00;Machine 7
Job 5;2023-01-01 00:30:00;2023-01-01 00:41:00;Machine 14
Job 5;2023-01-01 00:41:00;2023-01-01 00:54:00;Machine 9
Job 5;2023-01-01 00:54:00;2023-01-01 01:10:00;Machine 18
Job 6;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 6;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 14
Job 6;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 11
Job 6;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 14
Job 6;2023-01-01 00:41:00;2023-01-01 00:54:00;Machine 19
Job 7;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 7;2023-01-01 00:13:00;2023-01-01 00:28:00;Machine 14
Job 7;2023-01-01 00:28:00;2023-01-01 00:39:00;Machine 10
Job 7;2023-01-01 00:39:00;2023-01-01 00:50:00;Machine 5
Job 7;2023-01-01 00:50:00;2023-01-01 01:08:00;Machine 19
Job 8;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 8;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 16
Job 8;2023-01-01 00:22:00;2023-01-01 00:33:00;Machine 7
Job 8;2023-01-01 00:33:00;2023-01-01 00:45:00;Machine 12
Job 8;2023-01-01 00:45:00;2023-01-01 00:57:00;Machine 20
Job 9;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 9;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 5
Job 9;2023-01-01 00:22:00;2023-01-01 00:37:00;Machine 11
Job 9;2023-01-01 00:37:00;2023-01-01 00:48:00;Machine 6
Job 9;2023-01-01 00:48:00;2023-01-01 00:59:00;Machine 18
