Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 0;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 30
Job 0;2023-01-01 00:24:00;2023-01-01 00:35:00;Machine 24
Job 0;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 13
Job 0;2023-01-01 00:45:00;2023-01-01 00:55:00;Machine 59
Job 1;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 4
Job 1;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 12
Job 1;2023-01-01 00:22:00;2023-01-01 00:34:00;Machine 32
Job 1;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 42
Job 1;2023-01-01 00:44:00;2023-01-01 00:59:00;Machine 60
Job 10;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 2
Job 10;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 38
Job 10;2023-01-01 00:24:00;2023-01-01 00:35:00;Machine 44
Job 10;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 10
Job 10;2023-01-01 00:45:00;2023-01-01 00:59:00;Machine 60
Job 11;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 11;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 7
Job 11;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 9
Job 11;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 20
Job 11;2023-01-01 00:40:00;2023-01-01 00:52:00;Machine 60
Job 12;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 12;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 12
Job 12;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 27
Job 12;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 15
Job 12;2023-01-01 00:43:00;2023-01-01 00:53:00;Machine 57
Job 13;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 13;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 40
Job 13;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 40
Job 13;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 10
Job 13;2023-01-01 00:43:00;2023-01-01 00:58:00;Machine 58
Job 14;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 14;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 14
Job 14;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 10
Job 14;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 18
Job 14;2023-01-01 00:42:00;2023-01-01 00:53:00;Machine 58
Job 15;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 15;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 31
Job 15;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 13
Job 15;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 38
Job 15;2023-01-01 00:41:00;2023-01-01 01:02:00;Machine 58
Job 16;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 2
