Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 3
Job 0;2023-01-01 00:14:00;2023-01-01 00:28:00;Machine 28
Job 0;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 29
Job 0;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 10
Job 0;2023-01-01 00:48:00;2023-01-01 01:00:00;Machine 37
Job 1;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 1
Job 1;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 9
Job 1;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 16
Job 1;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 13
Job 1;2023-01-01 00:47:00;2023-01-01 01:01:00;Machine 39
Job 2;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 2;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 13
Job 2;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 35
Job 2;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 9
Job 2;2023-01-01 00:40:00;2023-01-01 00:51:00;Machine 37
Job 3;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 3;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 5
Job 3;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 5
Job 3;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 17
Job 3;2023-01-01 00:40:00;2023-01-01 00:54:00;Machine 40
Job 4;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 4
Job 4;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 18
Job 4;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 9
Job 4;2023-01-01 00:41:00;2023-01-01 00:53:00;Machine 10
Job 4;2023-01-01 00:53:00;2023-01-01 01:05:00;Machine 40
Job 5;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 2
Job 5;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 12
Job 5;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 20
Job 5;2023-01-01 00:32:00;2023-01-01 00:43:00;Machine 15
Job 5;2023-01-01 00:43:00;2023-01-01 01:07:00;Machine 40
Job 6;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 6;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 36
Job 6;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 18
Job 6;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 23
Job 6;2023-01-01 00:40:00;2023-01-01 00:59:00;Machine 37
Job 7;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 7;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 13
Job 7;2023-01-01 00:22:00;2023-01-01 00:33:00;Machine 31
Job 7;2023-01-01 00:33:00;2023-01-01 00:45:00;Machine 21
Job 7;2023-01-01 00:45:00;2023-01-01 00:55:00;Machine 37
Job 8;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 1
Job 8;2023-01-01 00:20:00;2023-01-01 00:32:00;Machine 13
Job 8;2023-01-01 00:32:00;2023-01-01 00:44:00;Machine 7
Job 8;2023-01-01 00:44:00;2023-01-01 00:54:00;Machine 9
Job 8;2023-01-01 00:54:00;2023-01-01 01:12:00;Machine 38
Job 9;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 9;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 11
Job 9;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 12
Job 9;2023-01-01 00:31:00;2023-01-01 00:42:00;Machine 20
Job 9;2023-01-01 00:42:00;2023-01-01 00:59:00;Machine 37
