Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:05:00;Machine 4
Job 0;2023-01-01 00:05:00;2023-01-01 01:03:00;Machine 5
Job 0;2023-01-01 01:03:00;2023-01-01 01:47:00;Machine 3
Job 0;2023-01-01 01:47:00;2023-01-01 01:56:00;Machine 1
Job 0;2023-01-01 01:56:00;2023-01-01 02:54:00;Machine 3
Job 1;2023-01-01 00:00:00;2023-01-01 01:29:00;Machine 2
Job 1;2023-01-01 01:29:00;2023-01-01 03:05:00;Machine 5
Job 1;2023-01-01 03:05:00;2023-01-01 04:42:00;Machine 1
Job 1;2023-01-01 04:42:00;2023-01-01 06:06:00;Machine 3
Job 1;2023-01-01 06:06:00;2023-01-01 07:23:00;Machine 4
Job 10;2023-01-01 00:00:00;2023-01-01 01:33:00;Machine 5
Job 10;2023-01-01 01:33:00;2023-01-01 02:02:00;Machine 3
Job 10;2023-01-01 02:02:00;2023-01-01 02:54:00;Machine 1
Job 10;2023-01-01 02:54:00;2023-01-01 03:51:00;Machine 2
Job 10;2023-01-01 03:51:00;2023-01-01 04:59:00;Machine 4
Job 11;2023-01-01 00:00:00;2023-01-01 01:17:00;Machine 4
Job 11;2023-01-01 01:17:00;2023-01-01 02:50:00;Machine 2
Job 11;2023-01-01 02:50:00;2023-01-01 03:48:00;Machine 1
Job 11;2023-01-01 03:48:00;2023-01-01 04:58:00;Machine 3
Job 11;2023-01-01 04:58:00;2023-01-01 05:05:00;Machine 5
Job 12;2023-01-01 00:00:00;2023-01-01 01:03:00;Machine 2
Job 12;2023-01-01 01:03:00;2023-01-01 01:30:00;Machine 4
Job 12;2023-01-01 01:30:00;2023-01-01 03:05:00;Machine 1
Job 12;2023-01-01 03:05:00;2023-01-01 03:11:00;Machine 5
Job 12;2023-01-01 03:11:00;2023-01-01 04:33:00;Machine 3
Job 13;2023-01-01 00:00:00;2023-01-01 00:36:00;Machine 5
Job 13;2023-01-01 00:36:00;2023-01-01 01:02:00;Machine 1
Job 13;2023-01-01 01:02:00;2023-01-01 01:50:00;Machine 4
Job 13;2023-01-01 01:50:00;2023-01-01 02:46:00;Machine 3
Job 13;2023-01-01 02:46:00;2023-01-01 04:13:00;Machine 2
Job 14;2023-01-01 00:00:00;2023-01-01 00:36:00;Machine 5
Job 14;2023-01-01 00:36:00;2023-01-01 00:44:00;Machine 2
Job 14;2023-01-01 00:44:00;2023-01-01 00:59:00;Machine 5
Job 14;2023-01-01 00:59:00;2023-01-01 02:15:00;Machine 4
Job 14;2023-01-01 02:15:00;2023-01-01 02:51:00;Machine 1
Job 15;2023-01-01 00:00:00;2023-01-01 01:18:00;Machine 5
Job 15;2023-01-01 01:18:00;2023-01-01 02:42:00;Machine 2
Job 15;2023-01-01 02:42:00;2023-01-01 03:23:00;Machine 4
Job 15;2023-01-01 03:23:00;2023-01-01 03:53:00;Machine 1
Job 15;2023-01-01 03:53:00;2023-01-01 05:09:00;Machine 5
Job 16;2023-01-01 00:00:00;2023-01-01 01:18:00;Machine 2
Job 16;2023-01-01 01:18:00;2023-01-01 02:33:00;Machine 1
Job 16;2023-01-01 02:33:00;2023-01-01 04:01:00;Machine 5
Job 16;2023-01-01 04:01:00;2023-01-01 04:14:00;Machine 4
Job 16;2023-01-01 04:14:00;2023-01-01 05:35:00;Machine 3
Job 17;2023-01-01 00:00:00;2023-01-01 00:54:00;Machine 1
Job 17;2023-01-01 00:54:00;2023-01-01 01:34:00;Machine 5
Job 17;2023-01-01 01:34:00;2023-01-01 01:47:00;Machine 3
Job 17;2023-01-01 01:47:00;2023-01-01 03:09:00;Machine 2
Job 17;2023-01-01 03:09:00;2023-01-01 03:38:00;Machine 4
