Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 0;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 9
Job 0;2023-01-01 00:21:00;2023-01-01 00:39:00;Machine 5
Job 0;2023-01-01 00:39:00;2023-01-01 00:50:00;Machine 9
Job 0;2023-01-01 00:50:00;2023-01-01 01:02:00;Machine 19
Job 1;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 3
Job 1;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 7
Job 1;2023-01-01 00:21:00;2023-01-01 00:32:00;Machine 13
Job 1;2023-01-01 00:32:00;2023-01-01 00:44:00;Machine 16
Job 1;2023-01-01 00:44:00;2023-01-01 00:59:00;Machine 17
Job 10;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 10;2023-01-01 00:13:00;2023-01-01 00:27:00;Machine 13
Job 10;2023-01-01 00:27:00;2023-01-01 00:40:00;Machine 13
Job 10;2023-01-01 00:40:00;2023-01-01 00:52:00;Machine 9
Job 10;2023-01-01 00:52:00;2023-01-01 01:06:00;Machine 19
Job 11;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 11;2023-01-01 00:10:00;2023-01-01 00:23:00;Machine 6
Job 11;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 6
Job 11;2023-01-01 00:33:00;2023-01-01 00:44:00;Machine 10
Job 11;2023-01-01 00:44:00;2023-01-01 00:57:00;Machine 19
Job 12;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 1
Job 12;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 6
Job 12;2023-01-01 00:24:00;2023-01-01 00:35:00;Machine 9
Job 12;2023-01-01 00:35:00;2023-01-01 00:46:00;Machine 9
Job 12;2023-01-01 00:46:00;2023-01-01 01:07:00;Machine 17
Job 13;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 13;2023-01-01 00:11:00;2023-01-01 00:24:00;Machine 16
Job 13;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 14
Job 13;2023-01-01 00:34:00;2023-01-01 00:45:00;Machine 8
Job 13;2023-01-01 00:45:00;2023-01-01 00:58:00;Machine 17
Job 14;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 4
Job 14;2023-01-01 00:19:00;2023-01-01 00:30:00;Machine 9
Job 14;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 10
Job 14;2023-01-01 00:40:00;2023-01-01 00:52:00;Machine 8
Job 14;2023-01-01 00:52:00;2023-01-01 01:14:00;Machine 20
Job 15;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 3
Job 15;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 9
Job 15;2023-01-01 00:22:00;2023-01-01 00:34:00;Machine 11
Job 15;2023-01-01 00:34:00;2023-01-01 00:45:00;Machine 10
Job 15;2023-01-01 00:45:00;2023-01-01 00:59:00;Machine 19
Job 16;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 1
Job 16;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 9
Job 16;2023-01-01 00:23:00;2023-01-01 00:34:00;Machine 8
Job 16;2023-01-01 00:34:00;2023-01-01 00:46:00;Machine 6
Job 16;2023-01-01 00:46:00;2023-01-01 01:04:00;Machine 19
Job 17;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 17;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 12
Job 17;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 14
Job 17;2023-01-01 00:30:00;2023-01-01 00:44:00;Machine 12
Job 17;2023-01-01 00:44:00;2023-01-01 01:07:00;Machine 17
Job 18;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 3
Job 18;2023-01-01 00:19:00;2023-01-01 00:29:00;Machine 12
Job 18;2023-01-01 00:29:00;2023-01-01 00:44:00;Machine 9
Job 18;2023-01-01 00:44:00;2023-01-01 00:54:00;Machine 14
Job 18;2023-01-01 00:54:00;2023-01-01 01:08:00;Machine 18
Job 19;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 19;2023-01-01 00:10:00;2023-01-01 00:28:00;Machine 8
Job 19;2023-01-01 00:28:00;2023-01-01 00:41:00;Machine 6
Job 19;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 15
Job 19;2023-01-01 00:51:00;2023-01-01 01:07:00;Machine 20
Job 2;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 2;2023-01-01 00:11:00;2023-01-01 00:24:00;Machine 15
Job 2;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 16
Job 2;2023-01-01 00:34:00;2023-01-01 00:51:00;Machine 10
Job 2;2023-01-01 00:51:00;2023-01-01 01:04:00;Machine 18
Job 3;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 2
Job 3;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 14
Job 3;2023-01-01 00:23:00;2023-01-01 00:37:00;Machine 9
Job 3;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 13
Job 3;2023-01-01 00:47:00;2023-01-01 00:57:00;Machine 19
Job 4;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 4;2023-01-01 00:10:00;2023-01-01 00:22:00;Machine 14
Job 4;2023-01-01 00:22:00;2023-01-01 00:34:00;Machine 8
Job 4;2023-01-01 00:34:00;2023-01-01 00:46:00;Machine 6
Job 4;2023-01-01 00:46:00;2023-01-01 01:00:00;Machine 18
Job 5;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
