Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 0;2023-01-01 00:11:00;2023-01-01 00:26:00;Machine 14
Job 0;2023-01-01 00:26:00;2023-01-01 00:42:00;Machine 15
Job 0;2023-01-01 00:42:00;2023-01-01 00:55:00;Machine 13
Job 0;2023-01-01 00:55:00;2023-01-01 01:08:00;Machine 18
Job 1;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 1;2023-01-01 00:11:00;2023-01-01 00:26:00;Machine 9
Job 1;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 13
Job 1;2023-01-01 00:36:00;2023-01-01 00:47:00;Machine 5
Job 1;2023-01-01 00:47:00;2023-01-01 00:57:00;Machine 19
Job 10;2023-01-01 00:00:00;2023-01-01 00:24:00;Machine 4
Job 10;2023-01-01 00:24:00;2023-01-01 00:40:00;Machine 5
Job 10;2023-01-01 00:40:00;2023-01-01 00:53:00;Machine 10
Job 10;2023-01-01 00:53:00;2023-01-01 01:08:00;Machine 8
Job 10;2023-01-01 01:08:00;2023-01-01 01:19:00;Machine 19
Job 11;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 11;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 7
Job 11;2023-01-01 00:20:00;2023-01-01 00:32:00;Machine 8
Job 11;2023-01-01 00:32:00;2023-01-01 00:45:00;Machine 10
Job 11;2023-01-01 00:45:00;2023-01-01 00:57:00;Machine 18
Job 12;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 12;2023-01-01 00:11:00;2023-01-01 00:25:00;Machine 15
Job 12;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 6
Job 12;2023-01-01 00:35:00;2023-01-01 00:46:00;Machine 9
Job 12;2023-01-01 00:46:00;2023-01-01 00:59:00;Machine 18
Job 13;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 13;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 8
Job 13;2023-01-01 00:24:00;2023-01-01 00:36:00;Machine 7
Job 13;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 13
Job 13;2023-01-01 00:46:00;2023-01-01 00:59:00;Machine 20
Job 14;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 2
Job 14;2023-01-01 00:12:00;2023-01-01 00:29:00;Machine 10
Job 14;2023-01-01 00:29:00;2023-01-01 00:39:00;Machine 7
Job 14;2023-01-01 00:39:00;2023-01-01 00:51:00;Machine 9
Job 14;2023-01-01 00:51:00;2023-01-01 01:02:00;Machine 19
Job 15;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 2
Job 15;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 13
Job 15;2023-01-01 00:24:00;2023-01-01 00:36:00;Machine 5
Job 15;2023-01-01 00:36:00;2023-01-01 00:52:00;Machine 11
Job 15;2023-01-01 00:52:00;2023-01-01 01:03:00;Machine 19
Job 16;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 16;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 14
Job 16;2023-01-01 00:23:00;2023-01-01 00:35:00;Machine 11
Job 16;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 10
Job 16;2023-01-01 00:45:00;2023-01-01 01:12:00;Machine 20
Job 17;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 3
Job 17;2023-01-01 00:15:00;2023-01-01 00:26:00;Machine 14
Job 17;2023-01-01 00:26:00;2023-01-01 00:37:00;Machine 15
Job 17;2023-01-01 00:37:00;2023-01-01 00:52:00;Machine 11
Job 17;2023-01-01 00:52:00;2023-01-01 01:11:00;Machine 17
Job 18;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 18;2023-01-01 00:10:00;2023-01-01 00:24:00;Machine 12
Job 18;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 11
Job 18;2023-01-01 00:34:00;2023-01-01 00:46:00;Machine 9
Job 18;2023-01-01 00:46:00;2023-01-01 00:56:00;Machine 18
Job 19;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 19;2023-01-01 00:10:00;2023-01-01 00:34:00;Machine 5
Job 19;2023-01-01 00:34:00;2023-01-01 00:45:00;Machine 5
Job 19;2023-01-01 00:45:00;2023-01-01 00:55:00;Machine 12
Job 19;2023-01-01 00:55:00;2023-01-01 01:06:00;Machine 19
Job 2;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 1
Job 2;2023-01-01 00:19:00;2023-01-01 00:31:00;Machine 6
Job 2;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 10
Job 2;2023-01-01 00:41:00;2023-01-01 00:53:00;Machine 12
Job 2;2023-01-01 00:53:00;2023-01-01 01:06:00;Machine 17
Job 20;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 2
Job 20;2023-01-01 00:21:00;2023-01-01 00:33:00;Machine 8
Job 20;2023-01-01 00:33:00;2023-01-01 00:48:00;Machine 9
Job 20;2023-01-01 00:48:00;2023-01-01 01:01:00;Machine 12
Job 20;2023-01-01 01:01:00;2023-01-01 01:16:00;Machine 18
Job 21;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 4
Job 21;2023-01-01 00:18:00;2023-01-01 00:28:00;Machine 16
Job 21;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 10
Job 21;2023-01-01 00:38:00;2023-01-01 00:51:00;Machine 7
Job 21;2023-01-01 00:51:00;2023-01-01 01:07:00;Machine 17
Job 22;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 2
Job 22;2023-01-01 00:18:00;2023-01-01 00:32:00;Machine 14
Job 22;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 13
Job 22;2023-01-01 00:42:00;2023-01-01 00:58:00;Machine 13
Job 22;2023-01-01 00:58:00;2023-01-01 01:21:00;Machine 18
Job 23;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 4
Job 23;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 8
Job 23;2023-01-01 00:22:00;2023-01-01 00:34:00;Machine 5
Job 23;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 11
Job 23;2023-01-01 00:44:00;2023-01-01 01:00:00;Machine 18
