Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:44:00;Machine 3
Job 0;2023-01-01 00:44:00;2023-01-01 00:49:00;Machine 4
Job 0;2023-01-01 00:49:00;2023-01-01 01:47:00;Machine 6
Job 0;2023-01-01 01:47:00;2023-01-01 03:24:00;Machine 5
Job 0;2023-01-01 03:24:00;2023-01-01 03:33:00;Machine 1
Job 0;2023-01-01 03:33:00;2023-01-01 04:57:00;Machine 8
Job 0;2023-01-01 04:57:00;2023-01-01 06:14:00;Machine 9
Job 0;2023-01-01 06:14:00;2023-01-01 07:50:00;Machine 10
Job 0;2023-01-01 07:50:00;2023-01-01 08:48:00;Machine 2
Job 0;2023-01-01 08:48:00;2023-01-01 10:17:00;Machine 7
Job 1;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 5
Job 1;2023-01-01 00:15:00;2023-01-01 00:46:00;Machine 8
Job 1;2023-01-01 00:46:00;2023-01-01 02:13:00;Machine 2
Job 1;2023-01-01 02:13:00;2023-01-01 03:10:00;Machine 9
Job 1;2023-01-01 03:10:00;2023-01-01 04:27:00;Machine 1
Job 1;2023-01-01 04:27:00;2023-01-01 05:52:00;Machine 4
Job 1;2023-01-01 05:52:00;2023-01-01 07:13:00;Machine 3
Job 1;2023-01-01 07:13:00;2023-01-01 07:52:00;Machine 6
Job 1;2023-01-01 07:52:00;2023-01-01 09:05:00;Machine 10
Job 1;2023-01-01 09:05:00;2023-01-01 09:26:00;Machine 7
Job 2;2023-01-01 00:00:00;2023-01-01 01:22:00;Machine 10
Job 2;2023-01-01 01:22:00;2023-01-01 01:44:00;Machine 7
Job 2;2023-01-01 01:44:00;2023-01-01 01:54:00;Machine 5
Job 2;2023-01-01 01:54:00;2023-01-01 03:04:00;Machine 4
Job 2;2023-01-01 03:04:00;2023-01-01 03:53:00;Machine 2
Job 2;2023-01-01 03:53:00;2023-01-01 04:33:00;Machine 1
Job 2;2023-01-01 04:33:00;2023-01-01 05:07:00;Machine 9
Job 2;2023-01-01 05:07:00;2023-01-01 05:55:00;Machine 3
Job 2;2023-01-01 05:55:00;2023-01-01 07:15:00;Machine 8
Job 2;2023-01-01 07:15:00;2023-01-01 08:26:00;Machine 6
Job 3;2023-01-01 00:00:00;2023-01-01 01:31:00;Machine 2
Job 3;2023-01-01 01:31:00;2023-01-01 01:48:00;Machine 3
Job 3;2023-01-01 01:48:00;2023-01-01 02:50:00;Machine 8
Job 3;2023-01-01 02:50:00;2023-01-01 04:05:00;Machine 6
