Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 0;2023-01-01 00:13:00;2023-01-01 00:24:00;Machine 7
Job 0;2023-01-01 00:24:00;2023-01-01 00:36:00;Machine 10
Job 0;2023-01-01 00:36:00;2023-01-01 00:51:00;Machine 8
Job 0;2023-01-01 00:51:00;2023-01-01 01:05:00;Machine 19
Job 1;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 1;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 6
Job 1;2023-01-01 00:21:00;2023-01-01 00:37:00;Machine 16
Job 1;2023-01-01 00:37:00;2023-01-01 00:51:00;Machine 6
Job 1;2023-01-01 00:51:00;2023-01-01 01:06:00;Machine 20
Job 2;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 3
Job 2;2023-01-01 00:14:00;2023-01-01 00:26:00;Machine 10
Job 2;2023-01-01 00:26:00;2023-01-01 00:42:00;Machine 9
Job 2;2023-01-01 00:42:00;2023-01-01 00:53:00;Machine 12
Job 2;2023-01-01 00:53:00;2023-01-01 01:15:00;Machine 20
Job 3;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 3;2023-01-01 00:11:00;2023-01-01 00:23:00;Machine 11
Job 3;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 13
Job 3;2023-01-01 00:33:00;2023-01-01 00:45:00;Machine 6
Job 3;2023-01-01 00:45:00;2023-01-01 01:00:00;Machine 18
Job 4;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 4;2023-01-01 00:10:00;2023-01-01 00:23:00;Machine 11
Job 4;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 6
Job 4;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 12
Job 4;2023-01-01 00:43:00;2023-01-01 00:53:00;Machine 20
Job 5;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 3
Job 5;2023-01-01 00:19:00;2023-01-01 00:29:00;Machine 7
Job 5;2023-01-01 00:29:00;2023-01-01 00:39:00;Machine 6
Job 5;2023-01-01 00:39:00;2023-01-01 00:49:00;Machine 7
Job 5;2023-01-01 00:49:00;2023-01-01 01:02:00;Machine 20
Job 6;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 2
Job 6;2023-01-01 00:16:00;2023-01-01 00:26:00;Machine 13
Job 6;2023-01-01 00:26:00;2023-01-01 00:40:00;Machine 10
Job 6;2023-01-01 00:40:00;2023-01-01 00:59:00;Machine 9
Job 6;2023-01-01 00:59:00;2023-01-01 01:10:00;Machine 17
Job 7;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 2
Job 7;2023-01-01 00:18:00;2023-01-01 00:32:00;Machine 14
Job 7;2023-01-01 00:32:00;2023-01-01 00:43:00;Machine 15
Job 7;2023-01-01 00:43:00;2023-01-01 00:55:00;Machine 9
Job 7;2023-01-01 00:55:00;2023-01-01 01:14:00;Machine 20
Job 8;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 4
Job 8;2023-01-01 00:12:00;2023-01-01 00:23:00;Machine 9
Job 8;2023-01-01 00:23:00;2023-01-01 00:39:00;Machine 9
Job 8;2023-01-01 00:39:00;2023-01-01 00:50:00;Machine 8
Job 8;2023-01-01 00:50:00;2023-01-01 01:03:00;Machine 17
Job 9;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 1
Job 9;2023-01-01 00:19:00;2023-01-01 00:30:00;Machine 5
Job 9;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 13
Job 9;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 6
Job 9;2023-01-01 00:50:00;2023-01-01 01:01:00;Machine 19
