Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 5
Job 0;2023-01-01 00:18:00;2023-01-01 00:39:00;Machine 8
Job 0;2023-01-01 00:39:00;2023-01-01 01:20:00;Machine 10
Job 0;2023-01-01 01:20:00;2023-01-01 02:05:00;Machine 3
Job 0;2023-01-01 02:05:00;2023-01-01 02:43:00;Machine 4
Job 0;2023-01-01 02:43:00;2023-01-01 03:33:00;Machine 9
Job 0;2023-01-01 03:33:00;2023-01-01 04:57:00;Machine 6
Job 0;2023-01-01 04:57:00;2023-01-01 05:26:00;Machine 7
Job 0;2023-01-01 05:26:00;2023-01-01 05:49:00;Machine 2
Job 0;2023-01-01 05:49:00;2023-01-01 07:11:00;Machine 1
Job 1;2023-01-01 00:00:00;2023-01-01 00:57:00;Machine 9
Job 1;2023-01-01 00:57:00;2023-01-01 01:13:00;Machine 6
Job 1;2023-01-01 01:13:00;2023-01-01 02:05:00;Machine 2
Job 1;2023-01-01 02:05:00;2023-01-01 03:19:00;Machine 8
Job 1;2023-01-01 03:19:00;2023-01-01 03:57:00;Machine 3
Job 1;2023-01-01 03:57:00;2023-01-01 04:51:00;Machine 4
Job 1;2023-01-01 04:51:00;2023-01-01 05:53:00;Machine 7
Job 1;2023-01-01 05:53:00;2023-01-01 06:30:00;Machine 10
Job 1;2023-01-01 06:30:00;2023-01-01 07:24:00;Machine 5
Job 1;2023-01-01 07:24:00;2023-01-01 08:16:00;Machine 1
Job 2;2023-01-01 00:00:00;2023-01-01 00:30:00;Machine 3
Job 2;2023-01-01 00:30:00;2023-01-01 01:49:00;Machine 5
Job 2;2023-01-01 01:49:00;2023-01-01 02:57:00;Machine 4
Job 2;2023-01-01 02:57:00;2023-01-01 03:58:00;Machine 2
Job 2;2023-01-01 03:58:00;2023-01-01 04:09:00;Machine 9
Job 2;2023-01-01 04:09:00;2023-01-01 05:38:00;Machine 7
Job 2;2023-01-01 05:38:00;2023-01-01 07:07:00;Machine 8
Job 2;2023-01-01 07:07:00;2023-01-01 08:28:00;Machine 1
Job 2;2023-01-01 08:28:00;2023-01-01 09:49:00;Machine 10
Job 2;2023-01-01 09:49:00;2023-01-01 10:46:00;Machine 6
Job 3;2023-01-01 00:00:00;2023-01-01 01:31:00;Machine 1
Job 3;2023-01-01 01:31:00;2023-01-01 01:39:00;Machine 9
Job 3;2023-01-01 01:39:00;2023-01-01 02:12:00;Machine 4
Job 3;2023-01-01 02:12:00;2023-01-01 03:07:00;Machine 8
Job 3;2023-01-01 03:07:00;2023-01-01 03:27:00;Machine 6
Job 3;2023-01-01 03:27:00;2023-01-01 03:47:00;Machine 3
Job 3;2023-01-01 03:47:00;2023-01-01 04:19:00;Machine 5
Job 3;2023-01-01 04:19:00;2023-01-01 05:43:00;Machine 7
Job 3;2023-01-01 05:43:00;2023-01-01 06:49:00;Machine 2
Job 3;2023-01-01 06:49:00;2023-01-01 07:13:00;Machine 10
Job 4;2023-01-01 00:00:00;2023-01-01 00:40:00;Machine 10
