Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:08:00;Machine 8
Job 0;2023-01-01 00:08:00;2023-01-01 01:23:00;Machine 10
Job 0;2023-01-01 01:23:00;2023-01-01 02:35:00;Machine 1
Job 0;2023-01-01 02:35:00;2023-01-01 03:49:00;Machine 7
Job 0;2023-01-01 03:49:00;2023-01-01 04:19:00;Machine 8
Job 0;2023-01-01 04:19:00;2023-01-01 05:02:00;Machine 9
Job 0;2023-01-01 05:02:00;2023-01-01 05:40:00;Machine 3
Job 0;2023-01-01 05:40:00;2023-01-01 07:18:00;Machine 6
Job 0;2023-01-01 07:18:00;2023-01-01 07:44:00;Machine 2
Job 0;2023-01-01 07:44:00;2023-01-01 08:03:00;Machine 4
Job 1;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 7
Job 1;2023-01-01 00:19:00;2023-01-01 01:32:00;Machine 9
Job 1;2023-01-01 01:32:00;2023-01-01 02:15:00;Machine 4
Job 1;2023-01-01 02:15:00;2023-01-01 02:38:00;Machine 1
Job 1;2023-01-01 02:38:00;2023-01-01 04:03:00;Machine 2
Job 1;2023-01-01 04:03:00;2023-01-01 04:42:00;Machine 5
Job 1;2023-01-01 04:42:00;2023-01-01 04:55:00;Machine 6
Job 1;2023-01-01 04:55:00;2023-01-01 05:21:00;Machine 10
Job 1;2023-01-01 05:21:00;2023-01-01 06:28:00;Machine 3
Job 1;2023-01-01 06:28:00;2023-01-01 06:37:00;Machine 8
Job 10;2023-01-01 00:00:00;2023-01-01 01:39:00;Machine 8
Job 10;2023-01-01 01:39:00;2023-01-01 03:10:00;Machine 4
Job 10;2023-01-01 03:10:00;2023-01-01 03:43:00;Machine 5
Job 10;2023-01-01 03:43:00;2023-01-01 04:02:00;Machine 6
Job 10;2023-01-01 04:02:00;2023-01-01 04:20:00;Machine 3
Job 10;2023-01-01 04:20:00;2023-01-01 04:58:00;Machine 7
Job 10;2023-01-01 04:58:00;2023-01-01 05:22:00;Machine 1
Job 10;2023-01-01 05:22:00;2023-01-01 05:57:00;Machine 10
Job 10;2023-01-01 05:57:00;2023-01-01 06:46:00;Machine 2
Job 10;2023-01-01 06:46:00;2023-01-01 06:55:00;Machine 9
Job 11;2023-01-01 00:00:00;2023-01-01 01:08:00;Machine 1
Job 11;2023-01-01 01:08:00;2023-01-01 02:08:00;Machine 4
Job 11;2023-01-01 02:08:00;2023-01-01 03:25:00;Machine 3
Job 11;2023-01-01 03:25:00;2023-01-01 03:35:00;Machine 8
Job 11;2023-01-01 03:35:00;2023-01-01 04:35:00;Machine 9
Job 11;2023-01-01 04:35:00;2023-01-01 04:50:00;Machine 6
Job 11;2023-01-01 04:50:00;2023-01-01 06:02:00;Machine 10
Job 11;2023-01-01 06:02:00;2023-01-01 06:20:00;Machine 2
Job 11;2023-01-01 06:20:00;2023-01-01 07:50:00;Machine 7
Job 11;2023-01-01 07:50:00;2023-01-01 08:08:00;Machine 5
Job 12;2023-01-01 00:00:00;2023-01-01 01:19:00;Machine 10
Job 12;2023-01-01 01:19:00;2023-01-01 02:19:00;Machine 2
Job 12;2023-01-01 02:19:00;2023-01-01 03:15:00;Machine 4
Job 12;2023-01-01 03:15:00;2023-01-01 04:46:00;Machine 7
Job 12;2023-01-01 04:46:00;2023-01-01 05:26:00;Machine 3
Job 12;2023-01-01 05:26:00;2023-01-01 06:52:00;Machine 9
Job 12;2023-01-01 06:52:00;2023-01-01 08:04:00;Machine 8
Job 12;2023-01-01 08:04:00;2023-01-01 09:24:00;Machine 1
Job 12;2023-01-01 09:24:00;2023-01-01 10:53:00;Machine 6
Job 12;2023-01-01 10:53:00;2023-01-01 11:44:00;Machine 5
Job 13;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 5
Job 13;2023-01-01 00:10:00;2023-01-01 01:42:00;Machine 3
Job 13;2023-01-01 01:42:00;2023-01-01 02:05:00;Machine 6
Job 13;2023-01-01 02:05:00;2023-01-01 02:51:00;Machine 7
Job 13;2023-01-01 02:51:00;2023-01-01 03:31:00;Machine 9
Job 13;2023-01-01 03:31:00;2023-01-01 04:43:00;Machine 8
Job 13;2023-01-01 04:43:00;2023-01-01 04:49:00;Machine 4
Job 13;2023-01-01 04:49:00;2023-01-01 05:12:00;Machine 2
Job 13;2023-01-01 05:12:00;2023-01-01 06:47:00;Machine 1
Job 13;2023-01-01 06:47:00;2023-01-01 07:21:00;Machine 10
Job 14;2023-01-01 00:00:00;2023-01-01 00:24:00;Machine 3
Job 14;2023-01-01 00:24:00;2023-01-01 00:53:00;Machine 6
Job 14;2023-01-01 00:53:00;2023-01-01 01:42:00;Machine 10
Job 14;2023-01-01 01:42:00;2023-01-01 02:37:00;Machine 9
Job 14;2023-01-01 02:37:00;2023-01-01 03:24:00;Machine 1
Job 14;2023-01-01 03:24:00;2023-01-01 04:41:00;Machine 7
Job 14;2023-01-01 04:41:00;2023-01-01 05:58:00;Machine 4
Job 14;2023-01-01 05:58:00;2023-01-01 06:06:00;Machine 9
Job 14;2023-01-01 06:06:00;2023-01-01 06:34:00;Machine 2
Job 14;2023-01-01 06:34:00;2023-01-01 07:22:00;Machine 5
Job 2;2023-01-01 00:00:00;2023-01-01 00:50:00;Machine 2
Job 2;2023-01-01 00:50:00;2023-01-01 02:23:00;Machine 4
Job 2;2023-01-01 02:23:00;2023-01-01 03:43:00;Machine 6
Job 2;2023-01-01 03:43:00;2023-01-01 03:50:00;Machine 5
Job 2;2023-01-01 03:50:00;2023-01-01 04:45:00;Machine 1
Job 2;2023-01-01 04:45:00;2023-01-01 05:46:00;Machine 3
Job 2;2023-01-01 05:46:00;2023-01-01 06:43:00;Machine 7
Job 2;2023-01-01 06:43:00;2023-01-01 07:55:00;Machine 9
Job 2;2023-01-01 07:55:00;2023-01-01 08:37:00;Machine 10
Job 2;2023-01-01 08:37:00;2023-01-01 09:23:00;Machine 8
Job 3;2023-01-01 00:00:00;2023-01-01 01:08:00;Machine 3
Job 3;2023-01-01 01:08:00;2023-01-01 01:51:00;Machine 8
Job 3;2023-01-01 01:51:00;2023-01-01 03:30:00;Machine 5
Job 3;2023-01-01 03:30:00;2023-01-01 04:30:00;Machine 7
Job 3;2023-01-01 04:30:00;2023-01-01 05:38:00;Machine 6
Job 3;2023-01-01 05:38:00;2023-01-01 07:09:00;Machine 1
Job 3;2023-01-01 07:09:00;2023-01-01 07:20:00;Machine 9
Job 3;2023-01-01 07:20:00;2023-01-01 08:56:00;Machine 4
Job 3;2023-01-01 08:56:00;2023-01-01 09:07:00;Machine 10
Job 3;2023-01-01 09:07:00;2023-01-01 10:19:00;Machine 3
Job 4;2023-01-01 00:00:00;2023-01-01 01:24:00;Machine 8
Job 4;2023-01-01 01:24:00;2023-01-01 01:58:00;Machine 3
Job 4;2023-01-01 01:58:00;2023-01-01 02:38:00;Machine 9
Job 4;2023-01-01 02:38:00;2023-01-01 02:45:00;Machine 6
Job 4;2023-01-01 02:45:00;2023-01-01 03:55:00;Machine 2
Job 4;2023-01-01 03:55:00;2023-01-01 05:09:00;Machine 7
Job 4;2023-01-01 05:09:00;2023-01-01 05:21:00;Machine 4
Job 4;2023-01-01 05:21:00;2023-01-01 06:04:00;Machine 1
Job 4;2023-01-01 06:04:00;2023-01-01 07:13:00;Machine 10
Job 4;2023-01-01 07:13:00;2023-01-01 07:43:00;Machine 5
Job 5;2023-01-01 00:00:00;2023-01-01 01:00:00;Machine 9
Job 5;2023-01-01 01:00:00;2023-01-01 01:49:00;Machine 1
Job 5;2023-01-01 01:49:00;2023-01-01 02:48:00;Machine 5
Job 5;2023-01-01 02:48:00;2023-01-01 04:00:00;Machine 6
Job 5;2023-01-01 04:00:00;2023-01-01 05:03:00;Machine 10
Job 5;2023-01-01 05:03:00;2023-01-01 06:12:00;Machine 2
Job 5;2023-01-01 06:12:00;2023-01-01 07:51:00;Machine 8
Job 5;2023-01-01 07:51:00;2023-01-01 08:36:00;Machine 7
Job 5;2023-01-01 08:36:00;2023-01-01 09:03:00;Machine 4
Job 5;2023-01-01 09:03:00;2023-01-01 09:12:00;Machine 3
Job 6;2023-01-01 00:00:00;2023-01-01 01:11:00;Machine 7
Job 6;2023-01-01 01:11:00;2023-01-01 02:42:00;Machine 3
Job 6;2023-01-01 02:42:00;2023-01-01 03:47:00;Machine 9
Job 6;2023-01-01 03:47:00;2023-01-01 05:17:00;Machine 2
Job 6;2023-01-01 05:17:00;2023-01-01 06:55:00;Machine 10
Job 6;2023-01-01 06:55:00;2023-01-01 07:03:00;Machine 5
Job 6;2023-01-01 07:03:00;2023-01-01 07:53:00;Machine 8
Job 6;2023-01-01 07:53:00;2023-01-01 09:08:00;Machine 1
Job 6;2023-01-01 09:08:00;2023-01-01 09:45:00;Machine 6
Job 6;2023-01-01 09:45:00;2023-01-01 10:02:00;Machine 4
Job 7;2023-01-01 00:00:00;2023-01-01 01:02:00;Machine 3
Job 7;2023-01-01 01:02:00;2023-01-01 02:32:00;Machine 8
Job 7;2023-01-01 02:32:00;2023-01-01 04:10:00;Machine 6
Job 7;2023-01-01 04:10:00;2023-01-01 04:41:00;Machine 4
Job 7;2023-01-01 04:41:00;2023-01-01 06:12:00;Machine 3
Job 7;2023-01-01 06:12:00;2023-01-01 06:50:00;Machine 5
Job 7;2023-01-01 06:50:00;2023-01-01 08:02:00;Machine 10
Job 7;2023-01-01 08:02:00;2023-01-01 08:11:00;Machine 2
Job 7;2023-01-01 08:11:00;2023-01-01 09:23:00;Machine 1
Job 7;2023-01-01 09:23:00;2023-01-01 10:12:00;Machine 7
Job 8;2023-01-01 00:00:00;2023-01-01 00:35:00;Machine 8
Job 8;2023-01-01 00:35:00;2023-01-01 01:14:00;Machine 1
Job 8;2023-01-01 01:14:00;2023-01-01 02:28:00;Machine 10
Job 8;2023-01-01 02:28:00;2023-01-01 02:53:00;Machine 6
Job 8;2023-01-01 02:53:00;2023-01-01 03:40:00;Machine 8
Job 8;2023-01-01 03:40:00;2023-01-01 04:32:00;Machine 4
Job 8;2023-01-01 04:32:00;2023-01-01 05:35:00;Machine 3
Job 8;2023-01-01 05:35:00;2023-01-01 05:56:00;Machine 9
Job 8;2023-01-01 05:56:00;2023-01-01 06:31:00;Machine 7
Job 8;2023-01-01 06:31:00;2023-01-01 07:51:00;Machine 2
Job 9;2023-01-01 00:00:00;2023-01-01 00:58:00;Machine 5
Job 9;2023-01-01 00:58:00;2023-01-01 01:03:00;Machine 1
Job 9;2023-01-01 01:03:00;2023-01-01 01:53:00;Machine 4
Job 9;2023-01-01 01:53:00;2023-01-01 02:45:00;Machine 9
Job 9;2023-01-01 02:45:00;2023-01-01 04:13:00;Machine 2
Job 9;2023-01-01 04:13:00;2023-01-01 04:33:00;Machine 7
Job 9;2023-01-01 04:33:00;2023-01-01 05:41:00;Machine 3
Job 9;2023-01-01 05:41:00;2023-01-01 06:05:00;Machine 6
Job 9;2023-01-01 06:05:00;2023-01-01 06:58:00;Machine 5
Job 9;2023-01-01 06:58:00;2023-01-01 07:55:00;Machine 8
