Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 01:39:00;Machine 1
Job 0;2023-01-01 01:39:00;2023-01-01 02:53:00;Machine 2
Job 0;2023-01-01 02:53:00;2023-01-01 03:42:00;Machine 3
Job 0;2023-01-01 03:42:00;2023-01-01 04:49:00;Machine 4
Job 0;2023-01-01 04:49:00;2023-01-01 05:06:00;Machine 5
Job 0;2023-01-01 05:06:00;2023-01-01 05:13:00;Machine 6
Job 0;2023-01-01 05:13:00;2023-01-01 05:22:00;Machine 7
Job 0;2023-01-01 05:22:00;2023-01-01 06:01:00;Machine 8
Job 0;2023-01-01 06:01:00;2023-01-01 06:36:00;Machine 9
Job 0;2023-01-01 06:36:00;2023-01-01 07:25:00;Machine 10
Job 1;2023-01-01 00:00:00;2023-01-01 00:49:00;Machine 1
Job 1;2023-01-01 00:49:00;2023-01-01 01:56:00;Machine 4
Job 1;2023-01-01 01:56:00;2023-01-01 03:18:00;Machine 5
Job 1;2023-01-01 03:18:00;2023-01-01 04:50:00;Machine 3
Job 1;2023-01-01 04:50:00;2023-01-01 05:52:00;Machine 2
Job 1;2023-01-01 05:52:00;2023-01-01 07:16:00;Machine 6
Job 1;2023-01-01 07:16:00;2023-01-01 08:01:00;Machine 9
Job 1;2023-01-01 08:01:00;2023-01-01 08:31:00;Machine 7
Job 1;2023-01-01 08:31:00;2023-01-01 09:13:00;Machine 8
Job 1;2023-01-01 09:13:00;2023-01-01 10:24:00;Machine 10
Job 2;2023-01-01 00:00:00;2023-01-01 00:26:00;Machine 1
Job 2;2023-01-01 00:26:00;2023-01-01 00:59:00;Machine 4
Job 2;2023-01-01 00:59:00;2023-01-01 02:21:00;Machine 2
Job 2;2023-01-01 02:21:00;2023-01-01 03:59:00;Machine 3
Job 2;2023-01-01 03:59:00;2023-01-01 05:22:00;Machine 6
Job 2;2023-01-01 05:22:00;2023-01-01 05:38:00;Machine 5
Job 2;2023-01-01 05:38:00;2023-01-01 06:42:00;Machine 7
Job 2;2023-01-01 06:42:00;2023-01-01 07:47:00;Machine 8
Job 2;2023-01-01 07:47:00;2023-01-01 08:23:00;Machine 10
Job 2;2023-01-01 08:23:00;2023-01-01 09:40:00;Machine 9
Job 3;2023-01-01 00:00:00;2023-01-01 00:41:00;Machine 1
Job 3;2023-01-01 00:41:00;2023-01-01 01:43:00;Machine 2
Job 3;2023-01-01 01:43:00;2023-01-01 02:56:00;Machine 5
Job 3;2023-01-01 02:56:00;2023-01-01 04:30:00;Machine 4
Job 3;2023-01-01 04:30:00;2023-01-01 05:21:00;Machine 7
Job 3;2023-01-01 05:21:00;2023-01-01 06:07:00;Machine 6
Job 3;2023-01-01 06:07:00;2023-01-01 07:02:00;Machine 3
Job 3;2023-01-01 07:02:00;2023-01-01 07:33:00;Machine 10
Job 3;2023-01-01 07:33:00;2023-01-01 08:37:00;Machine 8
Job 3;2023-01-01 08:37:00;2023-01-01 09:23:00;Machine 9
Job 4;2023-01-01 00:00:00;2023-01-01 01:08:00;Machine 2
Job 4;2023-01-01 01:08:00;2023-01-01 01:34:00;Machine 1
Job 4;2023-01-01 01:34:00;2023-01-01 02:24:00;Machine 6
Job 4;2023-01-01 02:24:00;2023-01-01 03:10:00;Machine 4
Job 4;2023-01-01 03:10:00;2023-01-01 03:35:00;Machine 5
Job 4;2023-01-01 03:35:00;2023-01-01 05:03:00;Machine 8
Job 4;2023-01-01 05:03:00;2023-01-01 05:09:00;Machine 3
Job 4;2023-01-01 05:09:00;2023-01-01 05:22:00;Machine 9
Job 4;2023-01-01 05:22:00;2023-01-01 07:00:00;Machine 10
Job 4;2023-01-01 07:00:00;2023-01-01 08:24:00;Machine 7
Job 5;2023-01-01 00:00:00;2023-01-01 00:24:00;Machine 1
Job 5;2023-01-01 00:24:00;2023-01-01 01:44:00;Machine 7
Job 5;2023-01-01 01:44:00;2023-01-01 03:15:00;Machine 3
Job 5;2023-01-01 03:15:00;2023-01-01 04:10:00;Machine 4
Job 5;2023-01-01 04:10:00;2023-01-01 04:58:00;Machine 2
Job 5;2023-01-01 04:58:00;2023-01-01 06:37:00;Machine 9
Job 5;2023-01-01 06:37:00;2023-01-01 07:49:00;Machine 5
Job 5;2023-01-01 07:49:00;2023-01-01 09:20:00;Machine 10
Job 5;2023-01-01 09:20:00;2023-01-01 10:44:00;Machine 8
Job 5;2023-01-01 10:44:00;2023-01-01 10:56:00;Machine 6
Job 6;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 3
Job 6;2023-01-01 00:16:00;2023-01-01 00:29:00;Machine 4
Job 6;2023-01-01 00:29:00;2023-01-01 00:38:00;Machine 1
Job 6;2023-01-01 00:38:00;2023-01-01 01:36:00;Machine 2
Job 6;2023-01-01 01:36:00;2023-01-01 01:59:00;Machine 5
Job 6;2023-01-01 01:59:00;2023-01-01 03:24:00;Machine 8
Job 6;2023-01-01 03:24:00;2023-01-01 04:00:00;Machine 6
Job 6;2023-01-01 04:00:00;2023-01-01 05:29:00;Machine 7
Job 6;2023-01-01 05:29:00;2023-01-01 06:40:00;Machine 9
Job 6;2023-01-01 06:40:00;2023-01-01 07:21:00;Machine 10
