Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:36:00;Machine 1
Job 0;2023-01-01 00:36:00;2023-01-01 02:12:00;Machine 2
Job 0;2023-01-01 02:12:00;2023-01-01 03:38:00;Machine 3
Job 0;2023-01-01 03:38:00;2023-01-01 03:45:00;Machine 4
Job 0;2023-01-01 03:45:00;2023-01-01 04:05:00;Machine 8
Job 0;2023-01-01 04:05:00;2023-01-01 04:14:00;Machine 6
Job 0;2023-01-01 04:14:00;2023-01-01 04:53:00;Machine 7
Job 0;2023-01-01 04:53:00;2023-01-01 06:12:00;Machine 8
Job 0;2023-01-01 06:12:00;2023-01-01 07:34:00;Machine 9
Job 0;2023-01-01 07:34:00;2023-01-01 07:58:00;Machine 10
Job 1;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 1
Job 1;2023-01-01 00:16:00;2023-01-01 01:51:00;Machine 9
Job 1;2023-01-01 01:51:00;2023-01-01 02:58:00;Machine 4
Job 1;2023-01-01 02:58:00;2023-01-01 04:01:00;Machine 6
Job 1;2023-01-01 04:01:00;2023-01-01 05:28:00;Machine 3
Job 1;2023-01-01 05:28:00;2023-01-01 05:52:00;Machine 2
Job 1;2023-01-01 05:52:00;2023-01-01 06:54:00;Machine 10
Job 1;2023-01-01 06:54:00;2023-01-01 07:43:00;Machine 7
Job 1;2023-01-01 07:43:00;2023-01-01 09:15:00;Machine 8
Job 1;2023-01-01 09:15:00;2023-01-01 09:31:00;Machine 5
Job 2;2023-01-01 00:00:00;2023-01-01 01:05:00;Machine 1
Job 2;2023-01-01 01:05:00;2023-01-01 02:16:00;Machine 7
Job 2;2023-01-01 02:16:00;2023-01-01 02:25:00;Machine 2
Job 2;2023-01-01 02:25:00;2023-01-01 03:32:00;Machine 4
Job 2;2023-01-01 03:32:00;2023-01-01 04:42:00;Machine 9
Job 2;2023-01-01 04:42:00;2023-01-01 05:30:00;Machine 3
Job 2;2023-01-01 05:30:00;2023-01-01 06:19:00;Machine 6
Job 2;2023-01-01 06:19:00;2023-01-01 07:25:00;Machine 5
Job 2;2023-01-01 07:25:00;2023-01-01 07:30:00;Machine 8
Job 2;2023-01-01 07:30:00;2023-01-01 09:06:00;Machine 10
Job 3;2023-01-01 00:00:00;2023-01-01 00:50:00;Machine 1
Job 3;2023-01-01 00:50:00;2023-01-01 01:21:00;Machine 3
Job 3;2023-01-01 01:21:00;2023-01-01 01:27:00;Machine 5
Job 3;2023-01-01 01:27:00;2023-01-01 01:40:00;Machine 9
Job 3;2023-01-01 01:40:00;2023-01-01 03:18:00;Machine 6
Job 3;2023-01-01 03:18:00;2023-01-01 04:55:00;Machine 8
Job 3;2023-01-01 04:55:00;2023-01-01 06:28:00;Machine 7
Job 3;2023-01-01 06:28:00;2023-01-01 06:58:00;Machine 10
Job 3;2023-01-01 06:58:00;2023-01-01 07:32:00;Machine 4
Job 3;2023-01-01 07:32:00;2023-01-01 08:55:00;Machine 3
Job 4;2023-01-01 00:00:00;2023-01-01 01:39:00;Machine 1
Job 4;2023-01-01 01:39:00;2023-01-01 01:46:00;Machine 6
Job 4;2023-01-01 01:46:00;2023-01-01 02:41:00;Machine 10
Job 4;2023-01-01 02:41:00;2023-01-01 03:59:00;Machine 9
Job 4;2023-01-01 03:59:00;2023-01-01 05:07:00;Machine 8
Job 4;2023-01-01 05:07:00;2023-01-01 06:28:00;Machine 5
Job 4;2023-01-01 06:28:00;2023-01-01 07:58:00;Machine 4
Job 4;2023-01-01 07:58:00;2023-01-01 09:13:00;Machine 3
Job 4;2023-01-01 09:13:00;2023-01-01 10:19:00;Machine 2
Job 4;2023-01-01 10:19:00;2023-01-01 10:59:00;Machine 7
Job 5;2023-01-01 00:00:00;2023-01-01 00:42:00;Machine 8
Job 5;2023-01-01 00:42:00;2023-01-01 00:53:00;Machine 6
Job 5;2023-01-01 00:53:00;2023-01-01 00:58:00;Machine 1
Job 5;2023-01-01 00:58:00;2023-01-01 01:37:00;Machine 10
Job 5;2023-01-01 01:37:00;2023-01-01 01:47:00;Machine 3
Job 5;2023-01-01 01:47:00;2023-01-01 02:17:00;Machine 9
Job 5;2023-01-01 02:17:00;2023-01-01 02:56:00;Machine 4
Job 5;2023-01-01 02:56:00;2023-01-01 03:46:00;Machine 7
Job 5;2023-01-01 03:46:00;2023-01-01 04:06:00;Machine 8
Job 5;2023-01-01 04:06:00;2023-01-01 04:57:00;Machine 5
Job 6;2023-01-01 00:00:00;2023-01-01 00:38:00;Machine 1
Job 6;2023-01-01 00:38:00;2023-01-01 01:46:00;Machine 4
Job 6;2023-01-01 01:46:00;2023-01-01 03:12:00;Machine 9
Job 6;2023-01-01 03:12:00;2023-01-01 04:29:00;Machine 8
Job 6;2023-01-01 04:29:00;2023-01-01 05:01:00;Machine 10
Job 6;2023-01-01 05:01:00;2023-01-01 06:30:00;Machine 3
Job 6;2023-01-01 06:30:00;2023-01-01 07:07:00;Machine 5
Job 6;2023-01-01 07:07:00;2023-01-01 08:00:00;Machine 7
Job 6;2023-01-01 08:00:00;2023-01-01 08:43:00;Machine 2
Job 6;2023-01-01 08:43:00;2023-01-01 10:12:00;Machine 6
Job 7;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 1
Job 7;2023-01-01 00:19:00;2023-01-01 00:30:00;Machine 3
Job 7;2023-01-01 00:30:00;2023-01-01 01:07:00;Machine 5
Job 7;2023-01-01 01:07:00;2023-01-01 01:48:00;Machine 2
Job 7;2023-01-01 01:48:00;2023-01-01 03:00:00;Machine 6
Job 7;2023-01-01 03:00:00;2023-01-01 03:07:00;Machine 8
Job 7;2023-01-01 03:07:00;2023-01-01 03:59:00;Machine 3
Job 7;2023-01-01 03:59:00;2023-01-01 04:30:00;Machine 7
Job 7;2023-01-01 04:30:00;2023-01-01 05:38:00;Machine 4
Job 7;2023-01-01 05:38:00;2023-01-01 05:48:00;Machine 9
Job 8;2023-01-01 00:00:00;2023-01-01 01:23:00;Machine 1
Job 8;2023-01-01 01:23:00;2023-01-01 01:44:00;Machine 5
Job 8;2023-01-01 01:44:00;2023-01-01 02:07:00;Machine 10
Job 8;2023-01-01 02:07:00;2023-01-01 03:34:00;Machine 8
Job 8;2023-01-01 03:34:00;2023-01-01 04:32:00;Machine 9
Job 8;2023-01-01 04:32:00;2023-01-01 06:01:00;Machine 7
Job 8;2023-01-01 06:01:00;2023-01-01 07:15:00;Machine 5
Job 8;2023-01-01 07:15:00;2023-01-01 07:44:00;Machine 6
Job 8;2023-01-01 07:44:00;2023-01-01 08:58:00;Machine 3
