Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 3
Job 0;2023-01-01 00:16:00;2023-01-01 00:26:00;Machine 36
Job 0;2023-01-01 00:26:00;2023-01-01 00:38:00;Machine 25
Job 0;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 15
Job 0;2023-01-01 00:48:00;2023-01-01 01:08:00;Machine 59
Job 1;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 2
Job 1;2023-01-01 00:16:00;2023-01-01 00:26:00;Machine 8
Job 1;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 15
Job 1;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 42
Job 1;2023-01-01 00:46:00;2023-01-01 00:58:00;Machine 60
Job 10;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 4
Job 10;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 30
Job 10;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 5
Job 10;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 44
Job 10;2023-01-01 00:51:00;2023-01-01 01:06:00;Machine 60
Job 11;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 11;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 44
Job 11;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 42
Job 11;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 5
Job 11;2023-01-01 00:40:00;2023-01-01 00:54:00;Machine 57
Job 12;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 12;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 38
Job 12;2023-01-01 00:20:00;2023-01-01 00:32:00;Machine 6
Job 12;2023-01-01 00:32:00;2023-01-01 00:44:00;Machine 54
Job 12;2023-01-01 00:44:00;2023-01-01 00:59:00;Machine 57
Job 13;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 2
Job 13;2023-01-01 00:16:00;2023-01-01 00:26:00;Machine 23
Job 13;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 6
Job 13;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 27
Job 13;2023-01-01 00:46:00;2023-01-01 00:57:00;Machine 60
Job 14;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
