Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 01:12:00;Machine 1
Job 0;2023-01-01 01:12:00;2023-01-01 02:16:00;Machine 2
Job 0;2023-01-01 02:16:00;2023-01-01 03:11:00;Machine 3
Job 0;2023-01-01 03:11:00;2023-01-01 03:42:00;Machine 4
Job 0;2023-01-01 03:42:00;2023-01-01 04:35:00;Machine 8
Job 0;2023-01-01 04:35:00;2023-01-01 06:10:00;Machine 6
Job 0;2023-01-01 06:10:00;2023-01-01 06:21:00;Machine 7
Job 0;2023-01-01 06:21:00;2023-01-01 07:13:00;Machine 8
Job 0;2023-01-01 07:13:00;2023-01-01 07:19:00;Machine 9
Job 0;2023-01-01 07:19:00;2023-01-01 08:43:00;Machine 10
Job 1;2023-01-01 00:00:00;2023-01-01 01:01:00;Machine 1
Job 1;2023-01-01 01:01:00;2023-01-01 01:28:00;Machine 4
Job 1;2023-01-01 01:28:00;2023-01-01 02:56:00;Machine 5
Job 1;2023-01-01 02:56:00;2023-01-01 04:14:00;Machine 3
Job 1;2023-01-01 04:14:00;2023-01-01 05:03:00;Machine 2
Job 1;2023-01-01 05:03:00;2023-01-01 06:26:00;Machine 6
Job 1;2023-01-01 06:26:00;2023-01-01 07:57:00;Machine 9
Job 1;2023-01-01 07:57:00;2023-01-01 09:11:00;Machine 7
Job 1;2023-01-01 09:11:00;2023-01-01 09:40:00;Machine 8
Job 1;2023-01-01 09:40:00;2023-01-01 11:07:00;Machine 10
Job 2;2023-01-01 00:00:00;2023-01-01 01:26:00;Machine 1
Job 2;2023-01-01 01:26:00;2023-01-01 01:58:00;Machine 4
Job 2;2023-01-01 01:58:00;2023-01-01 02:33:00;Machine 2
Job 2;2023-01-01 02:33:00;2023-01-01 03:10:00;Machine 3
Job 2;2023-01-01 03:10:00;2023-01-01 03:28:00;Machine 6
Job 2;2023-01-01 03:28:00;2023-01-01 04:16:00;Machine 5
Job 2;2023-01-01 04:16:00;2023-01-01 05:47:00;Machine 7
Job 2;2023-01-01 05:47:00;2023-01-01 06:39:00;Machine 8
Job 2;2023-01-01 06:39:00;2023-01-01 07:39:00;Machine 10
Job 2;2023-01-01 07:39:00;2023-01-01 08:09:00;Machine 9
Job 3;2023-01-01 00:00:00;2023-01-01 00:08:00;Machine 1
Job 3;2023-01-01 00:08:00;2023-01-01 01:30:00;Machine 3
Job 3;2023-01-01 01:30:00;2023-01-01 01:57:00;Machine 5
Job 3;2023-01-01 01:57:00;2023-01-01 03:36:00;Machine 4
Job 3;2023-01-01 03:36:00;2023-01-01 04:50:00;Machine 7
