Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:08:00;Machine 1
Job 0;2023-01-01 00:08:00;2023-01-01 00:18:00;Machine 2
Job 0;2023-01-01 00:18:00;2023-01-01 00:53:00;Machine 3
Job 0;2023-01-01 00:53:00;2023-01-01 01:37:00;Machine 4
Job 0;2023-01-01 01:37:00;2023-01-01 01:52:00;Machine 5
Job 0;2023-01-01 01:52:00;2023-01-01 03:24:00;Machine 6
Job 0;2023-01-01 03:24:00;2023-01-01 04:34:00;Machine 7
Job 0;2023-01-01 04:34:00;2023-01-01 06:03:00;Machine 8
Job 0;2023-01-01 06:03:00;2023-01-01 06:53:00;Machine 9
Job 0;2023-01-01 06:53:00;2023-01-01 07:05:00;Machine 10
Job 1;2023-01-01 00:00:00;2023-01-01 01:03:00;Machine 1
Job 1;2023-01-01 01:03:00;2023-01-01 01:42:00;Machine 9
Job 1;2023-01-01 01:42:00;2023-01-01 03:02:00;Machine 4
Job 1;2023-01-01 03:02:00;2023-01-01 03:24:00;Machine 6
Job 1;2023-01-01 03:24:00;2023-01-01 04:52:00;Machine 3
Job 1;2023-01-01 04:52:00;2023-01-01 05:31:00;Machine 2
Job 1;2023-01-01 05:31:00;2023-01-01 06:56:00;Machine 10
Job 1;2023-01-01 06:56:00;2023-01-01 07:23:00;Machine 7
Job 1;2023-01-01 07:23:00;2023-01-01 08:37:00;Machine 8
Job 1;2023-01-01 08:37:00;2023-01-01 09:46:00;Machine 5
Job 2;2023-01-01 00:00:00;2023-01-01 00:52:00;Machine 1
Job 2;2023-01-01 00:52:00;2023-01-01 01:14:00;Machine 7
Job 2;2023-01-01 01:14:00;2023-01-01 01:47:00;Machine 2
Job 2;2023-01-01 01:47:00;2023-01-01 02:55:00;Machine 4
Job 2;2023-01-01 02:55:00;2023-01-01 03:22:00;Machine 9
Job 2;2023-01-01 03:22:00;2023-01-01 04:30:00;Machine 3
Job 2;2023-01-01 04:30:00;2023-01-01 04:55:00;Machine 6
Job 2;2023-01-01 04:55:00;2023-01-01 05:29:00;Machine 5
Job 2;2023-01-01 05:29:00;2023-01-01 05:53:00;Machine 8
Job 2;2023-01-01 05:53:00;2023-01-01 07:17:00;Machine 10
Job 3;2023-01-01 00:00:00;2023-01-01 00:31:00;Machine 1
Job 3;2023-01-01 00:31:00;2023-01-01 01:56:00;Machine 2
Job 3;2023-01-01 01:56:00;2023-01-01 02:51:00;Machine 5
Job 3;2023-01-01 02:51:00;2023-01-01 04:11:00;Machine 9
Job 3;2023-01-01 04:11:00;2023-01-01 05:09:00;Machine 6
Job 3;2023-01-01 05:09:00;2023-01-01 05:20:00;Machine 8
Job 3;2023-01-01 05:20:00;2023-01-01 06:29:00;Machine 7
Job 3;2023-01-01 06:29:00;2023-01-01 07:25:00;Machine 10
Job 3;2023-01-01 07:25:00;2023-01-01 08:38:00;Machine 4
Job 3;2023-01-01 08:38:00;2023-01-01 09:03:00;Machine 3
Job 4;2023-01-01 00:00:00;2023-01-01 01:37:00;Machine 1
Job 4;2023-01-01 01:37:00;2023-01-01 03:15:00;Machine 6
Job 4;2023-01-01 03:15:00;2023-01-01 04:42:00;Machine 10
Job 4;2023-01-01 04:42:00;2023-01-01 05:29:00;Machine 9
