Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 01:00:00;Machine 5
Job 0;2023-01-01 01:00:00;2023-01-01 02:27:00;Machine 1
Job 0;2023-01-01 02:27:00;2023-01-01 03:39:00;Machine 2
Job 0;2023-01-01 03:39:00;2023-01-01 05:14:00;Machine 2
Job 0;2023-01-01 05:14:00;2023-01-01 06:20:00;Machine 1
Job 1;2023-01-01 00:00:00;2023-01-01 00:54:00;Machine 1
Job 1;2023-01-01 00:54:00;2023-01-01 01:42:00;Machine 1
Job 1;2023-01-01 01:42:00;2023-01-01 02:21:00;Machine 1
Job 1;2023-01-01 02:21:00;2023-01-01 02:56:00;Machine 4
Job 1;2023-01-01 02:56:00;2023-01-01 03:01:00;Machine 2
Job 10;2023-01-01 00:00:00;2023-01-01 01:02:00;Machine 2
Job 10;2023-01-01 01:02:00;2023-01-01 02:27:00;Machine 4
Job 10;2023-01-01 02:27:00;2023-01-01 03:33:00;Machine 1
Job 10;2023-01-01 03:33:00;2023-01-01 04:57:00;Machine 2
Job 10;2023-01-01 04:57:00;2023-01-01 05:16:00;Machine 3
Job 11;2023-01-01 00:00:00;2023-01-01 00:59:00;Machine 5
Job 11;2023-01-01 00:59:00;2023-01-01 01:45:00;Machine 1
Job 11;2023-01-01 01:45:00;2023-01-01 01:58:00;Machine 4
Job 11;2023-01-01 01:58:00;2023-01-01 03:02:00;Machine 2
Job 11;2023-01-01 03:02:00;2023-01-01 03:27:00;Machine 1
Job 12;2023-01-01 00:00:00;2023-01-01 00:53:00;Machine 3
Job 12;2023-01-01 00:53:00;2023-01-01 02:06:00;Machine 2
Job 12;2023-01-01 02:06:00;2023-01-01 03:26:00;Machine 2
Job 12;2023-01-01 03:26:00;2023-01-01 04:54:00;Machine 5
Job 12;2023-01-01 04:54:00;2023-01-01 05:35:00;Machine 1
Job 13;2023-01-01 00:00:00;2023-01-01 00:57:00;Machine 3
Job 13;2023-01-01 00:57:00;2023-01-01 01:44:00;Machine 3
Job 13;2023-01-01 01:44:00;2023-01-01 01:58:00;Machine 1
Job 13;2023-01-01 01:58:00;2023-01-01 03:05:00;Machine 1
Job 13;2023-01-01 03:05:00;2023-01-01 04:19:00;Machine 4
Job 14;2023-01-01 00:00:00;2023-01-01 00:41:00;Machine 3
Job 14;2023-01-01 00:41:00;2023-01-01 01:45:00;Machine 5
Job 14;2023-01-01 01:45:00;2023-01-01 03:09:00;Machine 3
Job 14;2023-01-01 03:09:00;2023-01-01 04:27:00;Machine 2
Job 14;2023-01-01 04:27:00;2023-01-01 05:51:00;Machine 1
Job 15;2023-01-01 00:00:00;2023-01-01 00:52:00;Machine 4
Job 15;2023-01-01 00:52:00;2023-01-01 01:20:00;Machine 4
Job 15;2023-01-01 01:20:00;2023-01-01 01:46:00;Machine 3
Job 15;2023-01-01 01:46:00;2023-01-01 02:49:00;Machine 1
Job 15;2023-01-01 02:49:00;2023-01-01 03:35:00;Machine 2
Job 16;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 16;2023-01-01 00:11:00;2023-01-01 01:15:00;Machine 1
Job 16;2023-01-01 01:15:00;2023-01-01 01:25:00;Machine 1
Job 16;2023-01-01 01:25:00;2023-01-01 02:38:00;Machine 5
Job 16;2023-01-01 02:38:00;2023-01-01 02:55:00;Machine 3
Job 17;2023-01-01 00:00:00;2023-01-01 00:38:00;Machine 1
Job 17;2023-01-01 00:00:00;2023-01-01 01:07:00;Machine 3
Job 17;2023-01-01 00:00:00;2023-01-01 01:07:00;Machine 4
Job 17;2023-01-01 00:00:00;2023-01-01 01:07:00;Machine 5
Job 17;2023-01-01 00:38:00;2023-01-01 02:13:00;Machine 1
Job 17;2023-01-01 02:13:00;2023-01-01 03:38:00;Machine 1
Job 17;2023-01-01 03:38:00;2023-01-01 05:15:00;Machine 2
Job 18;2023-01-01 00:00:00;2023-01-01 01:33:00;Machine 5
Job 18;2023-01-01 01:33:00;2023-01-01 02:38:00;Machine 2
Job 18;2023-01-01 02:38:00;2023-01-01 04:13:00;Machine 2
Job 18;2023-01-01 04:13:00;2023-01-01 05:12:00;Machine 1
Job 18;2023-01-01 05:12:00;2023-01-01 05:58:00;Machine 1
Job 19;2023-01-01 00:00:00;2023-01-01 01:00:00;Machine 1
Job 19;2023-01-01 01:00:00;2023-01-01 02:25:00;Machine 2
Job 19;2023-01-01 02:25:00;2023-01-01 03:08:00;Machine 3
Job 19;2023-01-01 03:08:00;2023-01-01 04:33:00;Machine 1
Job 19;2023-01-01 04:33:00;2023-01-01 05:05:00;Machine 4
Job 2;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 3
Job 2;2023-01-01 00:20:00;2023-01-01 01:06:00;Machine 1
Job 2;2023-01-01 01:06:00;2023-01-01 02:43:00;Machine 1
Job 2;2023-01-01 02:43:00;2023-01-01 03:04:00;Machine 2
Job 2;2023-01-01 03:04:00;2023-01-01 03:59:00;Machine 2
Job 3;2023-01-01 00:00:00;2023-01-01 00:37:00;Machine 5
Job 3;2023-01-01 00:37:00;2023-01-01 01:36:00;Machine 1
Job 3;2023-01-01 01:36:00;2023-01-01 01:55:00;Machine 2
Job 3;2023-01-01 01:55:00;2023-01-01 02:29:00;Machine 2
Job 3;2023-01-01 02:29:00;2023-01-01 03:15:00;Machine 2
Job 4;2023-01-01 00:00:00;2023-01-01 01:13:00;Machine 4
Job 4;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 3
Job 4;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 5
Job 4;2023-01-01 01:13:00;2023-01-01 01:38:00;Machine 1
Job 4;2023-01-01 01:38:00;2023-01-01 02:02:00;Machine 2
Job 4;2023-01-01 02:02:00;2023-01-01 02:30:00;Machine 1
Job 5;2023-01-01 00:00:00;2023-01-01 01:18:00;Machine 2
Job 5;2023-01-01 01:18:00;2023-01-01 01:46:00;Machine 1
Job 5;2023-01-01 01:46:00;2023-01-01 03:09:00;Machine 2
Job 5;2023-01-01 03:09:00;2023-01-01 03:54:00;Machine 1
Job 5;2023-01-01 03:54:00;2023-01-01 03:59:00;Machine 5
Job 6;2023-01-01 00:00:00;2023-01-01 01:11:00;Machine 4
Job 6;2023-01-01 01:11:00;2023-01-01 01:48:00;Machine 1
Job 6;2023-01-01 01:48:00;2023-01-01 02:00:00;Machine 3
Job 6;2023-01-01 02:00:00;2023-01-01 02:29:00;Machine 5
