Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 01:07:00;Machine 8
Job 0;2023-01-01 01:07:00;2023-01-01 01:39:00;Machine 10
Job 0;2023-01-01 01:39:00;2023-01-01 01:55:00;Machine 5
Job 0;2023-01-01 01:55:00;2023-01-01 03:01:00;Machine 8
Job 0;2023-01-01 03:01:00;2023-01-01 04:31:00;Machine 6
Job 0;2023-01-01 04:31:00;2023-01-01 05:09:00;Machine 9
Job 0;2023-01-01 05:09:00;2023-01-01 06:38:00;Machine 9
Job 0;2023-01-01 06:38:00;2023-01-01 07:41:00;Machine 9
Job 0;2023-01-01 07:41:00;2023-01-01 08:25:00;Machine 2
Job 0;2023-01-01 08:25:00;2023-01-01 09:52:00;Machine 7
Job 0;2023-01-01 09:52:00;2023-01-01 11:05:00;Machine 3
Job 0;2023-01-01 11:05:00;2023-01-01 11:36:00;Machine 9
Job 0;2023-01-01 11:36:00;2023-01-01 13:06:00;Machine 2
Job 0;2023-01-01 13:06:00;2023-01-01 13:22:00;Machine 2
Job 0;2023-01-01 13:22:00;2023-01-01 13:41:00;Machine 1
Job 1;2023-01-01 00:00:00;2023-01-01 01:30:00;Machine 4
Job 1;2023-01-01 01:30:00;2023-01-01 01:57:00;Machine 3
Job 1;2023-01-01 01:57:00;2023-01-01 03:14:00;Machine 9
Job 1;2023-01-01 03:14:00;2023-01-01 03:54:00;Machine 10
Job 1;2023-01-01 03:54:00;2023-01-01 05:04:00;Machine 8
Job 1;2023-01-01 05:04:00;2023-01-01 05:49:00;Machine 9
Job 1;2023-01-01 05:49:00;2023-01-01 06:45:00;Machine 1
Job 1;2023-01-01 06:45:00;2023-01-01 07:29:00;Machine 6
Job 1;2023-01-01 07:29:00;2023-01-01 08:19:00;Machine 3
Job 1;2023-01-01 08:19:00;2023-01-01 09:26:00;Machine 7
Job 1;2023-01-01 09:26:00;2023-01-01 10:39:00;Machine 4
Job 1;2023-01-01 10:39:00;2023-01-01 11:54:00;Machine 10
Job 1;2023-01-01 11:54:00;2023-01-01 13:13:00;Machine 5
Job 1;2023-01-01 13:13:00;2023-01-01 13:58:00;Machine 6
Job 1;2023-01-01 13:58:00;2023-01-01 15:32:00;Machine 10
Job 1;2023-01-01 15:32:00;2023-01-01 16:37:00;Machine 7
Job 1;2023-01-01 16:37:00;2023-01-01 17:02:00;Machine 10
Job 1;2023-01-01 17:02:00;2023-01-01 18:27:00;Machine 4
Job 1;2023-01-01 18:27:00;2023-01-01 19:38:00;Machine 6
Job 1;2023-01-01 19:38:00;2023-01-01 20:22:00;Machine 1
Job 10;2023-01-01 00:00:00;2023-01-01 01:03:00;Machine 9
Job 10;2023-01-01 01:03:00;2023-01-01 02:30:00;Machine 4
Job 10;2023-01-01 02:30:00;2023-01-01 03:16:00;Machine 4
Job 10;2023-01-01 03:16:00;2023-01-01 04:35:00;Machine 6
Job 10;2023-01-01 04:35:00;2023-01-01 05:44:00;Machine 2
Job 10;2023-01-01 05:44:00;2023-01-01 06:31:00;Machine 6
Job 10;2023-01-01 06:31:00;2023-01-01 08:02:00;Machine 10
Job 10;2023-01-01 08:02:00;2023-01-01 09:25:00;Machine 9
Job 10;2023-01-01 09:25:00;2023-01-01 10:03:00;Machine 4
Job 10;2023-01-01 10:03:00;2023-01-01 11:11:00;Machine 4
Job 10;2023-01-01 11:11:00;2023-01-01 11:31:00;Machine 8
Job 10;2023-01-01 11:31:00;2023-01-01 12:22:00;Machine 6
Job 10;2023-01-01 12:22:00;2023-01-01 12:44:00;Machine 6
Job 10;2023-01-01 12:44:00;2023-01-01 13:44:00;Machine 4
Job 10;2023-01-01 13:44:00;2023-01-01 14:06:00;Machine 9
Job 10;2023-01-01 14:06:00;2023-01-01 15:28:00;Machine 1
Job 10;2023-01-01 15:28:00;2023-01-01 15:51:00;Machine 2
Job 10;2023-01-01 15:51:00;2023-01-01 17:14:00;Machine 7
Job 10;2023-01-01 17:14:00;2023-01-01 18:04:00;Machine 3
Job 11;2023-01-01 00:00:00;2023-01-01 00:52:00;Machine 8
Job 11;2023-01-01 00:52:00;2023-01-01 01:51:00;Machine 10
Job 11;2023-01-01 01:51:00;2023-01-01 02:07:00;Machine 5
Job 11;2023-01-01 02:07:00;2023-01-01 03:11:00;Machine 4
Job 11;2023-01-01 03:11:00;2023-01-01 04:18:00;Machine 9
Job 11;2023-01-01 04:18:00;2023-01-01 05:04:00;Machine 1
Job 11;2023-01-01 05:04:00;2023-01-01 05:51:00;Machine 2
Job 11;2023-01-01 05:51:00;2023-01-01 06:29:00;Machine 3
Job 11;2023-01-01 06:29:00;2023-01-01 06:41:00;Machine 5
Job 11;2023-01-01 06:41:00;2023-01-01 07:59:00;Machine 6
Job 11;2023-01-01 07:59:00;2023-01-01 08:12:00;Machine 9
Job 11;2023-01-01 08:12:00;2023-01-01 09:45:00;Machine 9
Job 11;2023-01-01 09:45:00;2023-01-01 10:13:00;Machine 1
Job 11;2023-01-01 10:13:00;2023-01-01 11:34:00;Machine 7
Job 11;2023-01-01 11:34:00;2023-01-01 12:07:00;Machine 2
Job 11;2023-01-01 12:07:00;2023-01-01 12:47:00;Machine 8
Job 11;2023-01-01 12:47:00;2023-01-01 13:32:00;Machine 2
Job 11;2023-01-01 13:32:00;2023-01-01 14:23:00;Machine 7
Job 11;2023-01-01 14:23:00;2023-01-01 15:22:00;Machine 9
Job 11;2023-01-01 15:22:00;2023-01-01 16:17:00;Machine 4
Job 11;2023-01-01 16:17:00;2023-01-01 16:47:00;Machine 10
Job 12;2023-01-01 00:00:00;2023-01-01 01:37:00;Machine 9
Job 12;2023-01-01 01:37:00;2023-01-01 03:01:00;Machine 7
Job 12;2023-01-01 03:01:00;2023-01-01 03:42:00;Machine 1
Job 12;2023-01-01 03:42:00;2023-01-01 04:38:00;Machine 8
Job 12;2023-01-01 04:38:00;2023-01-01 05:58:00;Machine 3
Job 12;2023-01-01 05:58:00;2023-01-01 07:32:00;Machine 7
Job 12;2023-01-01 07:32:00;2023-01-01 08:59:00;Machine 6
Job 12;2023-01-01 08:59:00;2023-01-01 10:25:00;Machine 1
Job 12;2023-01-01 10:25:00;2023-01-01 11:22:00;Machine 2
Job 12;2023-01-01 11:22:00;2023-01-01 11:44:00;Machine 5
Job 12;2023-01-01 11:44:00;2023-01-01 13:12:00;Machine 1
Job 12;2023-01-01 13:12:00;2023-01-01 14:17:00;Machine 8
Job 12;2023-01-01 14:17:00;2023-01-01 15:24:00;Machine 8
Job 12;2023-01-01 15:24:00;2023-01-01 16:55:00;Machine 6
Job 12;2023-01-01 16:55:00;2023-01-01 17:35:00;Machine 5
Job 12;2023-01-01 17:35:00;2023-01-01 18:24:00;Machine 8
Job 13;2023-01-01 00:00:00;2023-01-01 01:00:00;Machine 3
Job 13;2023-01-01 01:00:00;2023-01-01 01:26:00;Machine 3
Job 13;2023-01-01 01:26:00;2023-01-01 02:47:00;Machine 5
Job 13;2023-01-01 02:47:00;2023-01-01 03:01:00;Machine 5
Job 13;2023-01-01 03:01:00;2023-01-01 03:18:00;Machine 8
Job 13;2023-01-01 03:18:00;2023-01-01 04:21:00;Machine 1
Job 13;2023-01-01 04:21:00;2023-01-01 05:21:00;Machine 6
Job 13;2023-01-01 05:21:00;2023-01-01 06:03:00;Machine 2
Job 13;2023-01-01 06:03:00;2023-01-01 07:12:00;Machine 9
Job 13;2023-01-01 07:12:00;2023-01-01 08:25:00;Machine 2
Job 13;2023-01-01 08:25:00;2023-01-01 09:15:00;Machine 8
Job 13;2023-01-01 09:15:00;2023-01-01 09:38:00;Machine 10
Job 13;2023-01-01 09:38:00;2023-01-01 10:26:00;Machine 4
Job 13;2023-01-01 10:26:00;2023-01-01 11:38:00;Machine 3
Job 13;2023-01-01 11:38:00;2023-01-01 12:06:00;Machine 4
Job 13;2023-01-01 12:06:00;2023-01-01 12:42:00;Machine 6
Job 14;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 10
Job 14;2023-01-01 00:15:00;2023-01-01 01:03:00;Machine 2
Job 14;2023-01-01 01:03:00;2023-01-01 01:25:00;Machine 4
Job 14;2023-01-01 01:25:00;2023-01-01 02:35:00;Machine 1
Job 14;2023-01-01 02:35:00;2023-01-01 03:10:00;Machine 4
Job 14;2023-01-01 03:10:00;2023-01-01 04:34:00;Machine 10
Job 14;2023-01-01 04:34:00;2023-01-01 04:48:00;Machine 1
Job 14;2023-01-01 04:48:00;2023-01-01 05:41:00;Machine 7
Job 14;2023-01-01 05:41:00;2023-01-01 06:31:00;Machine 8
Job 14;2023-01-01 06:31:00;2023-01-01 07:48:00;Machine 9
Job 14;2023-01-01 07:48:00;2023-01-01 09:06:00;Machine 2
Job 14;2023-01-01 09:06:00;2023-01-01 10:19:00;Machine 3
Job 14;2023-01-01 10:19:00;2023-01-01 11:44:00;Machine 8
Job 14;2023-01-01 11:44:00;2023-01-01 12:20:00;Machine 4
Job 14;2023-01-01 12:20:00;2023-01-01 13:13:00;Machine 8
Job 14;2023-01-01 13:13:00;2023-01-01 13:35:00;Machine 1
Job 14;2023-01-01 13:35:00;2023-01-01 14:23:00;Machine 4
Job 14;2023-01-01 14:23:00;2023-01-01 14:53:00;Machine 4
Job 14;2023-01-01 14:53:00;2023-01-01 15:38:00;Machine 2
Job 14;2023-01-01 15:38:00;2023-01-01 16:10:00;Machine 10
Job 14;2023-01-01 16:10:00;2023-01-01 17:05:00;Machine 8
Job 14;2023-01-01 17:05:00;2023-01-01 17:34:00;Machine 9
Job 14;2023-01-01 17:34:00;2023-01-01 18:33:00;Machine 1
Job 14;2023-01-01 18:33:00;2023-01-01 18:48:00;Machine 6
Job 14;2023-01-01 18:48:00;2023-01-01 20:17:00;Machine 8
Job 15;2023-01-01 00:00:00;2023-01-01 00:55:00;Machine 6
Job 15;2023-01-01 00:55:00;2023-01-01 02:04:00;Machine 1
Job 15;2023-01-01 02:04:00;2023-01-01 03:07:00;Machine 3
Job 15;2023-01-01 03:07:00;2023-01-01 03:46:00;Machine 4
Job 15;2023-01-01 03:46:00;2023-01-01 04:15:00;Machine 8
Job 15;2023-01-01 04:15:00;2023-01-01 04:53:00;Machine 4
Job 15;2023-01-01 04:53:00;2023-01-01 06:00:00;Machine 10
Job 15;2023-01-01 06:00:00;2023-01-01 06:58:00;Machine 8
Job 15;2023-01-01 06:58:00;2023-01-01 07:41:00;Machine 3
Job 15;2023-01-01 07:41:00;2023-01-01 08:19:00;Machine 5
Job 15;2023-01-01 08:19:00;2023-01-01 09:22:00;Machine 8
Job 15;2023-01-01 09:22:00;2023-01-01 10:45:00;Machine 6
Job 15;2023-01-01 10:45:00;2023-01-01 11:11:00;Machine 8
Job 15;2023-01-01 11:11:00;2023-01-01 11:43:00;Machine 7
Job 15;2023-01-01 11:43:00;2023-01-01 13:05:00;Machine 3
Job 15;2023-01-01 13:05:00;2023-01-01 14:17:00;Machine 10
Job 15;2023-01-01 14:17:00;2023-01-01 15:25:00;Machine 2
Job 16;2023-01-01 00:00:00;2023-01-01 01:14:00;Machine 5
Job 16;2023-01-01 01:14:00;2023-01-01 02:19:00;Machine 1
Job 16;2023-01-01 02:19:00;2023-01-01 02:58:00;Machine 8
Job 16;2023-01-01 02:58:00;2023-01-01 03:23:00;Machine 8
Job 16;2023-01-01 03:23:00;2023-01-01 04:41:00;Machine 3
Job 16;2023-01-01 04:41:00;2023-01-01 05:10:00;Machine 3
Job 16;2023-01-01 05:10:00;2023-01-01 06:05:00;Machine 6
Job 16;2023-01-01 06:05:00;2023-01-01 07:26:00;Machine 2
Job 16;2023-01-01 07:26:00;2023-01-01 08:09:00;Machine 1
Job 16;2023-01-01 08:09:00;2023-01-01 09:16:00;Machine 8
Job 16;2023-01-01 09:16:00;2023-01-01 10:12:00;Machine 6
Job 16;2023-01-01 10:12:00;2023-01-01 11:00:00;Machine 9
Job 16;2023-01-01 11:00:00;2023-01-01 11:56:00;Machine 1
Job 16;2023-01-01 11:56:00;2023-01-01 12:50:00;Machine 2
Job 16;2023-01-01 12:50:00;2023-01-01 13:31:00;Machine 9
Job 16;2023-01-01 13:31:00;2023-01-01 14:48:00;Machine 7
Job 16;2023-01-01 14:48:00;2023-01-01 16:16:00;Machine 2
Job 16;2023-01-01 16:16:00;2023-01-01 16:38:00;Machine 1
Job 16;2023-01-01 16:38:00;2023-01-01 17:16:00;Machine 8
Job 16;2023-01-01 17:16:00;2023-01-01 18:17:00;Machine 3
Job 16;2023-01-01 18:17:00;2023-01-01 19:40:00;Machine 8
Job 17;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 8
Job 17;2023-01-01 00:15:00;2023-01-01 00:54:00;Machine 8
Job 17;2023-01-01 00:54:00;2023-01-01 01:10:00;Machine 6
Job 17;2023-01-01 01:10:00;2023-01-01 02:28:00;Machine 3
Job 17;2023-01-01 02:28:00;2023-01-01 03:15:00;Machine 1
Job 17;2023-01-01 03:15:00;2023-01-01 04:32:00;Machine 8
Job 17;2023-01-01 04:32:00;2023-01-01 04:55:00;Machine 9
Job 17;2023-01-01 04:55:00;2023-01-01 06:27:00;Machine 3
Job 17;2023-01-01 06:27:00;2023-01-01 07:40:00;Machine 3
Job 17;2023-01-01 07:40:00;2023-01-01 08:24:00;Machine 4
Job 17;2023-01-01 08:24:00;2023-01-01 09:48:00;Machine 6
Job 17;2023-01-01 09:48:00;2023-01-01 11:01:00;Machine 6
Job 17;2023-01-01 11:01:00;2023-01-01 12:31:00;Machine 8
Job 17;2023-01-01 12:31:00;2023-01-01 13:10:00;Machine 1
Job 17;2023-01-01 13:10:00;2023-01-01 13:57:00;Machine 2
Job 17;2023-01-01 13:57:00;2023-01-01 15:31:00;Machine 3
Job 17;2023-01-01 15:31:00;2023-01-01 17:01:00;Machine 8
Job 18;2023-01-01 00:00:00;2023-01-01 01:02:00;Machine 7
Job 18;2023-01-01 01:02:00;2023-01-01 02:27:00;Machine 4
Job 18;2023-01-01 02:27:00;2023-01-01 03:42:00;Machine 7
Job 18;2023-01-01 03:42:00;2023-01-01 04:04:00;Machine 9
Job 18;2023-01-01 04:04:00;2023-01-01 04:25:00;Machine 1
Job 18;2023-01-01 04:25:00;2023-01-01 04:47:00;Machine 8
Job 18;2023-01-01 04:47:00;2023-01-01 05:29:00;Machine 7
Job 18;2023-01-01 05:29:00;2023-01-01 06:36:00;Machine 2
Job 18;2023-01-01 06:36:00;2023-01-01 06:58:00;Machine 2
Job 18;2023-01-01 06:58:00;2023-01-01 08:09:00;Machine 8
Job 18;2023-01-01 08:09:00;2023-01-01 08:32:00;Machine 6
Job 18;2023-01-01 08:32:00;2023-01-01 08:56:00;Machine 9
Job 18;2023-01-01 08:56:00;2023-01-01 09:41:00;Machine 6
Job 18;2023-01-01 09:41:00;2023-01-01 10:06:00;Machine 4
Job 18;2023-01-01 10:06:00;2023-01-01 11:13:00;Machine 1
Job 18;2023-01-01 11:13:00;2023-01-01 11:36:00;Machine 2
Job 18;2023-01-01 11:36:00;2023-01-01 13:01:00;Machine 2
Job 18;2023-01-01 13:01:00;2023-01-01 13:46:00;Machine 6
Job 18;2023-01-01 13:46:00;2023-01-01 15:07:00;Machine 7
Job 18;2023-01-01 15:07:00;2023-01-01 15:41:00;Machine 5
Job 18;2023-01-01 15:41:00;2023-01-01 16:25:00;Machine 3
Job 18;2023-01-01 16:25:00;2023-01-01 16:41:00;Machine 1
Job 18;2023-01-01 16:41:00;2023-01-01 17:08:00;Machine 1
Job 19;2023-01-01 00:00:00;2023-01-01 00:48:00;Machine 4
Job 19;2023-01-01 00:48:00;2023-01-01 01:07:00;Machine 1
Job 19;2023-01-01 01:07:00;2023-01-01 02:39:00;Machine 6
Job 19;2023-01-01 02:39:00;2023-01-01 03:06:00;Machine 2
Job 19;2023-01-01 03:06:00;2023-01-01 03:38:00;Machine 7
Job 19;2023-01-01 03:38:00;2023-01-01 05:10:00;Machine 1
Job 19;2023-01-01 05:10:00;2023-01-01 06:18:00;Machine 8
Job 19;2023-01-01 06:18:00;2023-01-01 07:05:00;Machine 1
