Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 2
Job 0;2023-01-01 00:23:00;2023-01-01 01:08:00;Machine 3
Job 0;2023-01-01 01:08:00;2023-01-01 02:30:00;Machine 1
Job 0;2023-01-01 02:30:00;2023-01-01 03:54:00;Machine 5
Job 0;2023-01-01 03:54:00;2023-01-01 04:32:00;Machine 4
Job 1;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 3
Job 1;2023-01-01 00:21:00;2023-01-01 00:50:00;Machine 2
Job 1;2023-01-01 00:50:00;2023-01-01 01:08:00;Machine 1
Job 1;2023-01-01 01:08:00;2023-01-01 01:49:00;Machine 5
Job 1;2023-01-01 01:49:00;2023-01-01 02:39:00;Machine 4
Job 2;2023-01-01 00:00:00;2023-01-01 00:38:00;Machine 3
Job 2;2023-01-01 00:38:00;2023-01-01 01:32:00;Machine 4
Job 2;2023-01-01 01:32:00;2023-01-01 01:48:00;Machine 5
Job 2;2023-01-01 01:48:00;2023-01-01 02:40:00;Machine 1
Job 2;2023-01-01 02:40:00;2023-01-01 03:32:00;Machine 2
Job 3;2023-01-01 00:00:00;2023-01-01 00:37:00;Machine 5
Job 3;2023-01-01 00:37:00;2023-01-01 01:31:00;Machine 1
Job 3;2023-01-01 01:31:00;2023-01-01 02:45:00;Machine 3
Job 3;2023-01-01 02:45:00;2023-01-01 03:47:00;Machine 2
Job 3;2023-01-01 03:47:00;2023-01-01 04:44:00;Machine 4
Job 4;2023-01-01 00:00:00;2023-01-01 00:57:00;Machine 5
Job 4;2023-01-01 00:57:00;2023-01-01 02:18:00;Machine 1
Job 4;2023-01-01 02:18:00;2023-01-01 03:19:00;Machine 2
Job 4;2023-01-01 03:19:00;2023-01-01 04:27:00;Machine 4
Job 4;2023-01-01 04:27:00;2023-01-01 04:57:00;Machine 3
Job 5;2023-01-01 00:00:00;2023-01-01 01:21:00;Machine 5
Job 5;2023-01-01 01:21:00;2023-01-01 02:40:00;Machine 1
Job 5;2023-01-01 02:40:00;2023-01-01 04:09:00;Machine 2
Job 5;2023-01-01 04:09:00;2023-01-01 05:38:00;Machine 3
Job 5;2023-01-01 05:38:00;2023-01-01 05:49:00;Machine 4
Job 6;2023-01-01 00:00:00;2023-01-01 00:33:00;Machine 4
Job 6;2023-01-01 00:33:00;2023-01-01 00:53:00;Machine 3
Job 6;2023-01-01 00:53:00;2023-01-01 02:24:00;Machine 1
Job 6;2023-01-01 02:24:00;2023-01-01 02:44:00;Machine 5
Job 6;2023-01-01 02:44:00;2023-01-01 03:50:00;Machine 2
Job 7;2023-01-01 00:00:00;2023-01-01 00:24:00;Machine 5
Job 7;2023-01-01 00:24:00;2023-01-01 01:48:00;Machine 2
Job 7;2023-01-01 01:48:00;2023-01-01 02:20:00;Machine 1
Job 7;2023-01-01 02:20:00;2023-01-01 03:15:00;Machine 3
Job 7;2023-01-01 03:15:00;2023-01-01 03:23:00;Machine 4
Job 8;2023-01-01 00:00:00;2023-01-01 00:56:00;Machine 5
Job 8;2023-01-01 00:56:00;2023-01-01 01:03:00;Machine 1
Job 8;2023-01-01 01:03:00;2023-01-01 01:57:00;Machine 4
Job 8;2023-01-01 01:57:00;2023-01-01 03:01:00;Machine 3
Job 8;2023-01-01 03:01:00;2023-01-01 03:40:00;Machine 2
Job 9;2023-01-01 00:00:00;2023-01-01 00:40:00;Machine 5
Job 9;2023-01-01 00:40:00;2023-01-01 02:03:00;Machine 2
Job 9;2023-01-01 02:03:00;2023-01-01 02:22:00;Machine 1
Job 9;2023-01-01 02:22:00;2023-01-01 02:30:00;Machine 3
Job 9;2023-01-01 02:30:00;2023-01-01 02:37:00;Machine 4
