Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 0;2023-01-01 00:10:00;2023-01-01 00:34:00;Machine 11
Job 0;2023-01-01 00:34:00;2023-01-01 00:48:00;Machine 11
Job 0;2023-01-01 00:48:00;2023-01-01 01:03:00;Machine 13
Job 0;2023-01-01 01:03:00;2023-01-01 01:14:00;Machine 17
Job 1;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 1;2023-01-01 00:12:00;2023-01-01 00:26:00;Machine 16
Job 1;2023-01-01 00:26:00;2023-01-01 00:41:00;Machine 7
Job 1;2023-01-01 00:41:00;2023-01-01 00:56:00;Machine 6
Job 1;2023-01-01 00:56:00;2023-01-01 01:10:00;Machine 17
Job 10;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 2
Job 10;2023-01-01 00:14:00;2023-01-01 00:25:00;Machine 11
Job 10;2023-01-01 00:25:00;2023-01-01 00:40:00;Machine 15
Job 10;2023-01-01 00:40:00;2023-01-01 00:54:00;Machine 6
Job 10;2023-01-01 00:54:00;2023-01-01 01:05:00;Machine 20
Job 11;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 11;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 5
Job 11;2023-01-01 00:20:00;2023-01-01 00:42:00;Machine 7
Job 11;2023-01-01 00:42:00;2023-01-01 00:52:00;Machine 12
Job 11;2023-01-01 00:52:00;2023-01-01 01:03:00;Machine 20
Job 12;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 3
Job 12;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 11
Job 12;2023-01-01 00:24:00;2023-01-01 00:35:00;Machine 12
Job 12;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 8
Job 12;2023-01-01 00:45:00;2023-01-01 00:57:00;Machine 17
Job 13;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 13;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 13
Job 13;2023-01-01 00:20:00;2023-01-01 00:34:00;Machine 8
Job 13;2023-01-01 00:34:00;2023-01-01 00:51:00;Machine 14
Job 13;2023-01-01 00:51:00;2023-01-01 01:01:00;Machine 18
Job 14;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 4
Job 14;2023-01-01 00:13:00;2023-01-01 00:23:00;Machine 13
Job 14;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 7
Job 14;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 10
Job 14;2023-01-01 00:43:00;2023-01-01 00:55:00;Machine 19
Job 15;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 15;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 14
Job 15;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 16
Job 15;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 12
