Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 2
Job 0;2023-01-01 00:23:00;2023-01-01 00:33:00;Machine 13
Job 0;2023-01-01 00:33:00;2023-01-01 00:43:00;Machine 12
Job 0;2023-01-01 00:43:00;2023-01-01 00:53:00;Machine 15
Job 0;2023-01-01 00:53:00;2023-01-01 01:03:00;Machine 18
Job 1;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 3
Job 1;2023-01-01 00:17:00;2023-01-01 00:28:00;Machine 15
Job 1;2023-01-01 00:28:00;2023-01-01 00:39:00;Machine 15
Job 1;2023-01-01 00:39:00;2023-01-01 00:49:00;Machine 7
Job 1;2023-01-01 00:49:00;2023-01-01 01:08:00;Machine 18
Job 10;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 3
Job 10;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 9
Job 10;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 15
Job 10;2023-01-01 00:41:00;2023-01-01 00:54:00;Machine 8
Job 10;2023-01-01 00:54:00;2023-01-01 01:07:00;Machine 19
Job 11;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 11;2023-01-01 00:11:00;2023-01-01 00:27:00;Machine 14
Job 11;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 11
Job 11;2023-01-01 00:37:00;2023-01-01 00:48:00;Machine 11
Job 11;2023-01-01 00:48:00;2023-01-01 01:02:00;Machine 20
Job 12;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 4
Job 12;2023-01-01 00:23:00;2023-01-01 00:35:00;Machine 14
Job 12;2023-01-01 00:35:00;2023-01-01 00:47:00;Machine 9
Job 12;2023-01-01 00:47:00;2023-01-01 00:58:00;Machine 10
Job 12;2023-01-01 00:58:00;2023-01-01 01:10:00;Machine 20
Job 13;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 3
Job 13;2023-01-01 00:16:00;2023-01-01 00:34:00;Machine 8
Job 13;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 15
Job 13;2023-01-01 00:44:00;2023-01-01 00:56:00;Machine 5
Job 13;2023-01-01 00:56:00;2023-01-01 01:14:00;Machine 17
Job 14;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 14;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 11
Job 14;2023-01-01 00:20:00;2023-01-01 00:32:00;Machine 9
Job 14;2023-01-01 00:32:00;2023-01-01 00:49:00;Machine 7
Job 14;2023-01-01 00:49:00;2023-01-01 01:00:00;Machine 18
Job 15;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 3
Job 15;2023-01-01 00:17:00;2023-01-01 00:30:00;Machine 9
Job 15;2023-01-01 00:30:00;2023-01-01 00:41:00;Machine 6
Job 15;2023-01-01 00:41:00;2023-01-01 00:52:00;Machine 13
Job 15;2023-01-01 00:52:00;2023-01-01 01:14:00;Machine 19
Job 16;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 16;2023-01-01 00:14:00;2023-01-01 00:27:00;Machine 10
Job 16;2023-01-01 00:27:00;2023-01-01 00:42:00;Machine 16
Job 16;2023-01-01 00:42:00;2023-01-01 00:56:00;Machine 7
Job 16;2023-01-01 00:56:00;2023-01-01 01:15:00;Machine 17
Job 17;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 17;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 12
Job 17;2023-01-01 00:22:00;2023-01-01 00:33:00;Machine 8
