Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 3
Job 0;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 13
Job 0;2023-01-01 00:22:00;2023-01-01 00:36:00;Machine 12
Job 0;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 13
Job 0;2023-01-01 00:46:00;2023-01-01 00:57:00;Machine 20
Job 1;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 2
Job 1;2023-01-01 00:18:00;2023-01-01 00:31:00;Machine 9
Job 1;2023-01-01 00:31:00;2023-01-01 00:42:00;Machine 7
Job 1;2023-01-01 00:42:00;2023-01-01 00:57:00;Machine 15
Job 1;2023-01-01 00:57:00;2023-01-01 01:19:00;Machine 20
Job 2;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 4
Job 2;2023-01-01 00:17:00;2023-01-01 00:27:00;Machine 6
Job 2;2023-01-01 00:27:00;2023-01-01 00:37:00;Machine 7
Job 2;2023-01-01 00:37:00;2023-01-01 00:47:00;Machine 14
Job 2;2023-01-01 00:47:00;2023-01-01 00:57:00;Machine 17
Job 3;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 3;2023-01-01 00:13:00;2023-01-01 00:26:00;Machine 10
Job 3;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 7
Job 3;2023-01-01 00:36:00;2023-01-01 00:47:00;Machine 9
Job 3;2023-01-01 00:47:00;2023-01-01 00:58:00;Machine 17
Job 4;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 3
Job 4;2023-01-01 00:19:00;2023-01-01 00:29:00;Machine 8
Job 4;2023-01-01 00:29:00;2023-01-01 00:41:00;Machine 12
Job 4;2023-01-01 00:41:00;2023-01-01 00:52:00;Machine 6
Job 4;2023-01-01 00:52:00;2023-01-01 01:02:00;Machine 18
Job 5;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 5;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 14
Job 5;2023-01-01 00:21:00;2023-01-01 00:35:00;Machine 6
Job 5;2023-01-01 00:35:00;2023-01-01 00:50:00;Machine 15
Job 5;2023-01-01 00:50:00;2023-01-01 01:01:00;Machine 18
Job 6;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 6;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 16
Job 6;2023-01-01 00:22:00;2023-01-01 00:33:00;Machine 6
Job 6;2023-01-01 00:33:00;2023-01-01 00:47:00;Machine 7
Job 6;2023-01-01 00:47:00;2023-01-01 01:00:00;Machine 17
Job 7;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 4
Job 7;2023-01-01 00:19:00;2023-01-01 00:29:00;Machine 8
Job 7;2023-01-01 00:29:00;2023-01-01 00:39:00;Machine 13
Job 7;2023-01-01 00:39:00;2023-01-01 00:50:00;Machine 7
Job 7;2023-01-01 00:50:00;2023-01-01 01:07:00;Machine 18
Job 8;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 8;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 15
Job 8;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 6
Job 8;2023-01-01 00:32:00;2023-01-01 00:46:00;Machine 15
Job 8;2023-01-01 00:46:00;2023-01-01 00:59:00;Machine 20
Job 9;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 9;2023-01-01 00:14:00;2023-01-01 00:32:00;Machine 15
Job 9;2023-01-01 00:32:00;2023-01-01 00:55:00;Machine 16
Job 9;2023-01-01 00:55:00;2023-01-01 01:05:00;Machine 7
Job 9;2023-01-01 01:05:00;2023-01-01 01:16:00;Machine 20
