Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 0;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 18
Job 0;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 21
Job 0;2023-01-01 00:31:00;2023-01-01 00:48:00;Machine 34
Job 0;2023-01-01 00:48:00;2023-01-01 01:02:00;Machine 37
Job 1;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 1;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 17
Job 1;2023-01-01 00:22:00;2023-01-01 00:39:00;Machine 29
Job 1;2023-01-01 00:39:00;2023-01-01 00:50:00;Machine 23
Job 1;2023-01-01 00:50:00;2023-01-01 01:09:00;Machine 37
Job 10;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 3
Job 10;2023-01-01 00:13:00;2023-01-01 00:24:00;Machine 6
Job 10;2023-01-01 00:24:00;2023-01-01 00:35:00;Machine 22
Job 10;2023-01-01 00:35:00;2023-01-01 00:50:00;Machine 29
Job 10;2023-01-01 00:50:00;2023-01-01 01:11:00;Machine 38
Job 11;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 2
Job 11;2023-01-01 00:14:00;2023-01-01 00:25:00;Machine 11
Job 11;2023-01-01 00:25:00;2023-01-01 00:36:00;Machine 25
Job 11;2023-01-01 00:36:00;2023-01-01 00:47:00;Machine 11
Job 11;2023-01-01 00:47:00;2023-01-01 00:57:00;Machine 39
Job 12;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 3
Job 12;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 15
Job 12;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 6
Job 12;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 14
Job 12;2023-01-01 00:41:00;2023-01-01 00:54:00;Machine 40
Job 13;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 1
Job 13;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 23
Job 13;2023-01-01 00:22:00;2023-01-01 00:34:00;Machine 20
Job 13;2023-01-01 00:34:00;2023-01-01 00:45:00;Machine 6
Job 13;2023-01-01 00:45:00;2023-01-01 00:56:00;Machine 38
Job 14;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 14;2023-01-01 00:11:00;2023-01-01 00:25:00;Machine 12
Job 14;2023-01-01 00:25:00;2023-01-01 00:35:00;Machine 26
Job 14;2023-01-01 00:35:00;2023-01-01 00:46:00;Machine 20
Job 14;2023-01-01 00:46:00;2023-01-01 00:58:00;Machine 39
Job 15;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 4
Job 15;2023-01-01 00:14:00;2023-01-01 00:28:00;Machine 9
Job 15;2023-01-01 00:28:00;2023-01-01 00:44:00;Machine 15
Job 15;2023-01-01 00:44:00;2023-01-01 00:57:00;Machine 20
Job 15;2023-01-01 00:57:00;2023-01-01 01:13:00;Machine 39
Job 16;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 4
Job 16;2023-01-01 00:10:00;2023-01-01 00:22:00;Machine 16
Job 16;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 35
Job 16;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 17
Job 16;2023-01-01 00:42:00;2023-01-01 00:53:00;Machine 39
Job 17;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 2
Job 17;2023-01-01 00:21:00;2023-01-01 00:34:00;Machine 27
Job 17;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 12
