Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 2
Job 0;2023-01-01 00:11:00;2023-01-01 00:24:00;Machine 6
Job 0;2023-01-01 00:24:00;2023-01-01 00:44:00;Machine 36
Job 0;2023-01-01 00:44:00;2023-01-01 00:55:00;Machine 6
Job 0;2023-01-01 00:55:00;2023-01-01 01:11:00;Machine 39
Job 1;2023-01-01 00:00:00;2023-01-01 00:23:00;Machine 1
Job 1;2023-01-01 00:23:00;2023-01-01 00:42:00;Machine 17
Job 1;2023-01-01 00:42:00;2023-01-01 00:54:00;Machine 30
Job 1;2023-01-01 00:54:00;2023-01-01 01:04:00;Machine 18
Job 1;2023-01-01 01:04:00;2023-01-01 01:18:00;Machine 38
Job 10;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 10;2023-01-01 00:10:00;2023-01-01 00:28:00;Machine 25
Job 10;2023-01-01 00:28:00;2023-01-01 00:40:00;Machine 10
Job 10;2023-01-01 00:40:00;2023-01-01 00:51:00;Machine 23
Job 10;2023-01-01 00:51:00;2023-01-01 01:03:00;Machine 38
Job 11;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 3
Job 11;2023-01-01 00:16:00;2023-01-01 00:28:00;Machine 29
Job 11;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 35
Job 11;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 12
Job 11;2023-01-01 00:48:00;2023-01-01 00:59:00;Machine 38
Job 12;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 4
Job 12;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 21
Job 12;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 31
Job 12;2023-01-01 00:40:00;2023-01-01 00:51:00;Machine 10
Job 12;2023-01-01 00:51:00;2023-01-01 01:03:00;Machine 39
Job 13;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 3
Job 13;2023-01-01 00:17:00;2023-01-01 00:28:00;Machine 19
Job 13;2023-01-01 00:28:00;2023-01-01 00:38:00;Machine 17
Job 13;2023-01-01 00:38:00;2023-01-01 00:48:00;Machine 25
Job 13;2023-01-01 00:48:00;2023-01-01 00:58:00;Machine 37
Job 14;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 2
Job 14;2023-01-01 00:15:00;2023-01-01 00:25:00;Machine 31
Job 14;2023-01-01 00:25:00;2023-01-01 00:36:00;Machine 15
Job 14;2023-01-01 00:36:00;2023-01-01 00:48:00;Machine 13
Job 14;2023-01-01 00:48:00;2023-01-01 01:03:00;Machine 40
Job 15;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 1
Job 15;2023-01-01 00:15:00;2023-01-01 00:29:00;Machine 24
Job 15;2023-01-01 00:29:00;2023-01-01 00:39:00;Machine 8
Job 15;2023-01-01 00:39:00;2023-01-01 00:49:00;Machine 24
Job 15;2023-01-01 00:49:00;2023-01-01 00:59:00;Machine 39
Job 16;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 1
Job 16;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 31
Job 16;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 28
Job 16;2023-01-01 00:31:00;2023-01-01 00:42:00;Machine 19
Job 16;2023-01-01 00:42:00;2023-01-01 00:56:00;Machine 39
Job 17;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 3
Job 17;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 8
Job 17;2023-01-01 00:22:00;2023-01-01 00:34:00;Machine 33
Job 17;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 35
Job 17;2023-01-01 00:44:00;2023-01-01 01:04:00;Machine 39
Job 18;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 2
Job 18;2023-01-01 00:16:00;2023-01-01 00:26:00;Machine 17
Job 18;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 16
Job 18;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 14
Job 18;2023-01-01 00:46:00;2023-01-01 01:01:00;Machine 39
Job 19;2023-01-01 00:00:00;2023-01-01 00:16:00;Machine 1
Job 19;2023-01-01 00:16:00;2023-01-01 00:26:00;Machine 9
Job 19;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 35
Job 19;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 12
