Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 3
Job 0;2023-01-01 00:11:00;2023-01-01 00:21:00;Machine 13
Job 0;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 7
Job 0;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 5
Job 0;2023-01-01 00:41:00;2023-01-01 00:56:00;Machine 60
Job 1;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 1
Job 1;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 20
Job 1;2023-01-01 00:30:00;2023-01-01 00:46:00;Machine 21
Job 1;2023-01-01 00:46:00;2023-01-01 00:56:00;Machine 23
Job 1;2023-01-01 00:56:00;2023-01-01 01:07:00;Machine 60
Job 10;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 1
Job 10;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 33
Job 10;2023-01-01 00:20:00;2023-01-01 00:30:00;Machine 5
Job 10;2023-01-01 00:30:00;2023-01-01 00:40:00;Machine 35
Job 10;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 57
Job 11;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 3
Job 11;2023-01-01 00:19:00;2023-01-01 00:31:00;Machine 26
Job 11;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 23
Job 11;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 32
Job 11;2023-01-01 00:51:00;2023-01-01 01:01:00;Machine 57
Job 12;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 12;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 35
Job 12;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 14
Job 12;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 32
Job 12;2023-01-01 00:42:00;2023-01-01 01:05:00;Machine 57
Job 13;2023-01-01 00:00:00;2023-01-01 00:19:00;Machine 3
Job 13;2023-01-01 00:19:00;2023-01-01 00:29:00;Machine 17
Job 13;2023-01-01 00:29:00;2023-01-01 00:40:00;Machine 31
Job 13;2023-01-01 00:40:00;2023-01-01 00:50:00;Machine 16
Job 13;2023-01-01 00:50:00;2023-01-01 01:04:00;Machine 60
Job 14;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 4
Job 14;2023-01-01 00:12:00;2023-01-01 00:22:00;Machine 9
Job 14;2023-01-01 00:22:00;2023-01-01 00:32:00;Machine 44
Job 14;2023-01-01 00:32:00;2023-01-01 00:42:00;Machine 18
Job 14;2023-01-01 00:42:00;2023-01-01 01:06:00;Machine 59
Job 15;2023-01-01 00:00:00;2023-01-01 00:13:00;Machine 2
Job 15;2023-01-01 00:13:00;2023-01-01 00:24:00;Machine 33
Job 15;2023-01-01 00:24:00;2023-01-01 00:34:00;Machine 16
Job 15;2023-01-01 00:34:00;2023-01-01 00:44:00;Machine 14
Job 15;2023-01-01 00:44:00;2023-01-01 00:55:00;Machine 57
Job 16;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 16;2023-01-01 00:10:00;2023-01-01 00:20:00;Machine 25
Job 16;2023-01-01 00:20:00;2023-01-01 00:31:00;Machine 20
Job 16;2023-01-01 00:31:00;2023-01-01 00:41:00;Machine 22
Job 16;2023-01-01 00:41:00;2023-01-01 00:52:00;Machine 59
Job 17;2023-01-01 00:00:00;2023-01-01 00:15:00;Machine 4
Job 17;2023-01-01 00:15:00;2023-01-01 00:26:00;Machine 8
Job 17;2023-01-01 00:26:00;2023-01-01 00:36:00;Machine 10
Job 17;2023-01-01 00:36:00;2023-01-01 00:49:00;Machine 31
Job 17;2023-01-01 00:49:00;2023-01-01 01:01:00;Machine 60
Job 18;2023-01-01 00:00:00;2023-01-01 00:12:00;Machine 2
Job 18;2023-01-01 00:12:00;2023-01-01 00:29:00;Machine 6
Job 18;2023-01-01 00:29:00;2023-01-01 00:39:00;Machine 25
Job 18;2023-01-01 00:39:00;2023-01-01 00:49:00;Machine 10
Job 18;2023-01-01 00:49:00;2023-01-01 01:05:00;Machine 60
Job 19;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 2
Job 19;2023-01-01 00:14:00;2023-01-01 00:24:00;Machine 20
Job 19;2023-01-01 00:24:00;2023-01-01 00:35:00;Machine 19
Job 19;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 20
Job 19;2023-01-01 00:45:00;2023-01-01 01:03:00;Machine 58
Job 2;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 2;2023-01-01 00:10:00;2023-01-01 00:24:00;Machine 30
Job 2;2023-01-01 00:24:00;2023-01-01 00:36:00;Machine 23
Job 2;2023-01-01 00:36:00;2023-01-01 00:46:00;Machine 17
Job 2;2023-01-01 00:46:00;2023-01-01 01:01:00;Machine 60
Job 20;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 2
Job 20;2023-01-01 00:10:00;2023-01-01 00:21:00;Machine 18
Job 20;2023-01-01 00:21:00;2023-01-01 00:31:00;Machine 6
