Task;Start;Finish;Resource
Job 0;2023-01-01 00:00:00;2023-01-01 00:14:00;Machine 7
Job 0;2023-01-01 00:14:00;2023-01-01 00:35:00;Machine 6
Job 0;2023-01-01 00:35:00;2023-01-01 00:48:00;Machine 9
Job 0;2023-01-01 00:48:00;2023-01-01 00:59:00;Machine 5
Job 0;2023-01-01 00:59:00;2023-01-01 01:10:00;Machine 2
Job 0;2023-01-01 01:10:00;2023-01-01 01:45:00;Machine 15
Job 0;2023-01-01 01:45:00;2023-01-01 02:05:00;Machine 14
Job 0;2023-01-01 02:05:00;2023-01-01 02:22:00;Machine 12
Job 0;2023-01-01 02:22:00;2023-01-01 02:40:00;Machine 11
Job 0;2023-01-01 02:40:00;2023-01-01 02:51:00;Machine 13
Job 0;2023-01-01 02:51:00;2023-01-01 03:14:00;Machine 3
Job 0;2023-01-01 03:14:00;2023-01-01 03:27:00;Machine 4
Job 0;2023-01-01 03:27:00;2023-01-01 03:42:00;Machine 1
Job 0;2023-01-01 03:42:00;2023-01-01 03:53:00;Machine 8
Job 0;2023-01-01 03:53:00;2023-01-01 04:28:00;Machine 10
Job 1;2023-01-01 00:00:00;2023-01-01 00:35:00;Machine 2
Job 1;2023-01-01 00:35:00;2023-01-01 01:06:00;Machine 6
Job 1;2023-01-01 01:06:00;2023-01-01 01:19:00;Machine 1
Job 1;2023-01-01 01:19:00;2023-01-01 01:45:00;Machine 4
Job 1;2023-01-01 01:45:00;2023-01-01 01:59:00;Machine 7
Job 1;2023-01-01 01:59:00;2023-01-01 02:16:00;Machine 10
Job 1;2023-01-01 02:16:00;2023-01-01 02:54:00;Machine 8
Job 1;2023-01-01 02:54:00;2023-01-01 03:14:00;Machine 13
Job 1;2023-01-01 03:14:00;2023-01-01 03:33:00;Machine 11
Job 1;2023-01-01 03:33:00;2023-01-01 03:45:00;Machine 14
Job 1;2023-01-01 03:45:00;2023-01-01 04:01:00;Machine 9
Job 1;2023-01-01 04:01:00;2023-01-01 04:35:00;Machine 5
Job 1;2023-01-01 04:35:00;2023-01-01 04:50:00;Machine 12
Job 1;2023-01-01 04:50:00;2023-01-01 05:02:00;Machine 15
